Position,RibosomalComplex_contig_690.fa_002
2509,1376
2510,1382
2511,1372
2512,1374
2513,1376
2514,1371
2515,1390
2516,1385
2517,1388
2518,1401
2519,1403
2520,1397
2521,1395
2522,1391
2523,1388
2524,1394
2525,1391
2526,1401
2527,1407
2528,1413
2529,1407
2530,1405
2531,1406
2532,1404
2533,1408
2534,1404
2535,1411
2536,1400
2537,1403
2538,1404
2539,1401
2540,1413
2541,1411
2542,1407
2543,1411
2544,1409
2545,1405
2546,1402
2547,1412
2548,1410
2549,1414
2550,1416
2551,1416
2552,1414
2553,1405
2554,1409
2555,1413
2556,1414
2557,1417
2558,1427
2559,1413
2560,1404
2561,1412
2562,1410
2563,1403
2564,1402
2565,1404
2566,1398
2567,1392
2568,1394
2569,1394
2570,1403
2571,1390
2572,1384
2573,1376
2574,1377
2575,1368
2576,1363
2577,1358
2578,1362
2579,1375
2580,1377
2581,1379
2582,1368
2583,1370
2584,1375
2585,1358
2586,1363
2587,1364
2588,1357
2589,1356
2590,1361
2591,1358
2592,1355
2593,1361
2594,1361
2595,1361
2596,1360
2597,1365
2598,1372
2599,1371
2600,1368
2601,1373
2602,1387
2603,1392
2604,1397
2605,1398
2606,1401
2607,1402
2608,1392
2609,1407
2610,1399
2611,1403
2612,1399
2613,1407
2614,1418
2615,1416
2616,1414
2617,1427
2618,1424
2619,1431
2620,1430
2621,1435
2622,1436
2623,1436
2624,1437
2625,1430
2626,1427
2627,1425
2628,1418
2629,1418
2630,1414
2631,1421
2632,1429
2633,1431
2634,1436
2635,1433
2636,1419
2637,1424
2638,1426
2639,1423
2640,1420
2641,1423
2642,1423
2643,1427
2644,1429
2645,1436
2646,1438
2647,1447
2648,1447
2649,1445
2650,1442
2651,1446
2652,1443
2653,1440
2654,1439
2655,1435
2656,1432
2657,1420
2658,1421
2659,1417
2660,1421
2661,1431
2662,1431
2663,1437
2664,1429
2665,1412
2666,1417
2667,1424
2668,1404
2669,1428
2670,1435
2671,1429
2672,1438
2673,1439
2674,1439
2675,1446
2676,1443
2677,1441
2678,1441
2679,1443
2680,1448
2681,1446
2682,1444
2683,1455
2684,1467
2685,1471
2686,1460
2687,1470
2688,1450
2689,1450
2690,1457
2691,1455
2692,1458
2693,1453
2694,1448
2695,1459
2696,1458
2697,1463
2698,1457
2699,1462
2700,1454
2701,1454
2702,1453
2703,1449
2704,1453
2705,1452
2706,1444
2707,1448
2708,1439
2709,1435
2710,1432
2711,1448
2712,1453
2713,1444
2714,1449
2715,1446
2716,1448
2717,1447
2718,1456
2719,1465
2720,1457
2721,1463
2722,1465
2723,1473
2724,1483
2725,1477
2726,1486
2727,1483
2728,1473
2729,1488
2730,1498
2731,1485
2732,1484
2733,1476
2734,1496
2735,1499
2736,1492
2737,1497
2738,1492
2739,1490
2740,1488
2741,1478
2742,1483
2743,1491
2744,1495
2745,1495
2746,1501
2747,1500
2748,1504
2749,1493
2750,1498
2751,1505
2752,1499
2753,1503
2754,1500
2755,1488
2756,1480
2757,1482
2758,1473
2759,1463
2760,1473
2761,1464
2762,1459
2763,1465
2764,1467
2765,1462
2766,1457
2767,1453
2768,1448
2769,1442
2770,1443
2771,1436
2772,1433
2773,1440
2774,1440
2775,1435
2776,1442
2777,1448
2778,1443
2779,1445
2780,1438
2781,1444
2782,1447
2783,1445
2784,1448
2785,1450
2786,1453
2787,1450
2788,1443
2789,1445
2790,1450
2791,1441
2792,1444
2793,1450
2794,1449
2795,1444
2796,1428
2797,1430
2798,1430
2799,1436
2800,1436
2801,1436
2802,1434
2803,1428
2804,1423
2805,1394
2806,1419
2807,1431
2808,1448
2809,1444
2810,1447
2811,1447
2812,1447
2813,1445
2814,1451
2815,1449
2816,1446
2817,1445
2818,1409
2819,1418
2820,1426
2821,1427
2822,1424
2823,1424
2824,1418
2825,1416
2826,1416
2827,1421
2828,1418
2829,1419
2830,1425
2831,1429
2832,1431
2833,1427
2834,1423
2835,1411
2836,1425
2837,1414
2838,1427
2839,1429
2840,1421
2841,1422
2842,1424
2843,1420
2844,1416
2845,1424
2846,1413
2847,1401
2848,1405
2849,1402
2850,1407
2851,1404
2852,1396
2853,1401
2854,1403
2855,1393
2856,1400
2857,1395
2858,1393
2859,1407
2860,1408
2861,1408
2862,1403
2863,1403
2864,1396
2865,1397
2866,1404
2867,1413
2868,1398
2869,1410
2870,1412
2871,1412
2872,1413
2873,1422
2874,1412
2875,1394
2876,1402
2877,1403
2878,1398
2879,1390
2880,1399
2881,1400
2882,1393
2883,1398
2884,1386
2885,1394
2886,1389
2887,1384
2888,1384
2889,1393
2890,1393
2891,1396
2892,1395
2893,1386
2894,1386
2895,1383
2896,1384
2897,1381
2898,1378
2899,1375
2900,1371
2901,1376
2902,1368
2903,1369
2904,1371
2905,1365
2906,1368
2907,1367
2908,1358
2909,1364
2910,1355
2911,1355
2912,1353
2913,1343
2914,1339
2915,1337
2916,1332
2917,1339
2918,1345
2919,1352
2920,1342
2921,1335
2922,1340
2923,1336
2924,1336
2925,1343
2926,1343
2927,1355
2928,1350
2929,1344
2930,1336
2931,1344
2932,1342
2933,1335
2934,1335
2935,1341
2936,1342
2937,1333
2938,1339
2939,1334
2940,1334
2941,1334
2942,1335
2943,1315
2944,1319
2945,1317
2946,1311
2947,1334
2948,1327
2949,1318
2950,1315
2951,1316
2952,1310
2953,1315
2954,1317
2955,1325
2956,1322
2957,1334
2958,1340
2959,1330
2960,1330
2961,1318
2962,1322
2963,1322
2964,1309
2965,1313
2966,1310
2967,1317
2968,1312
2969,1324
2970,1330
2971,1332
2972,1323
2973,1322
2974,1325
2975,1324
2976,1318
2977,1314
2978,1317
2979,1322
2980,1310
2981,1310
2982,1313
2983,1311
2984,1324
2985,1323
2986,1321
2987,1323
2988,1318
2989,1320
2990,1326
2991,1319
2992,1315
2993,1311
2994,1316
2995,1322
2996,1325
2997,1322
2998,1320
2999,1329
3000,1335
3001,1337
3002,1339
3003,1336
3004,1340
3005,1344
3006,1335
3007,1342
3008,1335
3009,1352
3010,1346
3011,1343
3012,1352
3013,1344
3014,1351
3015,1356
3016,1366
3017,1372
3018,1364
3019,1352
3020,1350
3021,1349
3022,1334
3023,1329
3024,1340
3025,1344
3026,1360
3027,1362
3028,1353
3029,1366
3030,1368
3031,1364
3032,1372
3033,1371
3034,1379
3035,1380
3036,1380
3037,1386
3038,1377
3039,1378
3040,1385
3041,1385
3042,1374
3043,1392
3044,1406
3045,1415
3046,1429
3047,1419
3048,1425
3049,1427
3050,1426
3051,1407
3052,1416
3053,1408
3054,1411
3055,1417
3056,1418
3057,1423
3058,1428
3059,1422
3060,1435
3061,1444
3062,1446
3063,1455
3064,1446
3065,1448
3066,1447
3067,1444
3068,1439
3069,1437
3070,1427
3071,1445
3072,1447
3073,1437
3074,1440
3075,1435
3076,1433
3077,1434
3078,1434
3079,1420
3080,1432
3081,1429
3082,1426
3083,1425
3084,1430
3085,1429
3086,1416
3087,1430
3088,1433
3089,1429
3090,1445
3091,1442
3092,1442
3093,1443
3094,1445
3095,1440
3096,1436
3097,1429
3098,1420
3099,1418
3100,1432
3101,1427
3102,1423
3103,1426
3104,1433
3105,1438
3106,1429
3107,1422
3108,1421
3109,1416
3110,1410
3111,1417
3112,1423
3113,1419
3114,1431
3115,1429
3116,1433
3117,1423
3118,1423
3119,1422
3120,1421
3121,1422
3122,1413
3123,1409
3124,1405
3125,1429
3126,1432
3127,1432
3128,1430
3129,1423
3130,1422
3131,1425
3132,1425
3133,1438
3134,1433
3135,1439
3136,1437
3137,1440
3138,1447
3139,1446
3140,1453
3141,1456
3142,1458
3143,1462
3144,1470
3145,1469
3146,1454
3147,1462
3148,1465
3149,1468
3150,1462
3151,1460
3152,1459
3153,1456
3154,1456
3155,1461
3156,1458
3157,1450
3158,1457
3159,1457
3160,1460
3161,1473
3162,1468
3163,1478
3164,1478
3165,1467
3166,1479
3167,1483
3168,1476
3169,1484
3170,1481
3171,1497
3172,1501
3173,1502
3174,1493
3175,1489
3176,1492
3177,1479
3178,1471
3179,1477
3180,1467
3181,1475
3182,1475
3183,1476
3184,1472
3185,1461
3186,1470
3187,1465
3188,1466
3189,1470
3190,1477
3191,1478
3192,1464
3193,1465
3194,1460
3195,1453
3196,1459
3197,1447
3198,1441
3199,1441
3200,1446
3201,1448
3202,1465
3203,1455
3204,1449
3205,1453
3206,1448
3207,1466
3208,1466
3209,1459
3210,1464
3211,1454
3212,1441
3213,1435
3214,1411
3215,1459
3216,1463
3217,1471
3218,1478
3219,1476
3220,1478
3221,1470
3222,1468
3223,1468
3224,1492
3225,1490
3226,1504
3227,1500
3228,1498
3229,1493
3230,1488
3231,1497
3232,1503
3233,1509
3234,1509
3235,1500
3236,1514
3237,1518
3238,1503
3239,1501
3240,1514
3241,1502
3242,1510
3243,1510
3244,1502
3245,1511
3246,1519
3247,1513
3248,1523
3249,1515
3250,1514
3251,1513
3252,1519
3253,1508
3254,1504
3255,1501
3256,1498
3257,1498
3258,1500
3259,1495
3260,1496
3261,1514
3262,1508
3263,1506
3264,1500
3265,1509
3266,1519
3267,1509
3268,1518
3269,1526
3270,1515
3271,1512
3272,1516
3273,1518
3274,1524
3275,1534
3276,1530
3277,1534
3278,1546
3279,1557
3280,1559
3281,1558
3282,1563
3283,1557
3284,1562
3285,1555
3286,1554
3287,1542
3288,1541
3289,1536
3290,1538
3291,1536
3292,1526
3293,1531
3294,1518
3295,1514
3296,1523
3297,1516
3298,1517
3299,1511
3300,1510
3301,1514
3302,1516
3303,1533
3304,1541
3305,1532
3306,1531
3307,1530
3308,1531
3309,1530
3310,1527
3311,1520
3312,1519
3313,1518
3314,1506
3315,1503
3316,1507
3317,1497
3318,1512
3319,1505
3320,1520
3321,1508
3322,1525
3323,1532
3324,1531
3325,1527
3326,1533
3327,1526
3328,1539
3329,1540
3330,1532
3331,1530
3332,1534
3333,1534
3334,1525
3335,1526
3336,1516
3337,1509
3338,1505
3339,1506
3340,1506
3341,1504
3342,1497
3343,1498
3344,1498
3345,1499
3346,1493
3347,1475
3348,1501
3349,1508
3350,1510
3351,1518
3352,1513
3353,1507
3354,1515
3355,1517
3356,1518
3357,1522
3358,1520
3359,1522
3360,1517
3361,1509
3362,1505
3363,1517
3364,1532
3365,1529
3366,1527
3367,1522
3368,1531
3369,1527
3370,1533
3371,1534
3372,1535
3373,1525
3374,1515
3375,1510
3376,1502
3377,1493
3378,1496
3379,1495
3380,1497
3381,1497
3382,1495
3383,1503
3384,1498
3385,1495
3386,1495
3387,1485
3388,1490
3389,1477
3390,1470
3391,1467
3392,1462
3393,1465
3394,1469
3395,1453
3396,1466
3397,1473
3398,1460
3399,1462
3400,1469
3401,1472
3402,1466
3403,1463
3404,1485
3405,1498
3406,1490
3407,1486
3408,1481
3409,1492
3410,1485
3411,1479
3412,1484
3413,1489
3414,1484
3415,1480
3416,1479
3417,1474
3418,1476
3419,1476
3420,1476
3421,1481
3422,1474
3423,1481
3424,1477
3425,1475
3426,1472
3427,1470
3428,1463
3429,1441
3430,1438
3431,1432
3432,1436
3433,1433
3434,1429
3435,1425
3436,1423
3437,1419
3438,1418
3439,1422
3440,1423
3441,1425
3442,1417
3443,1422
3444,1419
3445,1422
3446,1435
3447,1438
3448,1438
3449,1434
3450,1434
3451,1441
3452,1434
3453,1417
3454,1411
3455,1405
3456,1408
3457,1413
3458,1406
3459,1406
3460,1415
3461,1408
3462,1389
3463,1405
3464,1401
3465,1390
3466,1381
3467,1380
3468,1380
3469,1377
3470,1373
3471,1368
3472,1367
3473,1358
3474,1363
3475,1373
3476,1381
3477,1377
3478,1371
3479,1366
3480,1369
3481,1371
3482,1374
3483,1370
3484,1364
3485,1360
3486,1373
3487,1374
3488,1372
3489,1381
3490,1380
3491,1382
3492,1382
3493,1379
3494,1374
3495,1369
3496,1368
3497,1377
3498,1374
3499,1355
3500,1354
3501,1355
3502,1359
3503,1351
3504,1348
3505,1356
3506,1355
3507,1343
3508,1361
3509,1365
3510,1363
3511,1369
3512,1373
3513,1363
3514,1358
3515,1351
3516,1347
3517,1346
3518,1368
3519,1365
3520,1372
3521,1360
3522,1360
3523,1361
3524,1366
3525,1362
3526,1360
3527,1354
3528,1369
3529,1362
3530,1372
3531,1382
3532,1375
3533,1379
3534,1370
3535,1375
3536,1369
3537,1371
3538,1383
3539,1394
3540,1397
3541,1399
3542,1397
3543,1407
3544,1418
3545,1414
3546,1423
3547,1417
3548,1409
3549,1408
3550,1410
3551,1410
3552,1419
3553,1413
3554,1395
3555,1387
3556,1390
3557,1399
3558,1396
3559,1391
3560,1387
3561,1389
3562,1387
3563,1384
3564,1382
3565,1384
3566,1386
3567,1381
3568,1382
3569,1374
3570,1387
3571,1396
3572,1396
3573,1407
3574,1402
3575,1404
3576,1411
3577,1404
3578,1408
3579,1403
3580,1403
3581,1401
3582,1398
3583,1401
3584,1401
3585,1397
3586,1406
3587,1415
3588,1408
3589,1399
3590,1402
3591,1402
3592,1407
3593,1403
3594,1403
3595,1401
3596,1411
3597,1409
3598,1408
3599,1407
3600,1416
3601,1408
3602,1412
3603,1408
3604,1419
3605,1405
3606,1416
3607,1418
3608,1417
3609,1412
3610,1403
3611,1417
3612,1428
3613,1426
3614,1426
3615,1422
3616,1425
3617,1425
3618,1431
3619,1429
3620,1421
3621,1417
3622,1421
3623,1417
3624,1408
3625,1419
3626,1410
3627,1402
3628,1409
3629,1411
3630,1407
3631,1416
3632,1414
3633,1413
3634,1406
3635,1404
3636,1407
3637,1405
3638,1405
3639,1401
3640,1395
3641,1394
3642,1392
3643,1390
3644,1392
3645,1393
3646,1386
3647,1393
3648,1390
3649,1379
3650,1383
3651,1374
3652,1369
3653,1372
3654,1376
3655,1379
3656,1384
3657,1380
3658,1375
3659,1384
3660,1388
3661,1382
3662,1392
3663,1390
3664,1392
3665,1400
3666,1399
3667,1398
3668,1385
3669,1384
3670,1383
3671,1383
3672,1382
3673,1380
3674,1383
3675,1382
3676,1379
3677,1383
3678,1384
3679,1379
3680,1368
3681,1367
3682,1360
3683,1372
3684,1384
3685,1378
3686,1378
3687,1383
3688,1381
3689,1390
3690,1390
3691,1392
3692,1392
3693,1397
3694,1391
3695,1396
3696,1401
3697,1397
3698,1402
3699,1407
3700,1418
3701,1412
3702,1412
3703,1429
3704,1431
3705,1422
3706,1423
3707,1425
3708,1434
3709,1437
3710,1441
3711,1437
3712,1437
3713,1441
3714,1440
3715,1439
3716,1441
3717,1442
3718,1441
3719,1440
3720,1436
3721,1425
3722,1432
3723,1428
3724,1425
3725,1434
3726,1424
3727,1427
3728,1437
3729,1448
3730,1447
3731,1451
3732,1456
3733,1452
3734,1458
3735,1450
3736,1456
3737,1448
3738,1453
3739,1454
3740,1454
3741,1453
3742,1459
3743,1450
3744,1448
3745,1443
3746,1439
3747,1436
3748,1425
3749,1415
3750,1376
3751,1417
3752,1432
3753,1434
3754,1425
3755,1431
3756,1424
3757,1420
3758,1413
3759,1409
3760,1414
3761,1417
3762,1423
3763,1432
3764,1432
3765,1438
3766,1439
3767,1444
3768,1436
3769,1440
3770,1433
3771,1425
3772,1423
3773,1412
3774,1459
3775,1466
3776,1468
3777,1467
3778,1429
3779,1435
3780,1435
3781,1436
3782,1423
3783,1458
3784,1466
3785,1477
3786,1479
3787,1480
3788,1473
3789,1474
3790,1466
3791,1468
3792,1474
3793,1479
3794,1482
3795,1487
3796,1487
3797,1490
3798,1490
3799,1492
3800,1488
3801,1486
3802,1485
3803,1485
3804,1481
3805,1478
3806,1472
3807,1474
3808,1475
3809,1473
3810,1470
3811,1465
3812,1470
3813,1471
3814,1473
3815,1474
3816,1462
3817,1432
3818,1483
3819,1496
3820,1505
3821,1509
3822,1513
3823,1514
3824,1520
3825,1527
3826,1515
3827,1530
3828,1541
3829,1524
3830,1510
3831,1503
3832,1495
3833,1481
3834,1442
3835,1442
3836,1522
3837,1534
3838,1520
3839,1526
3840,1532
3841,1536
3842,1535
3843,1541
3844,1538
3845,1535
3846,1538
3847,1545
3848,1536
3849,1534
3850,1534
3851,1533
3852,1522
3853,1519
3854,1526
3855,1511
3856,1496
3857,1491
3858,1487
3859,1475
3860,1481
3861,1428
3862,1429
3863,1429
3864,1421
3865,1454
3866,1461
3867,1467
3868,1474
3869,1477
3870,1476
3871,1479
3872,1482
3873,1471
3874,1462
3875,1445
3876,1388
3877,1440
3878,1458
3879,1466
3880,1453
3881,1457
3882,1461
3883,1457
3884,1459
3885,1463
3886,1473
3887,1472
3888,1472
3889,1463
3890,1468
3891,1480
3892,1482
3893,1484
3894,1482
3895,1485
3896,1491
3897,1491
3898,1478
3899,1490
3900,1490
3901,1498
3902,1484
3903,1491
3904,1491
3905,1488
3906,1495
3907,1487
3908,1497
3909,1497
3910,1487
3911,1481
3912,1483
3913,1480
3914,1483
3915,1505
3916,1497
3917,1490
3918,1481
3919,1436
3920,1465
3921,1472
3922,1473
3923,1475
3924,1488
3925,1480
3926,1481
3927,1481
3928,1475
3929,1482
3930,1487
3931,1491
3932,1484
3933,1484
3934,1486
3935,1486
3936,1478
3937,1468
3938,1469
3939,1473
3940,1464
3941,1469
3942,1460
3943,1460
3944,1443
3945,1435
3946,1431
3947,1408
3948,1398
3949,1387
3950,1318
3951,1318
3952,1318
3953,1402
3954,1420
3955,1426
3956,1429
3957,1437
3958,1441
3959,1436
3960,1441
3961,1440
3962,1443
3963,1447
3964,1449
3965,1454
3966,1444
3967,1437
3968,1424
3969,1430
3970,1417
3971,1408
3972,1391
3973,1350
3974,1398
3975,1405
3976,1415
3977,1417
3978,1409
3979,1400
3980,1406
3981,1401
3982,1390
3983,1381
3984,1377
3985,1370
3986,1352
3987,1344
3988,1331
3989,1320
3990,1256
3991,1256
3992,1337
3993,1348
3994,1351
3995,1351
3996,1351
3997,1347
3998,1334
3999,1327
4000,1316
4001,1311
4002,1303
4003,1297
4004,1280
4005,1115
4006,1256
4007,1265
4008,1271
4009,1272
4010,1272
4011,1272
4012,1278
4013,1324
4014,1330
4015,1341
4016,1344
4017,1360
4018,1368
4019,1370
4020,1376
4021,1385
4022,1385
4023,1379
4024,1374
4025,1371
4026,1359
4027,1348
4028,1334
4029,1298
4030,1300
4031,1300
4032,1300
4033,1280
4034,1277
4035,1270
4036,1259
4037,1158
4038,1159
4039,1159
4040,1159
4041,1306
4042,1321
4043,1330
4044,1334
4045,1334
4046,1333
4047,1330
4048,1329
4049,1347
4050,1327
4051,1329
4052,1333
4053,1333
4054,1333
4055,1300
4056,1344
4057,1363
4058,1367
4059,1385
4060,1382
4061,1379
4062,1385
4063,1373
4064,1354
4065,1353
4066,1358
4067,1356
4068,1373
4069,1378
4070,1381
4071,1380
4072,1378
4073,1375
4074,1374
4075,1379
4076,1377
4077,1381
4078,1381
4079,1382
4080,1387
4081,1387
4082,1383
4083,1376
4084,1371
4085,1378
4086,1387
4087,1388
4088,1384
4089,1390
4090,1391
4091,1394
4092,1394
4093,1392
4094,1383
4095,1383
4096,1383
4097,1387
4098,1390
4099,1363
4100,1366
4101,1359
4102,1355
4103,1346
4104,1343
4105,1367
4106,1343
4107,1351
4108,1351
4109,1366
4110,1384
4111,1391
4112,1392
4113,1404
4114,1406
4115,1388
4116,1385
4117,1382
4118,1377
4119,1383
4120,1384
4121,1380
4122,1381
4123,1373
4124,1382
4125,1387
4126,1389
4127,1387
4128,1396
4129,1390
4130,1392
4131,1397
4132,1400
4133,1401
4134,1399
4135,1399
4136,1393
4137,1398
4138,1396
4139,1391
4140,1394
4141,1392
4142,1389
4143,1387
4144,1374
4145,1337
4146,1367
4147,1379
4148,1383
4149,1389
4150,1393
4151,1389
4152,1393
4153,1420
4154,1414
4155,1417
4156,1408
4157,1412
4158,1407
4159,1421
4160,1424
4161,1421
4162,1419
4163,1410
4164,1394
4165,1390
4166,1378
4167,1309
4168,1309
4169,1308
4170,1465
4171,1474
4172,1488
4173,1492
4174,1506
4175,1506
4176,1517
4177,1530
4178,1533
4179,1535
4180,1541
4181,1552
4182,1549
4183,1552
4184,1545
4185,1545
4186,1528
4187,1501
4188,1489
4189,1485
4190,1470
4191,1531
4192,1497
4193,1508
4194,1515
4195,1530
4196,1525
4197,1530
4198,1536
4199,1538
4200,1536
4201,1540
4202,1535
4203,1544
4204,1532
4205,1533
4206,1542
4207,1534
4208,1533
4209,1516
4210,1506
4211,1501
4212,1492
4213,1516
4214,1488
4215,1495
4216,1502
4217,1513
4218,1523
4219,1526
4220,1550
4221,1556
4222,1562
4223,1565
4224,1576
4225,1583
4226,1585
4227,1591
4228,1600
4229,1590
4230,1582
4231,1587
4232,1582
4233,1584
4234,1599
4235,1590
4236,1590
4237,1593
4238,1591
4239,1603
4240,1591
4241,1595
4242,1603
4243,1613
4244,1609
4245,1612
4246,1618
4247,1614
4248,1611
4249,1614
4250,1604
4251,1618
4252,1625
4253,1629
4254,1635
4255,1623
4256,1623
4257,1617
4258,1628
4259,1631
4260,1619
4261,1615
4262,1607
4263,1599
4264,1587
4265,1581
4266,1584
4267,1590
4268,1591
4269,1595
4270,1598
4271,1591
4272,1593
4273,1600
4274,1605
4275,1611
4276,1596
4277,1589
4278,1591
4279,1596
4280,1592
4281,1595
4282,1591
4283,1587
4284,1595
4285,1594
4286,1597
4287,1586
4288,1590
4289,1599
4290,1615
4291,1617
4292,1611
4293,1605
4294,1593
4295,1580
4296,1556
4297,1589
4298,1595
4299,1608
4300,1594
4301,1584
4302,1588
4303,1577
4304,1576
4305,1578
4306,1585
4307,1580
4308,1569
4309,1570
4310,1567
4311,1559
4312,1558
4313,1544
4314,1533
4315,1411
4316,1441
4317,1452
4318,1465
4319,1475
4320,1487
4321,1486
4322,1486
4323,1485
4324,1481
4325,1488
4326,1474
4327,1464
4328,1419
4329,1476
4330,1483
4331,1497
4332,1492
4333,1515
4334,1523
4335,1529
4336,1530
4337,1532
4338,1530
4339,1531
4340,1536
4341,1520
4342,1528
4343,1524
4344,1522
4345,1528
4346,1580
4347,1601
4348,1610
4349,1612
4350,1610
4351,1619
4352,1625
4353,1618
4354,1617
4355,1621
4356,1627
4357,1624
4358,1643
4359,1679
4360,1680
4361,1684
4362,1682
4363,1678
4364,1672
4365,1688
4366,1691
4367,1703
4368,1703
4369,1703
4370,1692
4371,1698
4372,1674
4373,1662
4374,1659
4375,1654
4376,1648
4377,1642
4378,1632
4379,1629
4380,1635
4381,1634
4382,1642
4383,1650
4384,1647
4385,1646
4386,1643
4387,1652
4388,1650
4389,1653
4390,1641
4391,1652
4392,1654
4393,1659
4394,1659
4395,1661
4396,1654
4397,1662
4398,1655
4399,1659
4400,1666
4401,1660
4402,1659
4403,1646
4404,1648
4405,1653
4406,1655
4407,1654
4408,1651
4409,1656
4410,1668
4411,1658
4412,1670
4413,1665
4414,1659
4415,1641
4416,1637
4417,1631
4418,1552
4419,1558
4420,1591
4421,1604
4422,1610
4423,1620
4424,1629
4425,1646
4426,1636
4427,1630
4428,1633
4429,1632
4430,1621
4431,1639
4432,1644
4433,1645
4434,1644
4435,1647
4436,1655
4437,1657
4438,1659
4439,1649
4440,1649
4441,1651
4442,1648
4443,1642
4444,1632
4445,1635
4446,1628
4447,1637
4448,1642
4449,1649
4450,1638
4451,1646
4452,1648
4453,1647
4454,1645
4455,1644
4456,1639
4457,1627
4458,1628
4459,1624
4460,1621
4461,1623
4462,1619
4463,1613
4464,1603
4465,1596
4466,1593
4467,1598
4468,1587
4469,1562
4470,1545
4471,1549
4472,1557
4473,1557
4474,1549
4475,1546
4476,1546
4477,1546
4478,1538
4479,1544
4480,1540
4481,1544
4482,1543
4483,1543
4484,1536
4485,1523
4486,1516
4487,1506
4488,1513
4489,1514
4490,1510
4491,1512
4492,1517
4493,1506
4494,1511
4495,1506
4496,1487
4497,1492
4498,1485
4499,1468
4500,1459
4501,1452
4502,1442
4503,1446
4504,1435
4505,1444
4506,1456
4507,1443
4508,1438
4509,1448
4510,1456
4511,1445
4512,1455
4513,1449
4514,1458
4515,1455
4516,1447
4517,1444
4518,1443
4519,1440
4520,1433
4521,1434
4522,1428
4523,1433
4524,1431
4525,1432
4526,1432
4527,1434
4528,1430
4529,1443
4530,1455
4531,1460
4532,1462
4533,1472
4534,1456
4535,1442
4536,1444
4537,1445
4538,1439
4539,1440
4540,1447
4541,1446
4542,1451
4543,1447
4544,1448
4545,1449
4546,1448
4547,1441
4548,1422
4549,1455
4550,1462
4551,1461
4552,1463
4553,1474
4554,1470
4555,1465
4556,1462
4557,1448
4558,1443
4559,1398
4560,1441
4561,1446
4562,1450
4563,1437
4564,1436
4565,1425
4566,1433
4567,1437
4568,1448
4569,1446
4570,1457
4571,1463
4572,1470
4573,1476
4574,1492
4575,1494
4576,1488
4577,1491
4578,1488
4579,1485
4580,1487
4581,1483
4582,1526
4583,1525
4584,1519
4585,1514
4586,1512
4587,1514
4588,1509
4589,1517
4590,1513
4591,1520
4592,1531
4593,1520
4594,1508
4595,1479
4596,1507
4597,1516
4598,1522
4599,1517
4600,1514
4601,1514
4602,1515
4603,1514
4604,1517
4605,1515
4606,1529
4607,1526
4608,1524
4609,1525
4610,1526
4611,1520
4612,1531
4613,1533
4614,1532
4615,1528
4616,1532
4617,1530
4618,1524
4619,1520
4620,1507
4621,1492
4622,1457
4623,1498
4624,1506
4625,1519
4626,1526
4627,1531
4628,1523
4629,1510
4630,1518
4631,1514
4632,1502
4633,1491
4634,1453
4635,1491
4636,1506
4637,1508
4638,1509
4639,1512
4640,1506
4641,1513
4642,1516
4643,1511
4644,1499
4645,1480
4646,1473
4647,1468
4648,1455
4649,1438
4650,1372
4651,1372
4652,1462
4653,1471
4654,1485
4655,1496
4656,1504
4657,1521
4658,1548
4659,1553
4660,1544
4661,1544
4662,1536
4663,1541
4664,1536
4665,1527
4666,1474
4667,1543
4668,1551
4669,1561
4670,1563
4671,1565
4672,1565
4673,1559
4674,1563
4675,1555
4676,1560
4677,1554
4678,1564
4679,1562
4680,1561
4681,1553
4682,1543
4683,1541
4684,1533
4685,1536
4686,1542
4687,1560
4688,1550
4689,1557
4690,1554
4691,1562
4692,1565
4693,1567
4694,1570
4695,1563
4696,1564
4697,1559
4698,1566
4699,1556
4700,1559
4701,1561
4702,1556
4703,1552
4704,1558
4705,1559
4706,1552
4707,1559
4708,1569
4709,1543
4710,1540
4711,1538
4712,1535
4713,1520
4714,1513
4715,1497
4716,1428
4717,1429
4718,1489
4719,1500
4720,1513
4721,1526
4722,1538
4723,1547
4724,1555
4725,1543
4726,1543
4727,1544
4728,1534
4729,1544
4730,1546
4731,1551
4732,1552
4733,1553
4734,1555
4735,1539
4736,1526
4737,1517
4738,1476
4739,1521
4740,1534
4741,1547
4742,1547
4743,1539
4744,1523
4745,1523
4746,1525
4747,1534
4748,1530
4749,1532
4750,1527
4751,1524
4752,1525
4753,1527
4754,1523
4755,1519
4756,1517
4757,1529
4758,1522
4759,1523
4760,1519
4761,1511
4762,1504
4763,1486
4764,1479
4765,1463
4766,1444
4767,1437
4768,1424
4769,1419
4770,1377
4771,1375
4772,1375
4773,1375
4774,1233
4775,1233
4776,1234
4777,1234
4778,1233
4779,1259
4780,1438
4781,1458
4782,1463
4783,1470
4784,1474
4785,1487
4786,1496
4787,1504
4788,1513
4789,1534
4790,1534
4791,1540
4792,1543
4793,1528
4794,1538
4795,1532
4796,1519
4797,1521
4798,1519
4799,1512
4800,1503
4801,1498
4802,1488
4803,1486
4804,1467
4805,1417
4806,1417
4807,1519
4808,1544
4809,1496
4810,1514
4811,1530
4812,1537
4813,1538
4814,1534
4815,1534
4816,1521
4817,1508
4818,1496
4819,1484
4820,1483
4821,1475
4822,1401
4823,1401
4824,1478
4825,1492
4826,1494
4827,1504
4828,1514
4829,1516
4830,1520
4831,1511
4832,1507
4833,1516
4834,1518
4835,1520
4836,1521
4837,1520
