Position,RibosomalComplex_contig_690.fa_006
2991,879
2992,883
2993,886
2994,890
2995,895
2996,888
2997,890
2998,892
2999,900
3000,902
3001,902
3002,902
3003,899
3004,901
3005,897
3006,885
3007,883
3008,882
3009,894
3010,888
3011,882
3012,881
3013,880
3014,878
3015,871
3016,867
3017,868
3018,868
3019,866
3020,858
3021,859
3022,862
3023,863
3024,870
3025,867
3026,871
3027,866
3028,856
3029,860
3030,861
3031,855
3032,859
3033,859
3034,859
3035,857
3036,855
3037,859
3038,858
3039,864
3040,867
3041,880
3042,878
3043,878
3044,884
3045,883
3046,885
3047,881
3048,881
3049,876
3050,874
3051,870
3052,879
3053,864
3054,863
3055,869
3056,871
3057,871
3058,867
3059,859
3060,859
3061,867
3062,866
3063,865
3064,865
3065,859
3066,853
3067,854
3068,854
3069,847
3070,843
3071,840
3072,841
3073,833
3074,834
3075,832
3076,835
3077,832
3078,835
3079,831
3080,831
3081,830
3082,830
3083,824
3084,826
3085,825
3086,821
3087,830
3088,833
3089,828
3090,836
3091,834
3092,841
3093,843
3094,843
3095,844
3096,846
3097,840
3098,837
3099,826
3100,827
3101,828
3102,827
3103,827
3104,818
3105,819
3106,819
3107,818
3108,820
3109,818
3110,810
3111,814
3112,814
3113,810
3114,815
3115,812
3116,813
3117,812
3118,811
3119,814
3120,815
3121,817
3122,814
3123,817
3124,814
3125,818
3126,818
3127,816
3128,821
3129,822
3130,813
3131,815
3132,818
3133,813
3134,824
3135,825
3136,818
3137,816
3138,810
3139,810
3140,817
3141,816
3142,815
3143,818
3144,823
3145,817
3146,806
3147,809
3148,809
3149,799
3150,800
3151,812
3152,815
3153,826
3154,828
3155,828
3156,829
3157,825
3158,825
3159,817
3160,816
3161,824
3162,825
3163,823
3164,825
3165,828
3166,831
3167,831
3168,834
3169,830
3170,833
3171,842
3172,841
3173,840
3174,838
3175,838
3176,845
3177,847
3178,849
3179,852
3180,850
3181,864
3182,861
3183,862
3184,869
3185,870
3186,872
3187,875
3188,877
3189,878
3190,880
3191,878
3192,874
3193,883
3194,879
3195,871
3196,875
3197,867
3198,863
3199,862
3200,869
3201,866
3202,879
3203,877
3204,872
3205,872
3206,873
3207,876
3208,876
3209,871
3210,878
3211,876
3212,869
3213,864
3214,852
3215,876
3216,878
3217,881
3218,885
3219,887
3220,889
3221,881
3222,882
3223,882
3224,883
3225,881
3226,876
3227,876
3228,877
3229,876
3230,877
3231,881
3232,882
3233,881
3234,881
3235,879
3236,878
3237,876
3238,873
3239,876
3240,882
3241,865
3242,862
3243,852
3244,852
3245,849
3246,854
3247,847
3248,850
3249,844
3250,845
3251,853
3252,852
3253,851
3254,846
3255,842
3256,839
3257,841
3258,843
3259,843
3260,837
3261,836
3262,831
3263,802
3264,826
3265,834
3266,844
3267,845
3268,844
3269,847
3270,855
3271,857
3272,856
3273,854
3274,855
3275,858
3276,855
3277,852
3278,840
3279,847
3280,843
3281,846
3282,854
3283,846
3284,846
3285,841
3286,842
3287,834
3288,838
3289,842
3290,836
3291,836
3292,833
3293,831
3294,823
3295,819
3296,819
3297,821
3298,826
3299,827
3300,821
3301,825
3302,820
3303,829
3304,832
3305,832
3306,833
3307,839
3308,838
3309,840
3310,839
3311,840
3312,840
3313,838
3314,837
3315,839
3316,836
3317,837
3318,845
3319,838
3320,843
3321,841
3322,845
3323,840
3324,836
3325,838
3326,843
3327,842
3328,836
3329,836
3330,829
3331,833
3332,831
3333,833
3334,837
3335,839
3336,838
3337,839
3338,841
3339,835
3340,836
3341,833
3342,837
3343,838
3344,835
3345,842
3346,844
3347,834
3348,832
3349,833
3350,833
3351,836
3352,831
3353,821
3354,827
3355,834
3356,835
3357,837
3358,839
3359,836
3360,840
3361,833
3362,841
3363,843
3364,842
3365,843
3366,838
3367,834
3368,834
3369,832
3370,836
3371,837
3372,841
3373,843
3374,850
3375,855
3376,859
3377,856
3378,864
3379,864
3380,865
3381,869
3382,868
3383,873
3384,873
3385,871
3386,870
3387,870
3388,876
3389,878
3390,871
3391,873
3392,878
3393,882
3394,884
3395,884
3396,886
3397,876
3398,871
3399,874
3400,888
3401,891
3402,887
3403,887
3404,898
3405,905
3406,911
3407,913
3408,910
3409,913
3410,911
3411,914
3412,915
3413,916
3414,920
3415,914
3416,915
3417,907
3418,910
3419,905
3420,903
3421,899
3422,895
3423,900
3424,906
3425,902
3426,905
3427,909
3428,910
3429,907
3430,904
3431,899
3432,895
3433,885
3434,882
3435,884
3436,887
3437,880
3438,878
3439,877
3440,885
3441,887
3442,879
3443,891
3444,896
3445,905
3446,908
3447,907
3448,899
3449,897
3450,896
3451,899
3452,897
3453,896
3454,896
3455,895
3456,892
3457,897
3458,893
3459,887
3460,896
3461,897
3462,895
3463,900
3464,895
3465,889
3466,889
3467,881
3468,873
3469,871
3470,874
3471,876
3472,879
3473,890
3474,893
3475,895
3476,891
3477,876
3478,879
3479,888
3480,886
3481,882
3482,870
3483,867
3484,863
3485,861
3486,863
3487,858
3488,855
3489,853
3490,858
3491,857
3492,865
3493,859
3494,859
3495,859
3496,852
3497,864
3498,862
3499,863
3500,869
3501,870
3502,871
3503,868
3504,862
3505,862
3506,866
3507,862
3508,866
3509,871
3510,858
3511,859
3512,858
3513,863
3514,862
3515,868
3516,870
3517,872
3518,872
3519,867
3520,869
3521,868
3522,870
3523,876
3524,878
3525,870
3526,870
3527,866
3528,869
3529,865
3530,876
3531,877
3532,875
3533,875
3534,871
3535,878
3536,875
3537,870
3538,867
3539,862
3540,858
3541,855
3542,846
3543,845
3544,844
3545,844
3546,846
3547,846
3548,850
3549,845
3550,841
3551,845
3552,840
3553,842
3554,834
3555,834
3556,840
3557,835
3558,836
3559,836
3560,830
3561,833
3562,827
3563,832
3564,826
3565,822
3566,827
3567,826
3568,829
3569,825
3570,825
3571,830
3572,830
3573,824
3574,823
3575,823
3576,822
3577,811
3578,818
3579,816
3580,809
3581,815
3582,827
3583,826
3584,824
3585,826
3586,836
3587,832
3588,840
3589,838
3590,842
3591,838
3592,846
3593,849
3594,844
3595,845
3596,840
3597,839
3598,841
3599,844
3600,845
3601,847
3602,851
3603,851
3604,852
3605,841
3606,833
3607,831
3608,835
3609,835
3610,836
3611,839
3612,845
3613,853
3614,851
3615,849
3616,851
3617,858
3618,865
3619,871
3620,872
3621,871
3622,870
3623,866
3624,863
3625,871
3626,863
3627,862
3628,864
3629,859
3630,852
3631,858
3632,862
3633,858
3634,855
3635,856
3636,847
3637,854
3638,857
3639,856
3640,858
3641,859
3642,855
3643,858
3644,858
3645,858
3646,856
3647,855
3648,845
3649,841
3650,842
3651,828
3652,830
3653,836
3654,838
3655,842
3656,848
3657,840
3658,841
3659,840
3660,848
3661,841
3662,844
3663,834
3664,833
3665,834
3666,836
3667,837
3668,841
3669,836
3670,839
3671,837
3672,834
3673,824
3674,825
3675,827
3676,829
3677,831
3678,835
3679,831
3680,821
3681,825
3682,821
3683,823
3684,826
3685,825
3686,824
3687,826
3688,832
3689,832
3690,831
3691,829
3692,830
3693,834
3694,832
3695,834
3696,838
3697,833
3698,839
3699,837
3700,844
3701,842
3702,838
3703,842
3704,840
3705,836
3706,836
3707,830
3708,836
3709,833
3710,841
3711,841
3712,837
3713,836
3714,836
3715,839
3716,835
3717,832
3718,832
3719,833
3720,833
3721,828
3722,825
3723,824
3724,829
3725,824
3726,821
3727,827
3728,829
3729,829
3730,821
3731,823
3732,821
3733,815
3734,817
3735,807
3736,793
3737,766
3738,791
3739,795
3740,802
3741,800
3742,793
3743,793
3744,720
3745,721
3746,724
3747,725
3748,717
3749,712
3750,693
3751,712
3752,718
3753,723
3754,721
3755,723
3756,723
3757,720
3758,721
3759,722
3760,724
3761,717
3762,718
3763,711
3764,718
3765,718
3766,725
3767,724
3768,720
3769,721
3770,725
3771,720
3772,718
3773,709
3774,713
3775,716
3776,719
3777,717
3778,700
3779,707
3780,708
3781,719
3782,722
3783,724
3784,718
3785,716
3786,721
3787,718
3788,723
3789,735
3790,732
3791,729
3792,728
3793,726
3794,717
3795,711
3796,684
3797,687
3798,742
3799,746
3800,748
3801,756
3802,762
3803,770
3804,771
3805,775
3806,772
3807,775
3808,775
3809,777
3810,774
3811,773
3812,773
3813,777
3814,784
3815,784
3816,778
3817,785
3818,790
3819,799
3820,794
3821,800
3822,799
3823,804
3824,802
3825,808
3826,795
3827,792
3828,789
3829,782
3830,777
3831,775
3832,773
3833,758
3834,758
3835,758
3836,806
3837,811
3838,809
3839,802
3840,801
3841,804
3842,806
3843,817
3844,814
3845,817
3846,819
3847,829
3848,831
3849,832
3850,827
3851,830
3852,826
3853,821
3854,816
3855,810
3856,808
3857,806
3858,836
3859,835
3860,818
3861,818
3862,828
3863,836
3864,845
3865,844
3866,844
3867,846
3868,849
3869,847
3870,844
3871,846
3872,847
3873,848
3874,851
3875,845
3876,843
3877,841
3878,835
3879,837
3880,836
3881,835
3882,837
3883,829
3884,828
3885,826
3886,815
3887,810
3888,792
3889,809
3890,809
3891,824
3892,822
3893,821
3894,816
3895,809
3896,808
3897,809
3898,809
3899,805
3900,800
3901,802
3902,800
3903,794
3904,791
3905,791
3906,795
3907,789
3908,790
3909,795
3910,787
3911,787
3912,791
3913,792
3914,800
3915,794
3916,788
3917,782
3918,784
3919,784
3920,785
3921,781
3922,783
3923,782
3924,788
3925,791
3926,794
3927,790
3928,790
3929,798
3930,800
3931,799
3932,799
3933,799
3934,798
3935,799
3936,804
3937,793
3938,791
3939,784
3940,777
3941,781
3942,775
3943,777
3944,780
3945,785
3946,784
3947,769
3948,765
3949,761
3950,758
3951,764
3952,769
3953,776
3954,782
3955,787
3956,784
3957,783
3958,782
3959,781
3960,776
3961,779
3962,785
3963,783
3964,781
3965,781
3966,779
3967,778
3968,779
3969,784
3970,787
3971,787
3972,778
3973,782
3974,784
3975,783
3976,780
3977,779
3978,775
3979,773
3980,782
3981,778
3982,770
3983,771
3984,770
3985,773
3986,771
3987,770
3988,764
3989,762
3990,761
3991,768
3992,771
3993,772
3994,771
3995,768
3996,767
3997,758
3998,748
3999,744
4000,740
4001,745
4002,740
4003,735
4004,732
4005,704
4006,704
4007,704
4008,794
4009,698
4010,703
4011,703
4012,708
4013,708
4014,736
4015,747
4016,747
4017,747
4018,747
4019,760
4020,767
4021,773
4022,787
4023,792
4024,797
4025,796
4026,798
4027,789
4028,786
4029,765
4030,792
4031,800
4032,806
4033,808
4034,815
4035,808
4036,808
4037,805
4038,797
4039,793
4040,784
4041,785
4042,785
4043,785
4044,765
4045,765
4046,765
4047,765
4048,762
4049,825
4050,815
4051,818
4052,820
4053,820
4054,820
4055,793
4056,823
4057,824
4058,826
4059,825
4060,826
4061,824
4062,821
4063,817
4064,819
4065,819
4066,825
4067,823
4068,830
4069,828
4070,829
4071,837
4072,841
4073,836
4074,841
4075,845
4076,848
4077,848
4078,848
4079,847
4080,849
4081,855
4082,855
4083,860
4084,859
4085,852
4086,852
4087,850
4088,859
4089,856
4090,852
4091,851
4092,849
4093,850
4094,854
4095,852
4096,855
4097,854
4098,856
4099,854
4100,853
4101,853
4102,859
4103,850
4104,847
4105,845
4106,841
4107,818
4108,843
4109,850
4110,856
4111,859
4112,856
4113,857
4114,855
4115,845
4116,844
4117,844
4118,839
4119,837
4120,835
4121,843
4122,844
4123,847
4124,847
4125,843
4126,840
4127,842
4128,842
4129,845
4130,845
4131,842
4132,839
4133,843
4134,837
4135,839
4136,834
4137,838
4138,840
4139,847
4140,846
4141,846
4142,839
4143,836
4144,831
4145,806
4146,823
4147,831
4148,838
4149,839
4150,837
4151,840
4152,837
4153,837
4154,835
4155,842
4156,840
4157,839
4158,837
4159,838
4160,831
4161,830
4162,822
4163,818
4164,808
4165,806
4166,798
4167,754
4168,754
4169,754
4170,812
4171,815
4172,826
4173,829
4174,833
4175,826
4176,828
4177,830
4178,825
4179,821
4180,825
4181,825
4182,819
4183,820
4184,816
4185,817
4186,814
4187,814
4188,820
4189,817
4190,813
4191,814
4192,813
4193,804
4194,800
4195,796
4196,801
4197,800
4198,809
4199,811
4200,811
4201,815
4202,816
4203,817
4204,816
4205,814
4206,815
4207,809
4208,802
4209,793
4210,787
4211,773
4212,801
4213,805
4214,809
4215,818
4216,808
4217,813
4218,812
4219,815
4220,812
4221,813
4222,810
4223,813
4224,810
4225,810
4226,812
4227,807
4228,816
4229,812
4230,819
4231,819
4232,822
4233,816
4234,816
4235,813
4236,814
4237,820
4238,822
4239,820
4240,814
4241,819
4242,827
4243,827
4244,828
4245,825
4246,828
4247,833
4248,834
4249,837
4250,836
4251,838
4252,842
4253,843
4254,844
4255,840
4256,842
4257,833
4258,834
4259,833
4260,834
4261,835
4262,834
4263,832
4264,830
4265,827
4266,826
4267,834
4268,835
4269,838
4270,834
4271,833
4272,821
4273,826
4274,826
4275,829
4276,827
4277,825
4278,827
4279,828
4280,821
4281,822
4282,824
4283,821
4284,827
4285,819
4286,828
4287,824
4288,827
4289,829
4290,828
4291,830
4292,829
4293,823
4294,815
4295,809
4296,791
4297,803
4298,803
4299,803
4300,772
4301,794
4302,797
4303,799
4304,799
4305,797
4306,791
4307,783
4308,780
4309,788
4310,784
4311,774
4312,773
4313,765
4314,760
4315,735
4316,755
4317,760
4318,767
4319,770
4320,768
4321,765
4322,760
4323,766
4324,764
4325,765
4326,762
4327,758
4328,743
4329,764
4330,766
4331,774
4332,771
4333,773
4334,772
4335,773
4336,778
4337,780
4338,775
4339,779
4340,774
4341,763
4342,762
4343,730
4344,754
4345,761
4346,768
4347,765
4348,761
4349,730
4350,742
4351,754
4352,761
4353,762
4354,761
4355,762
4356,773
4357,769
4358,768
4359,771
4360,772
4361,775
4362,780
4363,780
4364,777
4365,781
4366,780
4367,782
4368,785
4369,783
4370,783
4371,790
4372,787
4373,786
4374,789
4375,784
4376,786
4377,783
4378,787
4379,786
4380,787
4381,780
4382,781
4383,778
4384,779
4385,781
4386,787
4387,792
4388,785
4389,784
4390,775
4391,777
4392,782
4393,782
4394,784
4395,786
4396,794
4397,785
4398,780
4399,783
4400,783
4401,782
4402,782
4403,777
4404,774
4405,782
4406,781
4407,788
4408,790
4409,796
4410,795
4411,783
4412,783
4413,778
4414,778
4415,773
4416,768
4417,722
4418,724
4419,784
4420,788
4421,793
4422,797
4423,801
4424,804
4425,802
4426,809
4427,805
4428,813
4429,817
4430,820
4431,825
4432,824
4433,827
4434,829
4435,831
4436,842
4437,845
4438,844
4439,839
4440,843
4441,838
4442,830
4443,827
4444,829
4445,833
4446,828
4447,829
4448,820
4449,821
4450,819
4451,821
4452,820
4453,823
4454,820
4455,823
4456,824
4457,826
4458,823
4459,824
4460,817
4461,819
4462,816
4463,813
4464,808
4465,807
4466,812
4467,816
4468,817
4469,810
4470,805
4471,805
4472,804
4473,810
4474,809
4475,810
4476,821
4477,825
4478,825
4479,827
4480,830
4481,834
4482,835
4483,837
4484,836
4485,835
4486,824
4487,823
4488,826
4489,822
4490,818
4491,816
4492,817
4493,819
4494,820
4495,822
4496,831
4497,833
4498,830
4499,831
4500,833
4501,824
4502,822
4503,829
4504,824
4505,827
4506,827
4507,824
4508,822
4509,831
4510,848
4511,853
4512,856
4513,861
4514,870
4515,860
4516,856
4517,857
4518,859
4519,860
4520,859
4521,861
4522,862
4523,860
4524,856
4525,849
4526,841
4527,835
4528,830
4529,805
4530,801
4531,843
4532,847
4533,855
4534,856
4535,859
4536,862
4537,856
4538,857
4539,856
4540,858
4541,863
4542,855
4543,850
4544,852
4545,852
4546,843
4547,839
4548,840
4549,833
4550,833
4551,830
4552,831
4553,827
4554,821
4555,812
4556,807
4557,799
4558,736
4559,736
4560,736
4561,736
4562,800
4563,806
4564,813
4565,813
4566,825
4567,830
4568,836
4569,843
4570,846
4571,852
4572,856
4573,856
4574,858
4575,858
4576,859
4577,859
4578,856
4579,855
4580,849
4581,848
4582,848
4583,846
4584,843
4585,846
4586,843
4587,850
4588,836
4589,841
4590,837
4591,844
4592,843
4593,841
4594,832
4595,821
4596,849
4597,853
4598,855
4599,852
4600,850
4601,850
4602,853
4603,851
4604,855
4605,854
4606,865
4607,866
4608,863
4609,864
4610,860
4611,861
4612,861
4613,857
4614,855
4615,824
4616,842
4617,853
4618,857
4619,858
4620,849
4621,847
4622,830
4623,843
4624,850
4625,848
4626,838
4627,820
4628,847
4629,852
4630,862
4631,860
4632,856
4633,860
4634,857
4635,860
4636,863
4637,862
4638,865
4639,867
4640,866
4641,872
4642,873
4643,868
4644,861
4645,853
4646,843
4647,839
4648,837
4649,830
4650,785
4651,785
4652,830
4653,841
4654,845
4655,847
4656,852
4657,859
4658,862
4659,862
4660,860
4661,849
4662,844
4663,839
4664,839
4665,834
4666,837
4667,834
4668,828
4669,837
4670,833
4671,832
4672,835
4673,834
4674,836
4675,840
4676,835
4677,837
4678,844
4679,839
4680,844
4681,843
4682,838
4683,831
4684,826
4685,829
4686,825
4687,831
4688,829
4689,830
4690,831
4691,834
4692,834
4693,831
4694,830
4695,830
4696,833
4697,836
4698,836
4699,825
4700,825
4701,819
4702,809
4703,810
4704,809
4705,805
4706,804
4707,812
4708,817
4709,808
4710,801
4711,795
4712,788
4713,778
4714,774
4715,709
4716,709
4717,742
4718,748
4719,748
4720,748
4721,748
4722,766
4723,772
4724,779
4725,780
4726,787
4727,786
4728,781
4729,782
4730,783
4731,784
4732,793
4733,795
4734,798
4735,796
4736,787
4737,782
4738,758
4739,780
4740,787
4741,796
4742,797
4743,796
4744,790
4745,797
4746,798
4747,800
4748,796
4749,797
4750,794
4751,792
4752,797
4753,797
4754,798
4755,794
4756,790
4757,799
4758,788
4759,787
4760,784
4761,779
4762,778
4763,773
4764,767
4765,761
4766,753
4767,749
4768,742
4769,735
4770,708
4771,708
4772,706
4773,704
4774,649
4775,649
4776,652
4777,652
4778,652
4779,732
4780,737
4781,750
4782,755
4783,764
4784,765
4785,766
4786,773
4787,779
4788,774
4789,774
4790,775
4791,775
4792,780
4793,775
4794,776
4795,777
4796,772
4797,773
4798,770
4799,770
4800,777
4801,779
4802,780
4803,775
4804,769
4805,767
4806,764
4807,784
4808,785
4809,741
4810,748
4811,753
4812,758
4813,761
4814,760
4815,761
4816,759
4817,763
4818,767
4819,767
4820,767
4821,759
4822,753
4823,734
4824,756
4825,764
4826,764
4827,756
4828,761
4829,759
4830,753
4831,750
4832,755
4833,763
4834,766
4835,772
4836,773
4837,772
4838,774
4839,775
4840,773
4841,780
4842,779
4843,766
4844,763
4845,753
4846,751
4847,740
4848,704
4849,704
4850,741
4851,748
4852,758
4853,763
4854,764
4855,769
4856,770
4857,764
4858,766
4859,764
4860,765
4861,763
4862,765
4863,763
4864,757
4865,757
4866,762
4867,755
4868,755
4869,755
4870,758
4871,762
4872,759
4873,755
4874,766
4875,768
4876,768
4877,763
4878,758
4879,764
4880,766
4881,764
4882,761
4883,763
4884,760
4885,764
4886,765
4887,765
4888,763
4889,761
4890,753
4891,746
4892,706
4893,706
4894,706
4895,746
4896,754
4897,759
4898,758
4899,759
4900,754
4901,754
4902,749
4903,754
4904,757
4905,758
4906,760
4907,754
4908,756
4909,758
4910,761
4911,769
4912,768
4913,768
4914,766
4915,763
4916,756
4917,755
4918,712
4919,712
4920,710
4921,750
4922,753
4923,759
4924,758
4925,758
4926,740
4927,754
4928,758
4929,763
4930,758
4931,764
4932,769
4933,772
4934,779
4935,775
4936,776
4937,774
4938,773
4939,772
4940,779
4941,775
4942,779
4943,782
4944,779
4945,771
4946,765
4947,761
4948,759
4949,738
4950,759
4951,765
4952,767
4953,764
4954,768
4955,772
4956,773
4957,774
4958,776
4959,782
4960,785
4961,782
4962,781
4963,784
4964,784
4965,786
4966,784
4967,787
4968,790
4969,795
4970,802
4971,802
4972,806
4973,803
4974,811
4975,814
4976,813
4977,812
4978,815
4979,817
4980,823
4981,818
4982,819
4983,813
4984,815
4985,814
4986,814
4987,814
4988,803
4989,809
4990,815
4991,814
4992,815
4993,815
4994,816
4995,813
4996,808
4997,806
4998,811
4999,810
5000,810
5001,809
5002,813
5003,818
5004,821
5005,829
5006,830
5007,837
5008,850
5009,851
5010,854
5011,859
5012,861
5013,874
5014,881
5015,875
5016,874
5017,878
5018,877
5019,876
5020,879
5021,877
5022,874
5023,878
5024,874
5025,871
5026,876
5027,881
5028,885
5029,896
5030,899
5031,893
5032,890
5033,890
5034,891
5035,879
5036,879
5037,883
5038,879
5039,884
5040,881
5041,887
5042,880
5043,876
5044,881
5045,880
5046,876
5047,873
5048,885
5049,890
5050,886
5051,884
5052,878
5053,878
5054,883
5055,884
5056,879
5057,882
5058,877
5059,877
5060,879
5061,878
5062,872
5063,876
5064,875
5065,879
5066,882
5067,880
5068,874
5069,881
5070,887
5071,887
5072,889
5073,887
5074,892
5075,894
5076,894
5077,893
5078,895
5079,885
5080,880
5081,881
5082,890
5083,886
5084,893
5085,890
5086,882
5087,883
5088,880
5089,877
5090,884
5091,881
5092,883
5093,888
5094,891
5095,892
5096,891
5097,907
5098,907
5099,906
5100,903
5101,905
5102,918
5103,913
5104,909
5105,901
5106,895
5107,888
5108,890
5109,890
5110,886
5111,884
5112,875
5113,880
5114,882
5115,894
5116,892
5117,889
5118,880
5119,849
5120,867
5121,870
5122,874
5123,870
5124,868
5125,866
5126,868
5127,868
5128,866
5129,862
5130,862
5131,866
5132,865
5133,873
5134,868
5135,862
5136,869
5137,869
5138,867
5139,866
5140,867
5141,853
5142,848
5143,841
5144,824
5145,840
5146,849
5147,860
5148,857
5149,853
5150,851
5151,843
5152,841
5153,841
5154,838
5155,811
5156,829
5157,830
5158,832
5159,820
5160,812
5161,814
5162,805
5163,811
5164,805
5165,799
5166,799
5167,797
5168,792
5169,795
5170,805
5171,804
5172,796
5173,793
5174,790
5175,791
5176,792
5177,793
5178,787
5179,794
5180,791
5181,791
5182,792
5183,792
5184,789
5185,785
5186,780
5187,777
5188,766
5189,700
5190,700
5191,700
5192,700
5193,700
5194,748
5195,748
5196,753
5197,756
5198,760
5199,765
5200,771
5201,777
5202,783
5203,784
5204,786
5205,787
5206,788
5207,786
5208,791
5209,792
5210,801
5211,801
5212,982
5213,981
5214,990
5215,987
5216,977
5217,975
5218,1014
5219,993
5220,996
5221,1015
5222,1021
5223,1022
5224,1016
5225,1022
5226,1020
5227,1028
5228,1030
5229,1012
5230,1009
5231,1011
5232,1009
5233,1010
5234,1013
5235,1021
5236,1024
5237,1025
5238,1021
5239,1024
5240,1019
5241,1021
5242,1023
5243,1023
5244,1012
5245,1010
5246,1001
5247,997
5248,1012
5249,1019
5250,1018
5251,1015
5252,1018
5253,1016
5254,1024
5255,1032
5256,1034
5257,1036
5258,1032
5259,1035
5260,1042
5261,1052
5262,1049
5263,1045
5264,1037
5265,1031
5266,1029
5267,1028
5268,1039
5269,1042
5270,1047
5271,1044
5272,1053
5273,1049
5274,1043
5275,1034
5276,1023
5277,1045
5278,1053
5279,1059
5280,1056
5281,1051
5282,1053
5283,1040
5284,1038
5285,1036
5286,1036
5287,1034
5288,1033
5289,1035
5290,1026
5291,1026
5292,1026
5293,1025
5294,1022
5295,1026
5296,1021
5297,1023
5298,1016
5299,1018
5300,1052
5301,1048
5302,1050
5303,1049
5304,1047
5305,11021
5306,11336
5307,11563
5308,11789
5309,11992
5310,12277
5311,12426
5312,12551
5313,12715
5314,12847
5315,12976
5316,13128
5317,13240
5318,13444
5319,13666
5320,13837
5321,14004
5322,14152
5323,14255
5324,14332
5325,14325
5326,14416
5327,14398
5328,14919
5329,14988
5330,15026
5331,15121
5332,15365
5333,15470
5334,15582
5335,15868
5336,16541
5337,16722
5338,16720
5339,16540
5340,16480
5341,17540
5342,17774
5343,18029
5344,18161
5345,18329
5346,18621
5347,18717
5348,18911
5349,19091
5350,19252
5351,19375
5352,19489
5353,19578
5354,19716
5355,19770
5356,19749
5357,19708
5358,19671
5359,19593
5360,19480
5361,19334
5362,19040
5363,19097
5364,19096
5365,19080
5366,18990
5367,18896
5368,17791
5369,17749
5370,17749
5371,17762
5372,20444
5373,20542
5374,20704
5375,20882
5376,21203
5377,21217
5378,21220
5379,21209
5380,21178
5381,21170
5382,21016
5383,20921
5384,20797
5385,20056
5386,20101
5387,20107
5388,21975
5389,22201
5390,22535
5391,22710
5392,22947
5393,23093
5394,23193
5395,23455
5396,23540
5397,23555
5398,23664
5399,23688
5400,23736
5401,23866
5402,23985
5403,24090
5404,24216
5405,24306
5406,24286
5407,24284
5408,24266
5409,24285
5410,24143
5411,24111
5412,24040
5413,23666
5414,24430
5415,24677
5416,24886
5417,24936
5418,24987
5419,24986
5420,25051
5421,25049
5422,25224
5423,25259
5424,28348
5425,28448
5426,28492
5427,28499
5428,28594
5429,28512
5430,28498
5431,28589
5432,28532
5433,28472
5434,28421
5435,28270
5436,28350
5437,28249
5438,28073
5439,27922
5440,27709
5441,27626
5442,27278
5443,27123
5444,24480
5445,24467
5446,24473
5447,24514
5448,25951
5449,26225
5450,26303
5451,26631
5452,26736
5453,27018
5454,27126
5455,27280
5456,27344
5457,27501
5458,27546
5459,27532
5460,27602
5461,27699
5462,27690
5463,27730
5464,29753
5465,29912
5466,30005
5467,32939
5468,32964
5469,33103
5470,33359
5471,33427
5472,33493
5473,33550
5474,33722
5475,33695
5476,33583
5477,33355
5478,33155
5479,32567
5480,32751
5481,32783
5482,32825
5483,32599
5484,32459
5485,31285
5486,31262
5487,33282
5488,33531
5489,33620
5490,33795
5491,34000
5492,34132
5493,34066
5494,34057
5495,34075
5496,33979
5497,33944
5498,33870
5499,33729
5500,33513
5501,33468
5502,33311
5503,33145
5504,32851
5505,32722
5506,32432
5507,32161
5508,31307
5509,32014
5510,32098
5511,32214
5512,32170
5513,32117
5514,29923
5515,29853
5516,29775
5517,24474
5518,24452
5519,24434
5520,24211
5521,24131
5522,23946
5523,23798
5524,22939
5525,23551
5526,23609
5527,23750
5528,23717
5529,23623
5530,23517
5531,23202
5532,22673
5533,22415
5534,22256
5535,21686
5536,22396
5537,22458
5538,22456
5539,22357
5540,21853
5541,22346
5542,22419
5543,22325
5544,22179
5545,21350
5546,21846
5547,21848
5548,21841
5549,21756
5550,21613
5551,21373
5552,21295
5553,19482
5554,19455
5555,19573
5556,19998
5557,20005
5558,20004
5559,20005
5560,21739
5561,21887
5562,21904
5563,21921
5564,21919
5565,21896
5566,21727
5567,21668
5568,21514
5569,21393
5570,19607
5571,19636
5572,19645
5573,21765
5574,22074
5575,22527
5576,22721
5577,22816
5578,22982
5579,23099
5580,23331
5581,23417
5582,23513
5583,23507
5584,23508
5585,23519
5586,23520
5587,23611
5588,23574
5589,23581
5590,23479
5591,23524
5592,23464
5593,23493
5594,23500
5595,23422
5596,23306
5597,23119
5598,22819
5599,22656
5600,22543
5601,19914
5602,19958
5603,21418
5604,21674
5605,21832
5606,21931
5607,22061
5608,22272
5609,22301
5610,22304
5611,22337
5612,22381
5613,22355
5614,22338
5615,22336
5616,22327
5617,22382
5618,22492
5619,22536
5620,22575
5621,22541
5622,22555
5623,22431
5624,22225
5625,21524
5626,22237
5627,22469
5628,22638
5629,23878
5630,23887
5631,24017
5632,23997
5633,24002
5634,23964
5635,23956
5636,23971
5637,23891
5638,23739
5639,22904
5640,23555
5641,23696
5642,24148
5643,24571
5644,24673
5645,24673
5646,24712
5647,24859
5648,24874
5649,24982
5650,25116
5651,25140
5652,25052
5653,25130
5654,24906
5655,24763
5656,24614
5657,25539
5658,25153
5659,25272
5660,25570
5661,25686
5662,25997
5663,26016
5664,25774
5665,25856
5666,25870
5667,25945
5668,25860
5669,25793
5670,25604
5671,25086
5672,25683
5673,25902
5674,26112
5675,25985
5676,25738
5677,25262
5678,26222
5679,26491
5680,26556
5681,26477
5682,26352
5683,26195
5684,25070
5685,25098
5686,25100
5687,25078
5688,26787
5689,26934
5690,26930
5691,26890
