Position,RibosomalComplex_contig_690.fa_005
2992,592
2993,595
2994,602
2995,611
2996,608
2997,603
2998,602
2999,609
3000,613
3001,614
3002,615
3003,614
3004,610
3005,607
3006,610
3007,610
3008,605
3009,617
3010,616
3011,615
3012,615
3013,620
3014,623
3015,631
3016,630
3017,628
3018,628
3019,627
3020,622
3021,622
3022,619
3023,619
3024,621
3025,622
3026,624
3027,628
3028,630
3029,632
3030,633
3031,631
3032,638
3033,639
3034,641
3035,641
3036,642
3037,641
3038,634
3039,634
3040,641
3041,641
3042,637
3043,638
3044,636
3045,644
3046,647
3047,647
3048,647
3049,651
3050,653
3051,649
3052,656
3053,655
3054,658
3055,660
3056,658
3057,658
3058,658
3059,651
3060,652
3061,654
3062,658
3063,655
3064,655
3065,656
3066,656
3067,658
3068,653
3069,654
3070,650
3071,654
3072,651
3073,646
3074,645
3075,643
3076,643
3077,645
3078,640
3079,638
3080,638
3081,640
3082,643
3083,645
3084,650
3085,649
3086,649
3087,648
3088,644
3089,643
3090,642
3091,640
3092,640
3093,639
3094,642
3095,639
3096,636
3097,636
3098,637
3099,631
3100,630
3101,631
3102,627
3103,632
3104,623
3105,625
3106,629
3107,629
3108,618
3109,613
3110,609
3111,609
3112,609
3113,606
3114,608
3115,606
3116,605
3117,604
3118,610
3119,610
3120,611
3121,612
3122,610
3123,605
3124,607
3125,607
3126,606
3127,607
3128,604
3129,606
3130,609
3131,612
3132,614
3133,606
3134,604
3135,608
3136,610
3137,610
3138,608
3139,604
3140,603
3141,602
3142,598
3143,596
3144,599
3145,591
3146,582
3147,585
3148,587
3149,593
3150,587
3151,594
3152,594
3153,600
3154,603
3155,606
3156,607
3157,609
3158,610
3159,607
3160,610
3161,609
3162,608
3163,608
3164,607
3165,604
3166,604
3167,604
3168,599
3169,600
3170,601
3171,604
3172,607
3173,603
3174,608
3175,609
3176,609
3177,608
3178,607
3179,607
3180,605
3181,597
3182,594
3183,595
3184,594
3185,586
3186,588
3187,588
3188,591
3189,595
3190,596
3191,591
3192,589
3193,593
3194,589
3195,587
3196,585
3197,584
3198,581
3199,582
3200,582
3201,576
3202,577
3203,571
3204,566
3205,564
3206,556
3207,564
3208,563
3209,557
3210,561
3211,559
3212,555
3213,550
3214,529
3215,542
3216,547
3217,549
3218,550
3219,550
3220,546
3221,544
3222,539
3223,538
3224,542
3225,541
3226,548
3227,544
3228,545
3229,546
3230,544
3231,545
3232,543
3233,540
3234,538
3235,537
3236,548
3237,546
3238,543
3239,544
3240,545
3241,541
3242,539
3243,540
3244,541
3245,545
3246,540
3247,538
3248,538
3249,535
3250,536
3251,531
3252,532
3253,532
3254,532
3255,535
3256,527
3257,529
3258,530
3259,539
3260,539
3261,539
3262,534
3263,519
3264,530
3265,532
3266,532
3267,535
3268,537
3269,539
3270,534
3271,535
3272,537
3273,537
3274,530
3275,529
3276,535
3277,533
3278,534
3279,540
3280,540
3281,539
3282,543
3283,544
3284,548
3285,547
3286,547
3287,543
3288,543
3289,544
3290,549
3291,554
3292,555
3293,553
3294,552
3295,554
3296,554
3297,553
3298,551
3299,545
3300,535
3301,535
3302,529
3303,536
3304,538
3305,532
3306,532
3307,534
3308,533
3309,528
3310,530
3311,533
3312,535
3313,536
3314,533
3315,536
3316,533
3317,531
3318,532
3319,523
3320,529
3321,529
3322,529
3323,533
3324,536
3325,535
3326,537
3327,542
3328,544
3329,544
3330,546
3331,555
3332,556
3333,554
3334,556
3335,558
3336,559
3337,558
3338,560
3339,561
3340,560
3341,559
3342,562
3343,566
3344,564
3345,567
3346,568
3347,557
3348,561
3349,564
3350,563
3351,567
3352,571
3353,567
3354,569
3355,568
3356,566
3357,575
3358,575
3359,574
3360,574
3361,572
3362,570
3363,571
3364,574
3365,569
3366,568
3367,564
3368,564
3369,566
3370,566
3371,565
3372,565
3373,567
3374,565
3375,567
3376,564
3377,561
3378,563
3379,557
3380,560
3381,557
3382,555
3383,560
3384,562
3385,565
3386,562
3387,552
3388,553
3389,549
3390,548
3391,550
3392,548
3393,547
3394,546
3395,541
3396,547
3397,543
3398,545
3399,547
3400,551
3401,551
3402,551
3403,551
3404,552
3405,551
3406,549
3407,552
3408,550
3409,554
3410,551
3411,548
3412,549
3413,553
3414,551
3415,548
3416,546
3417,551
3418,548
3419,549
3420,548
3421,548
3422,542
3423,541
3424,542
3425,543
3426,543
3427,542
3428,549
3429,550
3430,543
3431,541
3432,551
3433,543
3434,539
3435,541
3436,543
3437,539
3438,542
3439,540
3440,537
3441,533
3442,530
3443,526
3444,525
3445,523
3446,520
3447,521
3448,518
3449,519
3450,518
3451,520
3452,518
3453,517
3454,517
3455,513
3456,517
3457,522
3458,513
3459,510
3460,512
3461,507
3462,504
3463,506
3464,505
3465,504
3466,505
3467,501
3468,495
3469,498
3470,505
3471,502
3472,501
3473,502
3474,500
3475,498
3476,494
3477,485
3478,483
3479,486
3480,484
3481,482
3482,477
3483,472
3484,473
3485,474
3486,474
3487,471
3488,475
3489,472
3490,470
3491,470
3492,470
3493,470
3494,467
3495,467
3496,462
3497,465
3498,466
3499,466
3500,466
3501,467
3502,473
3503,470
3504,470
3505,473
3506,473
3507,470
3508,472
3509,473
3510,472
3511,471
3512,473
3513,479
3514,479
3515,485
3516,487
3517,490
3518,491
3519,491
3520,490
3521,494
3522,495
3523,494
3524,495
3525,497
3526,494
3527,488
3528,487
3529,488
3530,491
3531,489
3532,488
3533,495
3534,487
3535,483
3536,482
3537,484
3538,491
3539,491
3540,492
3541,492
3542,488
3543,491
3544,492
3545,493
3546,493
3547,494
3548,497
3549,491
3550,489
3551,491
3552,494
3553,496
3554,492
3555,492
3556,499
3557,495
3558,496
3559,497
3560,495
3561,488
3562,483
3563,488
3564,487
3565,490
3566,492
3567,491
3568,491
3569,490
3570,492
3571,495
3572,498
3573,499
3574,504
3575,507
3576,507
3577,502
3578,504
3579,502
3580,504
3581,511
3582,512
3583,512
3584,512
3585,519
3586,522
3587,523
3588,526
3589,522
3590,525
3591,526
3592,529
3593,529
3594,536
3595,536
3596,532
3597,536
3598,537
3599,537
3600,532
3601,535
3602,539
3603,540
3604,545
3605,539
3606,541
3607,541
3608,535
3609,535
3610,535
3611,541
3612,547
3613,553
3614,551
3615,547
3616,550
3617,555
3618,561
3619,560
3620,551
3621,552
3622,554
3623,549
3624,545
3625,548
3626,548
3627,549
3628,553
3629,557
3630,556
3631,559
3632,563
3633,563
3634,563
3635,564
3636,563
3637,563
3638,564
3639,564
3640,566
3641,564
3642,568
3643,568
3644,569
3645,569
3646,568
3647,570
3648,569
3649,572
3650,578
3651,577
3652,574
3653,574
3654,578
3655,585
3656,586
3657,584
3658,586
3659,582
3660,583
3661,582
3662,588
3663,581
3664,580
3665,583
3666,586
3667,587
3668,587
3669,589
3670,587
3671,590
3672,591
3673,587
3674,589
3675,596
3676,595
3677,599
3678,597
3679,598
3680,598
3681,599
3682,594
3683,594
3684,596
3685,599
3686,594
3687,590
3688,590
3689,598
3690,603
3691,604
3692,602
3693,600
3694,599
3695,598
3696,599
3697,601
3698,600
3699,598
3700,602
3701,599
3702,593
3703,593
3704,594
3705,591
3706,592
3707,590
3708,589
3709,591
3710,590
3711,592
3712,590
3713,589
3714,585
3715,583
3716,584
3717,579
3718,577
3719,579
3720,578
3721,571
3722,569
3723,569
3724,569
3725,567
3726,560
3727,559
3728,562
3729,562
3730,552
3731,551
3732,553
3733,548
3734,547
3735,541
3736,533
3737,512
3738,529
3739,534
3740,543
3741,539
3742,536
3743,531
3744,529
3745,525
3746,524
3747,529
3748,525
3749,521
3750,511
3751,531
3752,533
3753,533
3754,535
3755,535
3756,532
3757,533
3758,530
3759,535
3760,535
3761,537
3762,534
3763,525
3764,530
3765,531
3766,531
3767,533
3768,534
3769,533
3770,534
3771,534
3772,532
3773,529
3774,549
3775,547
3776,552
3777,546
3778,526
3779,528
3780,531
3781,533
3782,540
3783,547
3784,549
3785,552
3786,558
3787,556
3788,564
3789,570
3790,571
3791,579
3792,579
3793,580
3794,577
3795,576
3796,559
3797,582
3798,587
3799,591
3800,596
3801,602
3802,601
3803,599
3804,600
3805,596
3806,596
3807,598
3808,597
3809,603
3810,605
3811,607
3812,602
3813,599
3814,596
3815,594
3816,590
3817,596
3818,601
3819,599
3820,596
3821,602
3822,601
3823,604
3824,603
3825,602
3826,601
3827,600
3828,598
3829,592
3830,589
3831,588
3832,586
3833,565
3834,565
3835,566
3836,598
3837,602
3838,603
3839,593
3840,596
3841,598
3842,603
3843,613
3844,612
3845,615
3846,618
3847,623
3848,617
3849,616
3850,617
3851,621
3852,622
3853,622
3854,621
3855,619
3856,616
3857,614
3858,620
3859,621
3860,605
3861,605
3862,610
3863,611
3864,610
3865,611
3866,616
3867,619
3868,622
3869,625
3870,626
3871,627
3872,626
3873,625
3874,626
3875,628
3876,625
3877,621
3878,622
3879,620
3880,620
3881,621
3882,626
3883,628
3884,625
3885,626
3886,628
3887,629
3888,632
3889,630
3890,628
3891,625
3892,621
3893,629
3894,629
3895,631
3896,633
3897,638
3898,631
3899,631
3900,632
3901,626
3902,624
3903,625
3904,624
3905,624
3906,619
3907,615
3908,620
3909,615
3910,615
3911,617
3912,615
3913,612
3914,611
3915,613
3916,610
3917,599
3918,604
3919,609
3920,607
3921,607
3922,606
3923,612
3924,614
3925,617
3926,619
3927,619
3928,616
3929,619
3930,621
3931,622
3932,621
3933,609
3934,604
3935,605
3936,605
3937,603
3938,603
3939,601
3940,589
3941,598
3942,597
3943,596
3944,599
3945,598
3946,597
3947,587
3948,582
3949,579
3950,572
3951,573
3952,576
3953,587
3954,592
3955,592
3956,589
3957,589
3958,589
3959,587
3960,594
3961,593
3962,592
3963,588
3964,588
3965,586
3966,582
3967,584
3968,580
3969,580
3970,574
3971,574
3972,578
3973,578
3974,576
3975,575
3976,574
3977,573
3978,574
3979,570
3980,577
3981,577
3982,578
3983,578
3984,584
3985,586
3986,581
3987,584
3988,581
3989,581
3990,578
3991,580
3992,580
3993,577
3994,574
3995,567
3996,564
3997,561
3998,556
3999,554
4000,550
4001,547
4002,545
4003,544
4004,540
4005,530
4006,530
4007,531
4008,536
4009,419
4010,418
4011,418
4012,419
4013,419
4014,533
4015,534
4016,534
4017,534
4018,534
4019,551
4020,555
4021,560
4022,568
4023,570
4024,572
4025,575
4026,582
4027,582
4028,580
4029,576
4030,588
4031,589
4032,594
4033,594
4034,594
4035,594
4036,600
4037,596
4038,594
4039,591
4040,577
4041,578
4042,578
4043,578
4044,561
4045,561
4046,561
4047,561
4048,559
4049,597
4050,579
4051,582
4052,584
4053,585
4054,585
4055,568
4056,597
4057,601
4058,604
4059,604
4060,609
4061,613
4062,617
4063,620
4064,620
4065,616
4066,614
4067,607
4068,607
4069,607
4070,606
4071,604
4072,601
4073,602
4074,599
4075,603
4076,604
4077,603
4078,597
4079,601
4080,603
4081,606
4082,610
4083,614
4084,610
4085,611
4086,616
4087,612
4088,613
4089,608
4090,607
4091,609
4092,608
4093,607
4094,603
4095,600
4096,600
4097,604
4098,604
4099,605
4100,604
4101,602
4102,601
4103,591
4104,590
4105,597
4106,581
4107,585
4108,586
4109,591
4110,596
4111,594
4112,591
4113,591
4114,600
4115,599
4116,607
4117,608
4118,609
4119,611
4120,614
4121,611
4122,610
4123,610
4124,615
4125,614
4126,618
4127,618
4128,625
4129,625
4130,628
4131,627
4132,627
4133,628
4134,627
4135,629
4136,624
4137,625
4138,624
4139,620
4140,620
4141,616
4142,620
4143,618
4144,611
4145,597
4146,622
4147,628
4148,633
4149,635
4150,636
4151,634
4152,629
4153,631
4154,632
4155,630
4156,619
4157,618
4158,617
4159,621
4160,626
4161,621
4162,620
4163,615
4164,609
4165,606
4166,601
4167,573
4168,573
4169,573
4170,615
4171,618
4172,625
4173,627
4174,632
4175,628
4176,632
4177,630
4178,628
4179,626
4180,625
4181,629
4182,624
4183,622
4184,621
4185,623
4186,621
4187,626
4188,623
4189,620
4190,619
4191,622
4192,617
4193,613
4194,616
4195,620
4196,617
4197,611
4198,607
4199,612
4200,609
4201,613
4202,611
4203,610
4204,603
4205,598
4206,596
4207,593
4208,592
4209,587
4210,586
4211,572
4212,587
4213,593
4214,595
4215,598
4216,594
4217,595
4218,601
4219,599
4220,598
4221,598
4222,600
4223,599
4224,601
4225,607
4226,605
4227,597
4228,600
4229,611
4230,606
4231,608
4232,609
4233,608
4234,608
4235,608
4236,610
4237,615
4238,613
4239,613
4240,617
4241,620
4242,621
4243,618
4244,619
4245,619
4246,620
4247,623
4248,624
4249,622
4250,614
4251,612
4252,610
4253,610
4254,619
4255,620
4256,621
4257,622
4258,622
4259,622
4260,617
4261,615
4262,619
4263,623
4264,621
4265,621
4266,613
4267,619
4268,615
4269,616
4270,617
4271,619
4272,609
4273,615
4274,613
4275,616
4276,613
4277,609
4278,607
4279,608
4280,604
4281,600
4282,595
4283,595
4284,597
4285,595
4286,597
4287,596
4288,590
4289,593
4290,594
4291,593
4292,593
4293,590
4294,583
4295,575
4296,559
4297,566
4298,566
4299,566
4300,551
4301,565
4302,595
4303,598
4304,598
4305,600
4306,603
4307,606
4308,601
4309,601
4310,596
4311,591
4312,587
4313,579
4314,578
4315,558
4316,570
4317,576
4318,583
4319,584
4320,583
4321,585
4322,585
4323,584
4324,582
4325,583
4326,578
4327,577
4328,567
4329,589
4330,591
4331,598
4332,597
4333,601
4334,601
4335,602
4336,601
4337,600
4338,598
4339,599
4340,598
4341,594
4342,593
4343,576
4344,595
4345,601
4346,605
4347,603
4348,603
4349,591
4350,605
4351,610
4352,615
4353,618
4354,619
4355,630
4356,629
4357,626
4358,630
4359,640
4360,640
4361,641
4362,638
4363,637
4364,639
4365,643
4366,642
4367,646
4368,645
4369,643
4370,646
4371,652
4372,648
4373,645
4374,642
4375,640
4376,638
4377,639
4378,640
4379,634
4380,632
4381,635
4382,635
4383,636
4384,632
4385,628
4386,630
4387,628
4388,633
4389,631
4390,628
4391,629
4392,629
4393,633
4394,638
4395,640
4396,640
4397,640
4398,636
4399,638
4400,637
4401,634
4402,632
4403,630
4404,632
4405,632
4406,633
4407,630
4408,629
4409,628
4410,629
4411,621
4412,618
4413,616
4414,613
4415,609
4416,606
4417,566
4418,566
4419,612
4420,616
4421,622
4422,624
4423,634
4424,637
4425,636
4426,638
4427,639
4428,642
4429,646
4430,646
4431,652
4432,652
4433,654
4434,653
4435,652
4436,657
4437,657
4438,657
4439,651
4440,654
4441,652
4442,658
4443,654
4444,651
4445,652
4446,648
4447,658
4448,654
4449,656
4450,656
4451,654
4452,650
4453,645
4454,640
4455,643
4456,651
4457,651
4458,647
4459,649
4460,652
4461,653
4462,655
4463,653
4464,651
4465,652
4466,649
4467,644
4468,642
4469,643
4470,643
4471,646
4472,644
4473,650
4474,650
4475,645
4476,650
4477,652
4478,648
4479,645
4480,645
4481,644
4482,643
4483,646
4484,646
4485,645
4486,639
4487,641
4488,643
4489,637
4490,638
4491,637
4492,641
4493,636
4494,633
4495,633
4496,634
4497,636
4498,632
4499,627
4500,633
4501,638
4502,636
4503,628
4504,624
4505,625
4506,634
4507,628
4508,624
4509,630
4510,635
4511,628
4512,627
4513,632
4514,635
4515,629
4516,620
4517,620
4518,620
4519,622
4520,623
4521,621
4522,620
4523,620
4524,622
4525,622
4526,622
4527,620
4528,622
4529,623
4530,619
4531,619
4532,615
4533,618
4534,620
4535,621
4536,627
4537,634
4538,634
4539,630
4540,630
4541,625
4542,623
4543,625
4544,635
4545,638
4546,636
4547,633
4548,639
4549,640
4550,637
4551,634
4552,636
4553,634
4554,624
4555,622
4556,616
4557,609
4558,565
4559,565
4560,565
4561,565
4562,607
4563,609
4564,610
4565,616
4566,626
4567,628
4568,638
4569,640
4570,634
4571,636
4572,637
4573,639
4574,642
4575,645
4576,644
4577,638
4578,632
4579,640
4580,639
4581,640
4582,640
4583,640
4584,637
4585,637
4586,640
4587,643
4588,639
4589,639
4590,638
4591,635
4592,632
4593,623
4594,620
4595,598
4596,605
4597,605
4598,607
4599,606
4600,609
4601,600
4602,606
4603,603
4604,603
4605,599
4606,601
4607,598
4608,599
4609,605
4610,606
4611,602
4612,604
4613,604
4614,598
4615,589
4616,608
4617,611
4618,612
4619,609
4620,600
4621,597
4622,579
4623,605
4624,607
4625,604
4626,598
4627,591
4628,611
4629,613
4630,615
4631,612
4632,605
4633,609
4634,610
4635,606
4636,607
4637,607
4638,609
4639,608
4640,604
4641,603
4642,605
4643,601
4644,600
4645,590
4646,587
4647,586
4648,585
4649,577
4650,539
4651,539
4652,582
4653,588
4654,596
4655,600
4656,600
4657,606
4658,613
4659,611
4660,611
4661,611
4662,613
4663,614
4664,613
4665,617
4666,619
4667,622
4668,619
4669,619
4670,618
4671,617
4672,618
4673,618
4674,616
4675,618
4676,622
4677,617
4678,617
4679,615
4680,618
4681,625
4682,623
4683,627
4684,624
4685,623
4686,618
4687,611
4688,605
4689,602
4690,604
4691,601
4692,599
4693,600
4694,599
4695,597
4696,600
4697,601
4698,599
4699,600
4700,600
4701,600
4702,601
4703,605
4704,606
4705,605
4706,608
4707,608
4708,610
4709,609
4710,606
4711,601
4712,599
4713,590
4714,588
4715,550
4716,551
4717,582
4718,582
4719,582
4720,582
4721,582
4722,597
4723,597
4724,604
4725,604
4726,612
4727,613
4728,610
4729,611
4730,610
4731,613
4732,615
4733,613
4734,619
4735,618
4736,611
4737,610
4738,596
4739,613
4740,620
4741,625
4742,623
4743,625
4744,626
4745,629
4746,629
4747,628
4748,635
4749,637
4750,638
4751,640
4752,633
4753,632
4754,633
4755,629
4756,628
4757,632
4758,634
4759,634
4760,631
4761,627
4762,624
4763,623
4764,622
4765,616
4766,610
4767,608
4768,604
4769,604
4770,588
4771,586
4772,586
4773,584
4774,528
4775,528
4776,528
4777,528
4778,528
4779,590
4780,596
4781,600
4782,604
4783,608
4784,609
4785,613
4786,616
4787,618
4788,616
4789,619
4790,618
4791,613
4792,617
4793,615
4794,613
4795,613
4796,610
4797,608
4798,606
4799,600
4800,609
4801,607
4802,612
4803,613
4804,602
4805,602
4806,598
4807,596
4808,593
4809,567
4810,576
4811,576
4812,583
4813,582
4814,577
4815,578
4816,572
4817,574
4818,571
4819,575
4820,569
4821,563
4822,562
4823,551
4824,567
4825,571
4826,571
4827,577
4828,578
4829,579
4830,579
4831,576
4832,577
4833,580
4834,579
4835,575
4836,576
4837,573
4838,574
4839,573
4840,572
4841,576
4842,576
4843,572
4844,568
4845,560
4846,556
4847,551
4848,519
4849,518
4850,559
4851,561
4852,567
4853,571
4854,577
4855,578
4856,577
4857,574
4858,573
4859,568
4860,559
4861,565
4862,567
4863,568
4864,569
4865,565
4866,569
4867,566
4868,567
4869,564
4870,561
4871,569
4872,570
4873,570
4874,570
4875,572
4876,573
4877,574
4878,571
4879,570
4880,570
4881,570
4882,566
4883,561
4884,560
4885,569
4886,567
4887,567
4888,565
4889,562
4890,559
4891,554
4892,527
4893,527
4894,527
4895,570
4896,572
4897,578
4898,579
4899,582
4900,584
4901,586
4902,583
4903,583
4904,582
4905,585
4906,583
4907,581
4908,584
4909,581
4910,578
4911,582
4912,575
4913,574
4914,561
4915,565
4916,566
4917,566
4918,551
4919,548
4920,544
4921,567
4922,571
4923,574
4924,572
4925,571
4926,568
4927,584
4928,586
4929,592
4930,590
4931,592
4932,594
4933,598
4934,600
4935,598
4936,593
4937,592
4938,590
4939,586
4940,586
4941,588
4942,590
4943,589
4944,589
4945,593
4946,593
4947,590
4948,585
4949,556
4950,575
4951,580
4952,582
4953,581
4954,583
4955,584
4956,588
4957,592
4958,594
4959,598
4960,602
4961,594
4962,593
4963,599
4964,603
4965,614
4966,609
4967,613
4968,609
4969,614
4970,616
4971,620
4972,621
4973,619
4974,623
4975,627
4976,627
4977,628
4978,621
4979,621
4980,621
4981,634
4982,632
4983,635
4984,637
4985,642
4986,636
4987,637
4988,634
4989,634
4990,633
4991,638
4992,639
4993,641
4994,643
4995,642
4996,643
4997,644
4998,644
4999,642
5000,641
5001,638
5002,638
5003,638
5004,637
5005,634
5006,635
5007,638
5008,643
5009,645
5010,643
5011,643
5012,644
5013,651
5014,650
5015,645
5016,649
5017,656
5018,651
5019,652
5020,649
5021,647
5022,649
5023,646
5024,640
5025,642
5026,640
5027,638
5028,638
5029,641
5030,642
5031,642
5032,644
5033,647
5034,650
5035,642
5036,641
5037,645
5038,646
5039,643
5040,636
5041,629
5042,616
5043,622
5044,623
5045,624
5046,622
5047,620
5048,615
5049,616
5050,612
5051,612
5052,613
5053,611
5054,603
5055,606
5056,605
5057,606
5058,606
5059,610
5060,611
5061,612
5062,608
5063,613
5064,612
5065,616
5066,620
5067,617
5068,616
5069,618
5070,633
5071,633
5072,633
5073,641
5074,639
5075,633
5076,632
5077,634
5078,641
5079,639
5080,634
5081,643
5082,649
5083,648
5084,643
5085,644
5086,644
5087,648
5088,651
5089,647
5090,648
5091,645
5092,648
5093,643
5094,640
5095,643
5096,652
5097,659
5098,659
5099,654
5100,655
5101,655
5102,658
5103,659
5104,652
5105,654
5106,660
5107,655
5108,658
5109,649
5110,651
5111,649
5112,651
5113,646
5114,645
5115,644
5116,640
5117,638
5118,635
5119,614
5120,635
5121,640
5122,647
5123,645
5124,639
5125,638
5126,634
5127,637
5128,638
5129,644
5130,644
5131,642
5132,640
5133,640
5134,635
5135,634
5136,633
5137,634
5138,628
5139,627
5140,628
5141,630
5142,624
5143,619
5144,593
5145,597
5146,603
5147,605
5148,604
5149,633
5150,633
5151,632
5152,634
5153,635
5154,632
5155,632
5156,647
5157,648
5158,647
5159,649
5160,646
5161,649
5162,649
5163,654
5164,659
5165,658
5166,658
5167,653
5168,653
5169,655
5170,655
5171,656
5172,647
5173,650
5174,652
5175,650
5176,648
5177,648
5178,648
5179,647
5180,649
5181,646
5182,640
5183,637
5184,636
5185,632
5186,629
5187,623
5188,616
5189,587
5190,587
5191,587
5192,587
5193,587
5194,638
5195,638
5196,645
5197,645
5198,648
5199,650
5200,653
5201,654
5202,657
5203,658
5204,659
5205,663
5206,663
5207,658
5208,659
5209,660
5210,662
5211,658
5212,914
5213,918
5214,924
5215,923
5216,912
5217,911
5218,955
5219,940
5220,944
5221,952
5222,957
5223,961
5224,962
5225,976
5226,974
5227,981
5228,984
5229,976
5230,978
5231,979
5232,977
5233,980
5234,982
5235,982
5236,985
5237,988
5238,987
5239,984
5240,988
5241,990
5242,991
5243,996
5244,996
5245,990
5246,984
5247,977
5248,983
5249,991
5250,986
5251,985
5252,986
5253,983
5254,980
5255,981
5256,978
5257,982
5258,969
5259,969
5260,976
5261,966
5262,961
5263,967
5264,965
5265,964
5266,964
5267,958
5268,953
5269,953
5270,954
5271,946
5272,954
5273,949
5274,944
5275,937
5276,924
5277,938
5278,942
5279,939
5280,934
5281,934
5282,931
5283,924
5284,921
5285,916
5286,929
5287,927
5288,926
5289,919
5290,906
5291,906
5292,900
5293,902
5294,899
5295,901
5296,900
5297,892
5298,889
5299,891
5300,906
5301,894
5302,899
5303,897
5304,904
5305,9214
5306,9514
5307,9798
5308,10220
5309,10434
5310,10678
5311,10787
5312,10894
5313,11014
5314,11232
5315,11348
5316,11498
5317,11568
5318,11741
5319,11913
5320,12062
5321,12238
5322,12355
5323,12432
5324,12511
5325,12509
5326,12566
5327,12542
5328,13088
5329,13208
5330,13279
5331,13412
5332,13649
5333,13770
5334,13878
5335,14108
5336,14326
5337,14454
5338,14446
5339,14222
5340,14166
5341,14891
5342,15111
5343,15282
5344,15350
5345,15551
5346,15741
5347,15807
5348,15997
5349,16108
5350,16283
5351,16410
5352,16551
5353,16656
5354,16861
5355,16906
5356,16882
5357,16841
5358,16803
5359,16733
5360,16653
5361,16546
5362,16292
5363,16323
5364,16323
5365,16316
5366,16210
5367,16102
5368,15191
5369,15157
5370,15157
5371,15164
5372,17742
5373,17837
5374,17991
5375,18163
5376,18515
5377,18524
5378,18526
5379,18519
5380,18503
5381,18494
5382,18346
5383,18278
5384,18161
5385,17630
5386,17672
5387,17678
5388,19221
5389,19452
5390,19726
5391,19895
5392,20078
5393,20175
5394,20273
5395,20492
5396,20587
5397,20595
5398,20702
5399,20746
5400,20771
5401,20881
5402,20985
5403,21096
5404,21230
5405,21273
5406,21275
5407,21261
5408,21245
5409,21192
5410,21117
5411,21083
5412,21027
5413,20710
5414,21432
5415,21674
5416,21822
5417,21905
5418,21949
5419,21968
5420,21991
5421,21955
5422,22094
5423,22140
5424,24988
5425,25061
5426,25112
5427,25178
5428,25225
5429,25150
5430,25147
5431,25148
5432,25139
5433,25047
5434,24999
5435,24953
5436,24867
5437,24750
5438,24040
5439,23924
5440,23703
5441,23645
5442,23399
5443,23156
5444,21177
5445,21180
5446,21197
5447,21236
5448,22944
5449,23242
5450,23442
5451,23688
5452,23777
5453,24024
5454,24115
5455,24239
5456,24263
5457,24394
5458,24446
5459,24476
5460,24585
5461,24720
5462,24731
5463,24789
5464,27470
5465,27660
5466,27804
5467,29235
5468,29285
5469,29392
5470,29453
5471,29505
5472,29528
5473,29498
5474,29578
5475,29554
5476,29459
5477,29274
5478,29150
5479,28581
5480,28790
5481,28838
5482,28881
5483,28740
5484,28600
5485,27553
5486,27528
5487,29158
5488,29363
5489,29520
5490,29655
5491,29813
5492,29938
5493,29919
5494,29928
5495,29899
5496,29792
5497,29757
5498,29683
5499,29566
5500,29416
5501,29330
5502,29224
5503,29008
5504,28663
5505,28561
5506,28312
5507,28024
5508,27193
5509,27792
5510,27914
5511,27991
5512,27957
5513,27913
5514,26588
5515,26464
5516,26386
5517,21514
5518,21491
5519,21427
5520,21299
5521,21215
5522,21039
5523,20890
5524,20166
5525,20697
5526,20751
5527,20873
5528,20877
5529,20812
5530,20690
5531,20492
5532,20242
5533,20006
5534,19846
5535,19358
5536,19763
5537,19788
5538,19736
5539,19610
5540,19116
5541,19479
5542,19536
5543,19447
5544,19302
5545,18815
5546,19193
5547,19196
5548,19189
5549,19078
5550,18908
5551,18649
5552,18561
5553,16719
5554,16671
5555,16809
5556,17147
5557,17149
5558,17146
5559,17148
5560,18364
5561,18547
5562,18570
5563,18577
5564,18579
5565,18556
5566,18427
5567,18364
5568,18236
5569,18110
5570,16489
5571,16509
5572,16531
5573,18410
5574,18673
5575,19224
5576,19390
5577,19480
5578,19645
5579,19870
5580,20016
5581,20155
5582,20225
5583,20221
5584,20174
5585,20119
5586,20056
5587,20258
5588,20238
5589,20262
5590,20197
5591,20184
5592,20185
5593,20153
5594,20159
5595,20085
5596,19981
5597,19822
5598,19572
5599,19401
5600,19291
5601,17349
5602,17373
5603,18653
5604,18911
5605,19066
5606,19149
5607,19279
5608,19434
5609,19417
5610,19418
5611,19460
5612,19503
5613,19505
5614,19527
5615,19520
5616,19580
5617,19614
5618,19665
5619,19708
5620,19774
5621,19755
5622,19763
5623,19658
5624,19485
5625,18855
5626,19554
5627,19778
5628,19913
5629,20855
5630,20856
5631,20926
5632,20945
5633,20966
5634,20876
5635,20897
5636,20904
5637,20827
5638,20681
5639,19996
5640,20483
5641,20614
5642,21239
5643,21396
5644,21536
5645,21515
5646,21599
5647,21703
5648,21719
5649,21786
5650,21867
5651,21920
5652,21923
5653,22010
5654,21835
5655,21671
5656,21550
5657,22346
5658,21944
5659,22106
5660,22382
5661,22484
5662,22751
5663,22768
5664,22617
5665,22644
5666,22651
5667,22749
5668,22696
5669,22629
5670,22474
5671,22019
5672,22599
5673,22787
5674,23015
5675,22896
5676,22742
5677,22357
5678,23276
5679,23497
5680,23568
5681,23472
5682,23362
5683,23218
5684,22197
5685,22230
5686,22230
5687,22195
5688,23686
5689,23847
5690,23850
5691,23814
5692,23359
5693,24291
5694,24532
5695,24725
5696,24797
5697,24829
5698,24862
5699,24916
5700,24982
5701,25033
5702,24988
5703,25238
5704,25369
5705,25482
5706,25537
