Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_008
2979,144
2980,141
2981,150
2982,155
2983,158
2984,158
2985,157
2986,160
2987,160
2988,161
2989,165
2990,169
2991,174
2992,175
2993,178
2994,182
2995,187
2996,190
2997,195
2998,200
2999,203
3000,213
3001,221
3002,236
3003,242
3004,254
3005,262
3006,271
3007,282
3008,287
3009,296
3010,306
3011,325
3012,338
3013,353
3014,365
3015,380
3016,387
3017,403
3018,422
3019,438
3020,444
3021,452
3022,469
3023,484
3024,488
3025,501
3026,509
3027,519
3028,520
3029,522
3030,534
3031,546
3032,553
3033,554
3034,565
3035,567
3036,572
3037,583
3038,584
3039,592
3040,599
3041,605
3042,610
3043,618
3044,616
3045,619
3046,623
3047,624
3048,630
3049,629
3050,628
3051,625
3052,629
3053,627
3054,629
3055,629
3056,633
3057,642
3058,640
3059,641
3060,639
3061,637
3062,638
3063,640
3064,640
3065,638
3066,633
3067,631
3068,631
3069,631
3070,622
3071,613
3072,613
3073,611
3074,610
3075,609
3076,598
3077,599
3078,599
3079,600
3080,599
3081,595
3082,584
3083,583
3084,584
3085,584
3086,561
3087,561
3088,562
3089,563
3090,562
3091,561
3092,561
3093,556
3094,539
3095,538
3096,526
3097,524
3098,522
3099,519
3100,499
3101,494
3102,485
3103,480
3104,462
3105,461
3106,445
3107,440
3108,436
3109,413
3110,412
3111,406
3112,389
3113,376
3114,354
3115,343
3116,334
3117,330
3118,325
3119,313
3120,303
3121,295
3122,288
3123,275
3124,265
3125,257
3126,247
3127,239
3128,232
3129,224
3130,218
3131,213
3132,211
3133,207
3134,206
3135,197
3136,193
3137,186
3138,184
3139,178
3140,165
3141,160
3142,156
3143,160
3144,157
3145,158
3146,153
3147,151
3148,149
3149,140
3150,140
3151,137
3152,136
3153,134
3154,132
3155,130
3156,127
3157,126
3158,127
3159,128
3160,128
3161,129
3162,130
3163,131
3164,130
3165,130
3166,130
3167,131
3168,132
3169,132
3170,135
3171,138
3172,139
3173,139
3174,140
3175,140
3176,141
3177,143
3178,142
3179,141
3180,142
3181,143
3182,143
3183,138
3184,149
3185,149
3186,149
3187,149
3188,146
3189,149
3190,146
3191,149
3192,151
3193,151
3194,150
3195,150
3196,153
3197,153
3198,152
3199,152
3200,151
3201,151
3202,149
3203,150
3204,151
3205,152
3206,151
3207,152
3208,150
3209,148
3210,148
3211,147
3212,144
3213,143
3214,145
3215,144
3216,146
3217,145
3218,146
3219,146
3220,148
3221,148
3222,149
3223,146
3224,145
3225,147
3226,147
3227,147
3228,144
3229,145
3230,145
3231,143
3232,140
3233,137
3234,133
3235,134
3236,134
3237,133
3238,133
3239,136
3240,130
3241,130
3242,132
3243,131
3244,131
3245,132
3246,130
3247,132
3248,131
3249,132
3250,134
3251,134
3252,135
3253,135
3254,128
3255,132
3256,133
3257,135
3258,136
3259,136
3260,136
3261,138
3262,135
3263,136
3264,133
3265,135
3266,134
3267,128
3268,129
3269,131
3270,134
3271,130
3272,130
3273,130
3274,130
3275,130
3276,130
3277,132
3278,132
3279,130
3280,119
3281,118
3282,118
3283,115
3284,114
3285,114
3286,113
3287,111
3288,113
3289,114
3290,114
3291,115
3292,121
3293,121
3294,120
3295,121
3296,122
3297,122
3298,122
3299,123
3300,125
3301,125
3302,125
3303,125
3304,123
3305,122
3306,127
3307,128
3308,126
3309,126
3310,128
3311,125
3312,126
3313,125
3314,126
3315,123
3316,124
3317,124
3318,122
3319,118
3320,120
3321,122
3322,124
3323,125
3324,127
3325,131
3326,136
3327,136
3328,136
3329,138
3330,141
3331,142
3332,142
3333,142
3334,142
3335,141
3336,141
3337,145
3338,144
3339,142
3340,143
3341,143
3342,141
3343,138
3344,138
3345,137
3346,140
3347,140
3348,143
3349,147
3350,148
3351,152
3352,150
3353,152
3354,156
3355,156
3356,159
3357,163
3358,165
3359,167
3360,169
3361,170
3362,169
3363,173
3364,179
3365,178
3366,176
3367,176
3368,179
3369,181
3370,183
3371,183
3372,191
3373,209
3374,216
3375,222
3376,235
3377,240
3378,250
3379,254
3380,261
3381,265
3382,272
3383,278
3384,281
3385,297
3386,325
3387,330
3388,333
3389,339
3390,347
3391,357
3392,352
3393,354
3394,371
3395,369
3396,382
3397,382
3398,382
3399,386
3400,388
3401,394
3402,398
3403,398
3404,398
3405,399
3406,404
3407,407
3408,413
3409,416
3410,419
3411,420
3412,420
3413,420
3414,427
3415,426
3416,425
3417,433
3418,433
3419,439
3420,435
3421,436
3422,439
3423,431
3424,430
3425,432
3426,427
3427,426
3428,427
3429,427
3430,424
3431,425
3432,425
3433,428
3434,429
3435,430
3436,431
3437,431
3438,430
3439,426
3440,427
3441,428
3442,425
3443,424
3444,426
3445,426
3446,422
3447,415
3448,412
3449,406
3450,398
3451,396
3452,395
3453,394
3454,392
3455,389
3456,386
3457,385
3458,383
3459,381
3460,385
3461,384
3462,383
3463,382
3464,381
3465,381
3466,379
3467,381
3468,379
3469,379
3470,371
3471,363
3472,356
3473,341
3474,335
3475,322
3476,310
3477,304
3478,302
3479,301
3480,290
3481,281
3482,277
3483,271
3484,254
3485,241
3486,235
3487,225
3488,220
3489,189
3490,198
3491,200
3492,201
3493,201
3494,199
3495,196
3496,189
3497,188
3498,183
3499,185
3500,184
3501,181
3502,181
3503,178
3504,178
3505,172
3506,169
3507,165
3508,165
3509,164
3510,160
3511,160
3512,161
3513,163
3514,160
3515,159
3516,160
3517,156
3518,158
3519,158
3520,156
3521,156
3522,152
3523,155
3524,156
3525,156
3526,155
3527,154
3528,154
3529,155
3530,159
3531,158
3532,155
3533,156
3534,156
3535,156
3536,156
3537,155
3538,154
3539,155
3540,154
3541,153
3542,155
3543,155
3544,155
3545,154
3546,160
3547,165
3548,164
3549,161
3550,163
3551,163
3552,160
3553,162
3554,161
3555,159
3556,154
3557,154
3558,156
3559,157
3560,162
3561,163
3562,166
3563,168
3564,168
3565,167
3566,170
3567,172
3568,165
3569,164
3570,163
3571,164
3572,165
3573,166
3574,165
3575,166
3576,163
3577,162
3578,161
3579,163
3580,164
3581,170
3582,169
3583,171
3584,172
3585,173
3586,171
3587,171
3588,166
3589,167
3590,165
3591,164
3592,164
3593,160
3594,159
3595,161
3596,159
3597,157
3598,153
3599,153
3600,153
3601,149
3602,147
3603,145
3604,142
3605,141
3606,142
3607,143
3608,141
3609,139
3610,137
3611,138
3612,138
3613,138
3614,134
3615,133
3616,133
3617,135
3618,136
3619,136
3620,135
3621,137
3622,137
3623,137
3624,136
3625,135
3626,136
3627,133
3628,132
3629,132
3630,131
3631,128
3632,129
3633,128
3634,130
3635,125
3636,125
3637,126
3638,131
3639,135
3640,134
3641,134
3642,134
3643,130
3644,128
3645,127
3646,127
3647,128
3648,127
3649,125
3650,124
3651,123
3652,122
3653,119
3654,117
3655,112
3656,119
3657,123
3658,123
3659,123
3660,121
3661,121
3662,119
3663,120
3664,118
3665,119
3666,124
3667,122
3668,122
3669,125
3670,122
3671,123
3672,124
3673,123
3674,121
3675,121
3676,122
3677,122
3678,124
3679,124
3680,127
3681,126
3682,122
3683,124
3684,121
3685,121
3686,122
3687,121
3688,124
3689,122
3690,123
3691,125
3692,121
3693,121
3694,121
3695,121
3696,122
3697,120
3698,119
3699,116
3700,117
3701,118
3702,118
3703,121
3704,122
3705,122
3706,120
3707,121
3708,119
3709,118
3710,119
3711,118
3712,117
3713,117
3714,115
3715,117
3716,117
3717,117
3718,118
3719,117
3720,117
3721,116
3722,116
3723,115
3724,114
3725,116
3726,115
3727,117
3728,116
3729,117
3730,117
3731,118
3732,115
3733,113
3734,109
3735,108
3736,107
3737,106
3738,107
3739,109
3740,110
3741,112
3742,110
3743,109
3744,108
3745,109
3746,110
3747,113
3748,113
3749,113
3750,116
3751,117
3752,116
3753,117
3754,117
3755,119
3756,118
3757,116
3758,115
3759,114
3760,115
3761,117
3762,116
3763,115
3764,113
3765,110
3766,112
3767,112
3768,111
3769,112
3770,111
3771,111
3772,111
3773,112
3774,110
3775,111
3776,108
3777,109
3778,103
3779,103
3780,100
3781,104
3782,105
3783,106
3784,105
3785,105
3786,105
3787,94
3788,94
3789,93
3790,94
3791,95
3792,94
3793,94
3794,93
3795,90
3796,94
3797,94
3798,95
3799,100
3800,100
3801,101
3802,102
3803,97
3804,96
3805,97
3806,98
3807,97
3808,96
3809,95
3810,95
3811,95
3812,95
3813,94
3814,94
3815,92
3816,93
3817,94
3818,94
3819,99
3820,101
3821,103
3822,103
3823,104
3824,104
3825,103
3826,103
3827,102
3828,106
3829,108
3830,108
3831,106
3832,108
3833,109
3834,109
3835,111
3836,110
3837,110
3838,111
3839,113
3840,113
3841,113
3842,114
3843,115
3844,116
3845,113
3846,110
3847,108
3848,108
3849,110
3850,114
3851,115
3852,116
3853,115
3854,115
3855,116
3856,115
3857,113
3858,114
3859,113
3860,113
3861,115
3862,116
3863,113
3864,112
3865,113
3866,114
3867,118
3868,119
3869,119
3870,118
3871,120
3872,121
3873,120
3874,121
3875,120
3876,121
3877,124
3878,124
3879,127
3880,127
3881,127
3882,127
3883,127
3884,126
3885,128
3886,130
3887,131
3888,132
3889,135
3890,134
3891,134
3892,135
3893,136
3894,135
3895,134
3896,132
3897,132
3898,130
3899,130
3900,129
3901,127
3902,125
3903,123
3904,122
3905,122
3906,121
3907,121
3908,119
3909,119
3910,118
3911,118
3912,118
3913,117
3914,113
3915,112
3916,111
3917,108
3918,107
3919,103
3920,100
3921,99
3922,98
3923,97
3924,95
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
