Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_001
2979,146
2980,146
2981,179
2982,188
2983,197
2984,205
2985,213
2986,219
2987,226
2988,238
2989,240
2990,248
2991,256
2992,264
2993,271
2994,280
2995,289
2996,300
2997,313
2998,328
2999,337
3000,347
3001,355
3002,370
3003,387
3004,401
3005,422
3006,435
3007,451
3008,463
3009,475
3010,502
3011,525
3012,550
3013,574
3014,595
3015,620
3016,633
3017,659
3018,689
3019,710
3020,721
3021,736
3022,754
3023,765
3024,773
3025,797
3026,808
3027,831
3028,837
3029,845
3030,863
3031,882
3032,895
3033,900
3034,927
3035,930
3036,936
3037,973
3038,979
3039,991
3040,994
3041,1003
3042,1012
3043,1028
3044,1029
3045,1039
3046,1045
3047,1047
3048,1066
3049,1076
3050,1078
3051,1086
3052,1091
3053,1090
3054,1092
3055,1091
3056,1093
3057,1112
3058,1113
3059,1112
3060,1100
3061,1100
3062,1101
3063,1098
3064,1091
3065,1087
3066,1078
3067,1073
3068,1066
3069,1055
3070,1053
3071,1038
3072,1039
3073,1039
3074,1038
3075,1035
3076,998
3077,998
3078,999
3079,999
3080,999
3081,988
3082,967
3083,967
3084,962
3085,955
3086,911
3087,910
3088,909
3089,910
3090,910
3091,902
3092,901
3093,894
3094,854
3095,853
3096,830
3097,828
3098,828
3099,824
3100,784
3101,784
3102,757
3103,755
3104,725
3105,721
3106,698
3107,691
3108,690
3109,652
3110,647
3111,636
3112,599
3113,579
3114,554
3115,534
3116,519
3117,493
3118,475
3119,455
3120,440
3121,425
3122,408
3123,396
3124,376
3125,354
3126,332
3127,319
3128,291
3129,284
3130,271
3131,262
3132,251
3133,229
3134,218
3135,206
3136,195
3137,178
3138,171
3139,159
3140,147
3141,140
3142,129
3143,116
3144,110
3145,103
3146,89
3147,75
3148,66
3149,54
3150,49
3151,47
3152,40
3153,36
3154,27
3155,21
3156,14
3157,15
3158,15
3159,16
3160,18
3161,23
3162,23
3163,23
3164,23
3165,25
3166,26
3167,28
3168,29
3169,29
3170,29
3171,29
3172,27
3173,27
3174,27
3175,29
3176,30
3177,30
3178,29
3179,29
3180,29
3181,29
3182,29
3183,29
3184,31
3185,31
3186,31
3187,31
3188,32
3189,31
3190,30
3191,30
3192,30
3193,30
3194,30
3195,30
3196,32
3197,32
3198,33
3199,33
3200,34
3201,35
3202,35
3203,34
3204,34
3205,34
3206,34
3207,35
3208,35
3209,36
3210,36
3211,36
3212,36
3213,36
3214,36
3215,36
3216,36
3217,37
3218,37
3219,37
3220,37
3221,37
3222,37
3223,37
3224,37
3225,37
3226,37
3227,37
3228,37
3229,37
3230,37
3231,37
3232,37
3233,37
3234,37
3235,37
3236,37
3237,37
3238,37
3239,37
3240,36
3241,36
3242,36
3243,36
3244,36
3245,36
3246,34
3247,34
3248,32
3249,32
3250,34
3251,34
3252,33
3253,36
3254,37
3255,37
3256,38
3257,37
3258,37
3259,35
3260,35
3261,34
3262,33
3263,31
3264,29
3265,30
3266,29
3267,26
3268,26
3269,26
3270,27
3271,27
3272,27
3273,27
3274,27
3275,26
3276,26
3277,26
3278,27
3279,27
3280,28
3281,29
3282,29
3283,29
3284,29
3285,29
3286,30
3287,30
3288,29
3289,29
3290,29
3291,29
3292,33
3293,33
3294,33
3295,32
3296,32
3297,32
3298,31
3299,31
3300,31
3301,32
3302,34
3303,34
3304,34
3305,33
3306,35
3307,37
3308,37
3309,42
3310,44
3311,44
3312,44
3313,44
3314,45
3315,45
3316,44
3317,44
3318,44
3319,45
3320,45
3321,47
3322,47
3323,47
3324,50
3325,51
3326,52
3327,53
3328,55
3329,55
3330,56
3331,58
3332,58
3333,60
3334,61
3335,64
3336,64
3337,69
3338,72
3339,73
3340,77
3341,77
3342,79
3343,84
3344,90
3345,92
3346,102
3347,103
3348,108
3349,110
3350,110
3351,113
3352,112
3353,119
3354,125
3355,127
3356,130
3357,131
3358,131
3359,134
3360,140
3361,139
3362,139
3363,146
3364,148
3365,150
3366,151
3367,151
3368,165
3369,165
3370,168
3371,168
3372,187
3373,207
3374,223
3375,241
3376,257
3377,273
3378,283
3379,300
3380,315
3381,329
3382,350
3383,366
3384,366
3385,388
3386,420
3387,438
3388,457
3389,468
3390,485
3391,505
3392,506
3393,508
3394,548
3395,550
3396,573
3397,586
3398,597
3399,611
3400,621
3401,631
3402,640
3403,648
3404,647
3405,656
3406,675
3407,685
3408,703
3409,714
3410,724
3411,726
3412,725
3413,733
3414,743
3415,743
3416,744
3417,754
3418,760
3419,763
3420,769
3421,769
3422,773
3423,771
3424,772
3425,776
3426,776
3427,774
3428,773
3429,773
3430,778
3431,778
3432,780
3433,779
3434,778
3435,776
3436,776
3437,774
3438,772
3439,773
3440,771
3441,769
3442,765
3443,761
3444,756
3445,752
3446,746
3447,746
3448,742
3449,741
3450,739
3451,736
3452,733
3453,727
3454,722
3455,717
3456,715
3457,714
3458,710
3459,707
3460,704
3461,701
3462,696
3463,694
3464,690
3465,682
3466,679
3467,675
3468,671
3469,669
3470,666
3471,665
3472,646
3473,625
3474,610
3475,591
3476,575
3477,561
3478,547
3479,530
3480,512
3481,493
3482,470
3483,457
3484,437
3485,418
3486,406
3487,389
3488,365
3489,300
3490,300
3491,300
3492,300
3493,288
3494,276
3495,266
3496,252
3497,238
3498,226
3499,212
3500,202
3501,195
3502,185
3503,178
3504,171
3505,150
3506,134
3507,119
3508,108
3509,96
3510,87
3511,84
3512,77
3513,72
3514,64
3515,61
3516,59
3517,55
3518,49
3519,47
3520,45
3521,40
3522,37
3523,34
3524,34
3525,32
3526,27
3527,26
3528,26
3529,29
3530,28
3531,27
3532,25
3533,28
3534,28
3535,29
3536,28
3537,29
3538,27
3539,26
3540,24
3541,23
3542,22
3543,22
3544,21
3545,21
3546,22
3547,23
3548,23
3549,25
3550,25
3551,25
3552,25
3553,25
3554,25
3555,25
3556,28
3557,28
3558,28
3559,28
3560,28
3561,31
3562,33
3563,34
3564,34
3565,35
3566,36
3567,38
3568,38
3569,36
3570,36
3571,36
3572,36
3573,38
3574,38
3575,38
3576,38
3577,39
3578,39
3579,39
3580,39
3581,39
3582,41
3583,41
3584,41
3585,41
3586,41
3587,41
3588,40
3589,41
3590,41
3591,41
3592,42
3593,42
3594,42
3595,43
3596,43
3597,44
3598,46
3599,46
3600,47
3601,49
3602,49
3603,49
3604,52
3605,52
3606,53
3607,52
3608,52
3609,52
3610,52
3611,53
3612,53
3613,52
3614,53
3615,53
3616,53
3617,53
3618,54
3619,55
3620,56
3621,56
3622,56
3623,56
3624,56
3625,55
3626,55
3627,55
3628,54
3629,54
3630,54
3631,51
3632,50
3633,50
3634,50
3635,49
3636,49
3637,50
3638,50
3639,50
3640,48
3641,48
3642,49
3643,49
3644,50
3645,52
3646,54
3647,53
3648,53
3649,51
3650,52
3651,52
3652,51
3653,51
3654,50
3655,48
3656,50
3657,50
3658,51
3659,52
3660,50
3661,49
3662,48
3663,46
3664,46
3665,44
3666,44
3667,42
3668,41
3669,41
3670,41
3671,41
3672,40
3673,39
3674,39
3675,39
3676,39
3677,39
3678,40
3679,40
3680,39
3681,38
3682,38
3683,38
3684,35
3685,35
3686,36
3687,37
3688,37
3689,36
3690,36
3691,36
3692,35
3693,36
3694,37
3695,35
3696,37
3697,38
3698,36
3699,36
3700,37
3701,37
3702,37
3703,37
3704,37
3705,36
3706,36
3707,38
3708,39
3709,39
3710,39
3711,39
3712,39
3713,39
3714,39
3715,42
3716,42
3717,43
3718,43
3719,46
3720,48
3721,49
3722,49
3723,49
3724,49
3725,50
3726,50
3727,50
3728,50
3729,49
3730,50
3731,51
3732,51
3733,51
3734,51
3735,54
3736,52
3737,52
3738,53
3739,55
3740,55
3741,56
3742,54
3743,56
3744,56
3745,60
3746,59
3747,60
3748,61
3749,61
3750,64
3751,65
3752,64
3753,65
3754,65
3755,66
3756,67
3757,67
3758,70
3759,69
3760,69
3761,70
3762,71
3763,71
3764,72
3765,72
3766,74
3767,73
3768,74
3769,75
3770,75
3771,75
3772,77
3773,77
3774,78
3775,79
3776,81
3777,81
3778,80
3779,80
3780,78
3781,81
3782,81
3783,82
3784,82
3785,82
3786,81
3787,80
3788,80
3789,81
3790,82
3791,81
3792,81
3793,79
3794,79
3795,75
3796,75
3797,75
3798,76
3799,75
3800,75
3801,75
3802,74
3803,75
3804,75
3805,76
3806,76
3807,76
3808,76
3809,76
3810,77
3811,78
3812,79
3813,81
3814,80
3815,76
3816,76
3817,79
3818,77
3819,81
3820,83
3821,84
3822,86
3823,88
3824,88
3825,89
3826,88
3827,88
3828,88
3829,88
3830,88
3831,88
3832,87
3833,87
3834,86
3835,87
3836,86
3837,85
3838,85
3839,83
3840,83
3841,83
3842,83
3843,82
3844,81
3845,79
3846,78
3847,78
3848,76
3849,76
3850,76
3851,75
3852,76
3853,76
3854,75
3855,77
3856,77
3857,77
3858,74
3859,75
3860,76
3861,75
3862,75
3863,76
3864,75
3865,75
3866,74
3867,74
3868,72
3869,72
3870,73
3871,73
3872,72
3873,72
3874,72
3875,72
3876,70
3877,69
3878,69
3879,69
3880,68
3881,68
3882,69
3883,69
3884,69
3885,69
3886,69
3887,69
3888,69
3889,70
3890,70
3891,70
3892,71
3893,71
3894,71
3895,73
3896,73
3897,74
3898,73
3899,72
3900,72
3901,72
3902,72
3903,70
3904,70
3905,69
3906,68
3907,68
3908,68
3909,68
3910,67
3911,66
3912,65
3913,62
3914,62
3915,62
3916,61
3917,58
3918,53
3919,50
3920,44
3921,43
3922,42
3923,42
3924,41
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
