Position,EU195798_2_Solanum_lycopersicum_retrotransposon_Kielia__complete_sequence.fa_004
2982,17
2983,18
2984,18
2985,17
2986,18
2987,19
2988,19
2989,20
2990,19
2991,20
2992,20
2993,22
2994,22
2995,24
2996,24
2997,24
2998,26
2999,28
3000,28
3001,28
3002,27
3003,28
3004,29
3005,31
3006,32
3007,33
3008,36
3009,38
3010,38
3011,38
3012,38
3013,39
3014,39
3015,39
3016,40
3017,40
3018,40
3019,41
3020,40
3021,40
3022,40
3023,40
3024,40
3025,40
3026,40
3027,40
3028,40
3029,40
3030,39
3031,40
3032,41
3033,41
3034,42
3035,42
3036,42
3037,42
3038,43
3039,43
3040,43
3041,43
3042,43
3043,44
3044,45
3045,46
3046,46
3047,46
3048,46
3049,46
3050,46
3051,49
3052,49
3053,49
3054,49
3055,49
3056,50
3057,53
3058,53
3059,53
3060,54
3061,55
3062,55
3063,56
3064,59
3065,58
3066,58
3067,57
3068,56
3069,62
3070,62
3071,62
3072,62
3073,64
3074,63
3075,65
3076,66
3077,67
3078,69
3079,69
3080,68
3081,78
3082,89
3083,95
3084,103
3085,114
3086,129
3087,136
3088,144
3089,152
3090,157
3091,168
3092,180
3093,191
3094,195
3095,203
3096,210
3097,214
3098,223
3099,229
3100,237
3101,247
3102,257
3103,265
3104,273
3105,277
3106,287
3107,297
3108,302
3109,314
3110,323
3111,330
3112,339
3113,343
3114,352
3115,361
3116,361
3117,361
3118,361
3119,361
3120,362
3121,363
3122,364
3123,367
3124,369
3125,372
3126,372
3127,372
3128,372
3129,372
3130,373
3131,372
3132,372
3133,372
3134,372
3135,373
3136,375
3137,375
3138,375
3139,375
3140,375
3141,375
3142,374
3143,373
3144,373
3145,372
3146,372
3147,372
3148,372
3149,373
3150,372
3151,369
3152,369
3153,369
3154,367
3155,366
3156,366
3157,365
3158,365
3159,365
3160,362
3161,362
3162,362
3163,361
3164,358
3165,357
3166,353
3167,353
3168,353
3169,353
3170,353
3171,352
3172,352
3173,350
3174,349
3175,350
3176,349
3177,347
3178,344
3179,343
3180,341
3181,320
3182,320
3183,312
3184,303
3185,260
3186,261
3187,247
3188,249
3189,249
3190,245
3191,235
3192,222
3193,197
3194,197
3195,197
3196,186
3197,163
3198,163
3199,134
3200,134
3201,134
3202,134
3203,129
3204,129
3205,112
3206,112
3207,92
3208,92
3209,82
3210,62
3211,62
3212,56
3213,53
3214,37
3215,36
3216,36
3217,36
3218,36
3219,35
3220,33
3221,33
3222,34
3223,32
3224,31
3225,28
3226,28
3227,26
3228,26
3229,26
3230,26
3231,26
3232,26
3233,25
3234,25
3235,25
3236,20
3237,20
3238,20
3239,21
3240,22
3241,22
3242,22
3243,22
3244,22
3245,22
3246,22
3247,22
3248,22
3249,22
3250,22
3251,22
3252,22
3253,22
3254,22
3255,22
3256,22
3257,22
3258,22
3259,21
3260,21
3261,21
3262,22
3263,22
3264,22
3265,22
3266,22
3267,21
3268,19
3269,18
3270,18
3271,17
3272,17
3273,17
3274,16
3275,14
3276,14
3277,14
3278,14
3279,13
3280,13
3281,12
3282,12
3283,12
3284,11
3285,11
3286,9
3287,8
3288,6
3289,6
3290,6
3291,6
3292,6
3293,6
3294,6
3295,6
3296,6
3297,6
3298,6
3299,6
3300,6
3301,6
3302,6
3303,6
3304,6
3305,6
3306,6
3307,6
3308,5
3309,5
3310,5
3311,5
3312,5
3313,5
3314,6
3315,6
3316,6
3317,6
3318,5
3319,5
3320,5
3321,4
3322,4
3323,4
3324,4
3325,4
3326,4
3327,4
3328,4
3329,4
3330,4
3331,4
3332,4
3333,4
3334,4
3335,4
3336,4
3337,4
3338,4
3339,3
3340,3
3341,4
3342,4
3343,4
3344,4
3345,4
3346,4
3347,5
3348,5
3349,5
3350,5
3351,5
3352,5
3353,5
3354,5
3355,5
3356,5
3357,5
3358,4
3359,4
3360,4
3361,5
3362,5
3363,5
3364,6
3365,6
3366,6
3367,6
3368,6
3369,6
3370,7
3371,7
3372,7
3373,8
3374,8
3375,9
3376,9
3377,9
3378,9
3379,9
3380,10
3381,10
3382,11
3383,11
3384,11
3385,12
3386,12
3387,12
3388,12
3389,12
3390,12
3391,12
3392,12
3393,12
3394,13
3395,14
3396,15
3397,15
3398,16
3399,16
3400,16
3401,17
3402,17
3403,18
3404,18
3405,19
3406,19
3407,19
3408,19
3409,20
3410,20
3411,21
3412,24
3413,26
3414,27
3415,31
3416,35
3417,39
3418,43
3419,47
3420,49
3421,56
3422,59
3423,61
3424,67
3425,69
3426,76
3427,80
3428,85
3429,86
3430,86
3431,87
3432,86
3433,109
3434,116
3435,129
3436,136
3437,144
3438,152
3439,161
3440,166
3441,174
3442,189
3443,205
3444,216
3445,224
3446,227
3447,236
3448,244
3449,255
3450,266
3451,276
3452,289
3453,301
3454,322
3455,338
3456,350
3457,363
3458,384
3459,400
3460,411
3461,426
3462,452
3463,485
3464,510
3465,538
3466,561
3467,592
3468,607
3469,633
3470,665
3471,690
3472,707
3473,724
3474,739
3475,760
3476,775
3477,791
3478,799
3479,815
3480,818
3481,824
3482,841
3483,854
3484,863
3485,867
3486,885
3487,894
3488,900
3489,927
3490,936
3491,949
3492,956
3493,972
3494,982
3495,996
3496,1002
3497,1016
3498,1027
3499,1029
3500,1044
3501,1051
3502,1054
3503,1064
3504,1067
3505,1069
3506,1070
3507,1071
3508,1073
3509,1095
3510,1096
3511,1095
3512,1088
3513,1090
3514,1090
3515,1090
3516,1088
3517,1082
3518,1076
3519,1075
3520,1073
3521,1071
3522,1061
3523,1053
3524,1052
3525,1053
3526,1051
3527,1051
3528,1022
3529,1022
3530,1024
3531,1023
3532,1022
3533,1010
3534,989
3535,989
3536,983
3537,974
3538,928
3539,925
3540,925
3541,923
3542,921
3543,914
3544,914
3545,904
3546,875
3547,874
3548,854
3549,852
3550,851
3551,851
3552,791
3553,788
3554,754
3555,753
3556,730
3557,728
3558,709
3559,705
3560,701
3561,652
3562,644
3563,637
3564,598
3565,574
3566,544
3567,529
3568,512
3569,484
3570,464
3571,444
3572,427
3573,414
3574,402
3575,377
3576,358
3577,348
3578,328
3579,321
3580,296
3581,289
3582,276
3583,270
3584,262
3585,235
3586,224
3587,217
3588,204
3589,189
3590,182
3591,166
3592,153
3593,147
3594,133
3595,115
3596,103
3597,96
3598,85
3599,80
3600,76
3601,66
3602,60
3603,54
3604,42
3605,35
3606,27
3607,22
3608,13
3609,15
3610,15
3611,16
3612,15
3613,17
3614,17
3615,18
3616,19
3617,19
3618,19
3619,19
3620,20
3621,18
3622,19
3623,20
3624,22
3625,22
3626,22
3627,22
3628,22
3629,23
3630,24
3631,23
3632,23
3633,23
3634,23
3635,23
3636,25
3637,25
3638,25
3639,26
3640,26
3641,26
3642,26
3643,26
3644,25
3645,25
3646,25
3647,26
3648,26
3649,27
3650,27
3651,29
3652,30
3653,30
3654,30
3655,30
3656,29
3657,31
3658,30
3659,31
3660,31
3661,31
3662,32
3663,32
3664,32
3665,32
3666,32
3667,32
3668,31
3669,32
3670,32
3671,32
3672,31
3673,31
3674,31
3675,30
3676,30
3677,31
3678,31
3679,31
3680,31
3681,31
3682,32
3683,32
3684,32
3685,32
3686,32
3687,33
3688,32
3689,32
3690,33
3691,33
3692,33
3693,34
3694,34
3695,34
3696,34
3697,34
3698,34
3699,34
3700,34
3701,34
3702,34
3703,34
3704,34
3705,34
3706,32
3707,32
3708,32
3709,30
3710,30
3711,29
3712,29
3713,27
3714,26
3715,26
3716,25
3717,25
3718,25
3719,22
3720,22
3721,22
3722,22
3723,19
3724,18
3725,18
3726,18
3727,18
3728,18
3729,18
3730,17
3731,17
3732,17
3733,17
3734,16
3735,15
3736,15
3737,15
3738,15
3739,16
3740,16
3741,16
3742,16
3743,16
3744,20
3745,20
3746,20
3747,20
3748,20
3749,20
3750,18
3751,17
3752,16
3753,16
3754,17
3755,17
3756,17
3757,16
3758,17
3759,15
3760,15
3761,16
3762,17
3763,17
3764,17
3765,17
3766,20
3767,20
3768,21
3769,21
3770,21
3771,22
3772,23
3773,23
3774,23
3775,23
3776,24
3777,24
3778,24
3779,24
3780,26
3781,28
3782,30
3783,31
3784,31
3785,31
3786,32
3787,32
3788,32
3789,32
3790,31
3791,31
3792,34
3793,34
3794,37
3795,38
3796,39
3797,40
3798,45
3799,47
3800,53
3801,56
3802,56
3803,63
3804,64
3805,65
3806,68
3807,71
3808,71
3809,74
3810,74
3811,75
3812,76
3813,76
3814,76
3815,78
3816,79
3817,79
3818,79
3819,80
3820,90
3821,90
3822,96
3823,97
3824,110
3825,133
3826,147
3827,167
3828,187
3829,210
3830,226
3831,245
3832,264
3833,278
3834,293
3835,317
3836,318
3837,340
3838,368
3839,384
3840,404
3841,419
3842,433
3843,448
3844,448
3845,451
3846,494
3847,497
3848,528
3849,539
3850,552
3851,568
3852,580
3853,591
3854,605
3855,619
3856,619
3857,632
3858,653
3859,667
3860,682
3861,699
3862,710
3863,716
3864,716
3865,729
3866,737
3867,736
3868,738
3869,750
3870,759
3871,761
3872,767
3873,772
3874,773
3875,772
3876,772
3877,773
3878,772
3879,772
3880,771
3881,771
3882,774
3883,773
3884,774
3885,776
3886,775
3887,774
3888,775
3889,775
3890,776
3891,776
3892,775
3893,772
3894,772
3895,770
3896,770
3897,767
3898,763
3899,761
3900,759
3901,757
3902,753
3903,751
3904,750
3905,749
3906,745
3907,742
3908,742
3909,741
3910,740
3911,739
3912,738
3913,737
3914,734
3915,734
3916,729
3917,726
3918,726
3919,725
3920,721
3921,720
3922,716
3923,715
3924,699
3925,676
3926,658
3927,635
3928,612
3929,591
3930,577
3931,560
3932,540
3933,526
3934,511
3935,490
3936,469
3937,452
3938,437
3939,419
3940,398
3941,337
3942,338
3943,338
3944,334
3945,327
3946,310
3947,297
3948,280
3949,272
3950,259
3951,243
3952,231
3953,214
3954,201
3955,191
3956,183
3957,161
3958,147
3959,133
3960,117
3961,105
3962,97
3963,92
3964,81
3965,75
3966,67
3967,62
3968,58
3969,53
3970,49
3971,48
3972,39
3973,35
3974,35
3975,35
3976,35
3977,34
3978,32
3979,32
3980,31
3981,31
3982,27
3983,26
3984,25
3985,26
3986,26
3987,26
3988,24
3989,25
3990,24
3991,23
3992,22
3993,20
3994,19
3995,19
3996,19
3997,20
3998,20
3999,21
4000,23
4001,22
4002,22
4003,21
4004,20
4005,21
4006,21
4007,22
4008,24
4009,25
4010,26
4011,27
4012,27
4013,28
4014,29
4015,29
4016,30
4017,29
4018,29
4019,29
4020,30
4021,29
4022,29
4023,29
4024,29
4025,30
4026,30
4027,30
4028,30
4029,31
4030,32
4031,33
4032,33
4033,36
4034,35
4035,35
4036,35
4037,35
4038,34
4039,34
4040,35
4041,35
4042,36
4043,39
4044,39
4045,40
4046,40
4047,40
4048,40
4049,39
4050,39
4051,40
4052,39
4053,43
4054,43
4055,43
4056,43
4057,43
4058,43
4059,44
4060,45
4061,45
4062,45
4063,45
4064,45
4065,45
4066,45
4067,45
4068,46
4069,47
4070,48
4071,48
4072,48
4073,48
4074,48
4075,48
4076,49
4077,50
4078,50
4079,50
4080,50
4081,50
4082,50
4083,49
4084,49
4085,49
4086,47
4087,47
4088,48
4089,47
4090,48
4091,48
4092,48
4093,47
4094,45
4095,45
4096,44
4097,43
4098,42
4099,42
4100,42
4101,42
4102,42
4103,42
4104,41
4105,40
4106,38
4107,30
4108,30
4109,30
4110,30
4111,30
4112,30
4113,30
4114,30
4115,28
4116,28
4117,28
4118,28
4119,28
4120,28
4121,28
4122,26
4123,25
4124,25
4125,25
4126,25
4127,24
4128,24
4129,24
4130,24
4131,24
4132,24
4133,23
4134,22
4135,22
4136,22
4137,22
4138,23
4139,23
4140,22
4141,21
4142,21
4143,22
4144,22
4145,22
4146,22
4147,22
4148,22
4149,23
4150,25
4151,27
4152,25
4153,24
4154,24
4155,24
4156,25
4157,25
4158,23
4159,23
4160,23
4161,23
4162,23
4163,23
4164,22
4165,21
4166,22
4167,23
4168,24
4169,24
4170,26
4171,25
4172,24
4173,24
4174,25
4175,26
4176,27
4177,26
4178,27
4179,27
4180,27
4181,28
4182,27
4183,27
4184,27
4185,27
4186,27
4187,28
4188,30
4189,31
4190,32
4191,32
4192,32
4193,32
4194,33
4195,35
4196,36
4197,39
4198,42
4199,43
4200,45
4201,46
4202,47
4203,51
4204,51
4205,51
4206,53
4207,54
4208,55
4209,57
4210,59
4211,59
4212,61
4213,62
4214,64
4215,64
4216,64
4217,65
4218,66
4219,68
4220,68
4221,70
4222,72
4223,72
4224,73
4225,74
4226,76
4227,78
4228,79
4229,81
4230,81
4231,81
4232,81
4233,84
4234,85
4235,85
4236,84
4237,83
4238,83
4239,83
4240,83
4241,83
4242,85
4243,84
4244,85
4245,84
4246,84
4247,78
4248,80
4249,80
4250,80
4251,80
4252,81
4253,82
4254,83
4255,81
4256,81
4257,81
4258,81
4259,81
4260,81
4261,81
4262,81
4263,81
4264,81
4265,83
4266,84
4267,83
4268,82
4269,89
4270,86
4271,90
4272,96
4273,95
4274,94
4275,95
4276,95
4277,95
4278,94
4279,95
4280,96
4281,96
4282,97
4283,97
4284,96
4285,95
4286,97
4287,98
4288,99
4289,98
4290,98
4291,99
4292,99
4293,99
4294,96
4295,97
4296,95
4297,95
4298,95
4299,92
4300,93
4301,93
4302,91
4303,88
4304,89
4305,87
4306,87
4307,87
4308,86
4309,85
4310,85
4311,86
4312,85
4313,83
4314,83
4315,83
4316,82
4317,83
4318,80
4319,80
4320,81
4321,80
4322,78
4323,78
4324,75
4325,73
4326,73
4327,71
4328,72
4329,70
4330,70
4331,70
4332,70
4333,72
4334,72
4335,73
4336,74
4337,74
4338,74
4339,73
4340,73
4341,74
4342,74
4343,73
4344,73
4345,73
4346,72
4347,71
4348,72
4349,74
4350,74
4351,74
4352,75
4353,74
4354,73
4355,74
4356,74
4357,74
4358,74
4359,75
4360,76
4361,76
4362,77
4363,78
4364,76
4365,71
4366,70
4367,70
4368,69
4369,64
4370,61
4371,58
4372,55
4373,54
4374,55
4375,54
4376,53
4377,53
4378,52
4379,51
4380,50
4381,52
4382,51
4383,51
4384,51
4385,51
4386,49
4387,48
4388,47
4389,45
4390,46
4391,45
4392,45
4393,43
4394,44
4395,44
4396,44
4397,45
4398,43
4399,44
4400,44
4401,44
4402,43
4403,43
4404,44
4405,45
4406,46
4407,45
4408,45
4409,45
4410,43
4411,43
4412,43
4413,41
4414,40
4415,41
4416,41
4417,41
4418,41
4419,40
4420,40
4421,39
4422,39
4423,39
4424,39
4425,40
4426,40
4427,38
4428,38
4429,38
4430,38
4431,38
4432,35
4433,33
4434,32
4435,31
4436,31
4437,32
4438,31
4439,32
4440,32
4441,32
4442,32
4443,32
4444,31
4445,35
4446,35
4447,35
4448,34
4449,34
4450,34
4451,36
4452,37
4453,37
4454,36
4455,36
4456,36
4457,37
4458,37
4459,37
4460,37
4461,37
4462,37
4463,36
4464,36
4465,35
4466,35
4467,35
4468,36
4469,35
4470,35
4471,35
4472,35
4473,35
4474,35
4475,36
4476,36
4477,34
4478,32
4479,32
4480,33
4481,33
4482,33
4483,33
4484,33
4485,33
4486,33
4487,33
4488,33
4489,33
4490,32
4491,32
4492,27
4493,26
4494,25
4495,24
4496,24
4497,24
4498,23
4499,21
4500,17
4501,17
4502,17
4503,17
4504,17
4505,17
4506,16
4507,16
4508,16
4509,16
4510,16
4511,16
4512,16
4513,16
4514,16
4515,16
4516,16
4517,15
4518,15
4519,15
4520,15
4521,15
4522,14
4523,14
4524,14
4525,13
4526,13
4527,13
4528,13
4529,11
4530,10
4531,10
4532,10
4533,9
4534,9
4535,9
4536,9
4537,9
4538,8
4539,8
4540,7
4541,7
4542,6
4543,5
4544,4
4545,3
4546,3
4547,3
4548,3
4549,3
4550,3
4551,3
4552,2
4553,2
4554,2
4555,2
4556,2
4557,2
4558,2
4559,2
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,1
4567,1
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,5
4604,5
4605,5
4606,5
4607,5
4608,5
4609,5
4610,6
4611,6
4612,6
4613,6
4614,6
4615,6
4616,7
4617,7
4618,7
4619,7
4620,7
4621,7
4622,7
4623,7
4624,7
4625,8
4626,8
4627,8
4628,8
4629,8
4630,8
4631,8
4632,8
4633,8
4634,8
4635,8
4636,8
4637,8
4638,8
4639,13
4640,13
4641,13
4642,13
4643,13
4644,13
4645,13
4646,13
4647,13
4648,13
4649,13
4650,13
4651,13
4652,12
4653,12
4654,12
4655,12
4656,16
4657,16
4658,16
4659,18
4660,18
4661,18
4662,18
4663,18
4664,18
4665,18
4666,19
4667,19
4668,19
4669,19
4670,18
4671,19
4672,18
4673,18
4674,19
4675,19
4676,19
4677,19
4678,19
4679,18
4680,22
4681,22
4682,22
4683,23
4684,23
4685,23
4686,23
4687,22
4688,20
4689,19
4690,19
4691,19
4692,19
4693,19
4694,19
4695,19
4696,19
4697,19
4698,19
4699,19
4700,19
4701,18
4702,18
4703,19
4704,19
4705,20
4706,20
4707,20
4708,20
4709,20
4710,19
4711,19
4712,19
4713,19
4714,20
4715,20
4716,19
4717,19
4718,19
4719,20
4720,20
4721,20
4722,22
4723,22
4724,22
4725,21
4726,22
4727,21
4728,22
4729,22
4730,22
4731,22
4732,22
4733,21
4734,21
4735,22
4736,22
4737,22
4738,22
4739,22
4740,22
4741,22
4742,22
4743,22
4744,22
4745,22
4746,22
4747,22
4748,22
4749,22
4750,21
4751,20
4752,20
4753,20
4754,20
4755,20
4756,20
4757,20
4758,20
4759,21
4760,21
4761,21
4762,21
4763,21
4764,24
4765,24
4766,24
4767,25
4768,24
4769,24
4770,22
4771,24
4772,24
4773,24
4774,24
4775,23
4776,23
4777,23
4778,22
4779,20
4780,20
4781,20
4782,20
4783,20
4784,20
4785,20
4786,20
4787,22
4788,22
4789,22
4790,22
4791,22
4792,22
4793,22
4794,22
4795,22
4796,21
4797,22
4798,23
4799,24
4800,24
4801,25
4802,25
4803,24
4804,24
4805,23
4806,24
4807,24
4808,24
4809,25
4810,25
4811,25
4812,25
4813,24
4814,24
4815,24
4816,25
4817,28
4818,28
4819,28
4820,28
4821,27
4822,25
4823,25
4824,25
4825,25
4826,27
4827,27
4828,27
4829,28
4830,29
4831,29
4832,29
4833,29
4834,28
4835,28
4836,28
4837,28
4838,28
4839,28
4840,28
4841,28
4842,28
4843,28
4844,28
4845,28
4846,28
4847,28
4848,28
4849,28
4850,28
4851,28
4852,28
4853,28
4854,28
4855,27
4856,27
4857,27
4858,27
4859,27
4860,27
4861,27
4862,26
4863,24
4864,24
4865,24
4866,22
4867,22
4868,20
4869,20
4870,20
4871,20
4872,20
4873,11
4874,8
4875,7
4876,4
4877,4
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
