Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_002
2979,113
2980,113
2981,140
2982,147
2983,155
2984,162
2985,168
2986,174
2987,180
2988,192
2989,202
2990,213
2991,225
2992,234
2993,237
2994,246
2995,253
2996,261
2997,270
2998,283
2999,289
3000,302
3001,314
3002,325
3003,334
3004,345
3005,364
3006,381
3007,396
3008,411
3009,430
3010,454
3011,483
3012,508
3013,544
3014,558
3015,578
3016,595
3017,619
3018,652
3019,675
3020,689
3021,701
3022,728
3023,746
3024,760
3025,780
3026,791
3027,811
3028,815
3029,824
3030,838
3031,861
3032,875
3033,882
3034,907
3035,916
3036,920
3037,950
3038,959
3039,965
3040,970
3041,983
3042,992
3043,1003
3044,1008
3045,1018
3046,1028
3047,1031
3048,1039
3049,1044
3050,1053
3051,1065
3052,1067
3053,1068
3054,1069
3055,1072
3056,1076
3057,1099
3058,1102
3059,1103
3060,1090
3061,1092
3062,1094
3063,1090
3064,1086
3065,1079
3066,1075
3067,1073
3068,1068
3069,1063
3070,1055
3071,1037
3072,1037
3073,1037
3074,1036
3075,1036
3076,1002
3077,1003
3078,1007
3079,1009
3080,1006
3081,998
3082,981
3083,981
3084,973
3085,971
3086,920
3087,919
3088,917
3089,916
3090,916
3091,907
3092,906
3093,900
3094,868
3095,866
3096,845
3097,843
3098,842
3099,839
3100,807
3101,805
3102,779
3103,774
3104,751
3105,746
3106,716
3107,709
3108,704
3109,665
3110,661
3111,651
3112,611
3113,590
3114,566
3115,555
3116,536
3117,515
3118,492
3119,472
3120,454
3121,441
3122,414
3123,394
3124,372
3125,355
3126,339
3127,326
3128,303
3129,288
3130,269
3131,260
3132,252
3133,226
3134,211
3135,195
3136,182
3137,166
3138,161
3139,157
3140,146
3141,135
3142,121
3143,107
3144,96
3145,92
3146,84
3147,76
3148,69
3149,65
3150,61
3151,51
3152,43
3153,38
3154,34
3155,29
3156,19
3157,21
3158,21
3159,22
3160,23
3161,24
3162,24
3163,23
3164,24
3165,26
3166,27
3167,27
3168,27
3169,27
3170,27
3171,29
3172,30
3173,31
3174,31
3175,33
3176,33
3177,32
3178,32
3179,32
3180,33
3181,33
3182,33
3183,33
3184,35
3185,35
3186,35
3187,36
3188,35
3189,35
3190,33
3191,33
3192,33
3193,33
3194,34
3195,34
3196,34
3197,35
3198,35
3199,36
3200,34
3201,34
3202,34
3203,36
3204,36
3205,36
3206,36
3207,36
3208,37
3209,37
3210,37
3211,37
3212,36
3213,36
3214,36
3215,36
3216,36
3217,36
3218,36
3219,36
3220,36
3221,36
3222,36
3223,36
3224,36
3225,36
3226,36
3227,36
3228,36
3229,36
3230,36
3231,36
3232,36
3233,36
3234,36
3235,37
3236,38
3237,38
3238,38
3239,37
3240,37
3241,37
3242,38
3243,37
3244,37
3245,37
3246,37
3247,37
3248,36
3249,36
3250,36
3251,36
3252,35
3253,36
3254,36
3255,36
3256,37
3257,37
3258,37
3259,34
3260,34
3261,33
3262,32
3263,32
3264,29
3265,29
3266,28
3267,27
3268,27
3269,26
3270,25
3271,22
3272,21
3273,21
3274,20
3275,20
3276,20
3277,21
3278,21
3279,21
3280,22
3281,22
3282,21
3283,21
3284,20
3285,22
3286,22
3287,22
3288,23
3289,23
3290,24
3291,24
3292,31
3293,31
3294,31
3295,30
3296,30
3297,29
3298,29
3299,29
3300,27
3301,27
3302,29
3303,29
3304,29
3305,29
3306,34
3307,36
3308,37
3309,41
3310,43
3311,43
3312,43
3313,43
3314,47
3315,47
3316,50
3317,50
3318,50
3319,51
3320,52
3321,52
3322,52
3323,54
3324,54
3325,54
3326,55
3327,55
3328,59
3329,59
3330,60
3331,61
3332,66
3333,67
3334,67
3335,67
3336,67
3337,70
3338,73
3339,73
3340,77
3341,79
3342,80
3343,87
3344,88
3345,90
3346,95
3347,96
3348,102
3349,105
3350,105
3351,109
3352,114
3353,117
3354,120
3355,119
3356,125
3357,127
3358,127
3359,127
3360,131
3361,135
3362,135
3363,141
3364,149
3365,149
3366,149
3367,149
3368,157
3369,162
3370,167
3371,170
3372,196
3373,216
3374,230
3375,249
3376,270
3377,291
3378,305
3379,317
3380,324
3381,341
3382,358
3383,368
3384,367
3385,387
3386,411
3387,419
3388,436
3389,448
3390,465
3391,481
3392,483
3393,486
3394,523
3395,522
3396,544
3397,562
3398,570
3399,581
3400,590
3401,603
3402,618
3403,625
3404,624
3405,630
3406,651
3407,664
3408,695
3409,706
3410,714
3411,713
3412,712
3413,721
3414,727
3415,727
3416,726
3417,735
3418,746
3419,750
3420,750
3421,756
3422,758
3423,758
3424,760
3425,760
3426,758
3427,756
3428,755
3429,756
3430,758
3431,760
3432,757
3433,755
3434,758
3435,758
3436,759
3437,757
3438,754
3439,753
3440,750
3441,748
3442,746
3443,742
3444,740
3445,735
3446,731
3447,727
3448,727
3449,724
3450,723
3451,719
3452,716
3453,712
3454,711
3455,709
3456,702
3457,700
3458,699
3459,698
3460,695
3461,692
3462,686
3463,684
3464,677
3465,674
3466,671
3467,670
3468,663
3469,659
3470,657
3471,653
3472,631
3473,605
3474,594
3475,574
3476,549
3477,528
3478,516
3479,506
3480,493
3481,475
3482,461
3483,450
3484,428
3485,414
3486,402
3487,396
3488,376
3489,309
3490,310
3491,310
3492,310
3493,303
3494,291
3495,283
3496,270
3497,252
3498,244
3499,232
3500,221
3501,206
3502,192
3503,184
3504,179
3505,158
3506,142
3507,126
3508,109
3509,97
3510,88
3511,86
3512,79
3513,75
3514,71
3515,66
3516,63
3517,55
3518,50
3519,46
3520,44
3521,38
3522,38
3523,40
3524,39
3525,38
3526,38
3527,37
3528,37
3529,36
3530,36
3531,34
3532,33
3533,30
3534,30
3535,29
3536,29
3537,30
3538,29
3539,29
3540,26
3541,25
3542,26
3543,26
3544,27
3545,27
3546,28
3547,31
3548,31
3549,31
3550,31
3551,31
3552,31
3553,31
3554,31
3555,32
3556,35
3557,35
3558,34
3559,34
3560,34
3561,34
3562,34
3563,35
3564,35
3565,36
3566,37
3567,40
3568,41
3569,41
3570,41
3571,42
3572,42
3573,42
3574,42
3575,42
3576,42
3577,43
3578,43
3579,42
3580,43
3581,44
3582,44
3583,45
3584,46
3585,46
3586,45
3587,46
3588,46
3589,46
3590,46
3591,46
3592,46
3593,47
3594,47
3595,47
3596,47
3597,46
3598,46
3599,47
3600,47
3601,47
3602,48
3603,49
3604,48
3605,48
3606,48
3607,48
3608,49
3609,49
3610,49
3611,49
3612,49
3613,48
3614,48
3615,48
3616,48
3617,48
3618,49
3619,49
3620,49
3621,49
3622,49
3623,48
3624,48
3625,48
3626,50
3627,50
3628,50
3629,50
3630,50
3631,50
3632,49
3633,49
3634,50
3635,50
3636,51
3637,50
3638,51
3639,51
3640,50
3641,50
3642,50
3643,50
3644,50
3645,50
3646,46
3647,46
3648,47
3649,46
3650,47
3651,49
3652,49
3653,49
3654,46
3655,44
3656,45
3657,47
3658,46
3659,46
3660,45
3661,46
3662,47
3663,47
3664,47
3665,47
3666,47
3667,44
3668,42
3669,42
3670,41
3671,40
3672,41
3673,41
3674,41
3675,41
3676,41
3677,42
3678,42
3679,42
3680,42
3681,42
3682,42
3683,43
3684,41
3685,41
3686,41
3687,41
3688,42
3689,43
3690,43
3691,45
3692,45
3693,46
3694,45
3695,46
3696,47
3697,47
3698,45
3699,45
3700,45
3701,45
3702,44
3703,43
3704,43
3705,43
3706,43
3707,45
3708,45
3709,45
3710,46
3711,47
3712,47
3713,47
3714,46
3715,48
3716,50
3717,52
3718,52
3719,52
3720,53
3721,53
3722,56
3723,56
3724,55
3725,57
3726,57
3727,56
3728,55
3729,55
3730,55
3731,57
3732,57
3733,58
3734,58
3735,58
3736,56
3737,57
3738,58
3739,59
3740,58
3741,60
3742,60
3743,63
3744,64
3745,66
3746,67
3747,69
3748,70
3749,71
3750,69
3751,69
3752,70
3753,70
3754,71
3755,75
3756,74
3757,74
3758,75
3759,77
3760,76
3761,76
3762,76
3763,76
3764,77
3765,77
3766,77
3767,77
3768,78
3769,79
3770,80
3771,80
3772,80
3773,81
3774,81
3775,82
3776,81
3777,82
3778,82
3779,81
3780,78
3781,78
3782,78
3783,79
3784,79
3785,79
3786,77
3787,77
3788,76
3789,76
3790,75
3791,75
3792,75
3793,74
3794,73
3795,71
3796,75
3797,75
3798,75
3799,75
3800,76
3801,77
3802,76
3803,75
3804,77
3805,77
3806,76
3807,77
3808,77
3809,78
3810,80
3811,80
3812,80
3813,80
3814,78
3815,75
3816,74
3817,78
3818,78
3819,83
3820,86
3821,86
3822,83
3823,84
3824,84
3825,83
3826,83
3827,83
3828,82
3829,84
3830,83
3831,79
3832,77
3833,77
3834,76
3835,76
3836,76
3837,76
3838,75
3839,76
3840,75
3841,74
3842,74
3843,72
3844,71
3845,71
3846,70
3847,69
3848,66
3849,66
3850,68
3851,68
3852,68
3853,68
3854,67
3855,66
3856,66
3857,66
3858,66
3859,65
3860,65
3861,64
3862,65
3863,65
3864,64
3865,64
3866,64
3867,65
3868,65
3869,64
3870,63
3871,64
3872,65
3873,65
3874,65
3875,66
3876,66
3877,66
3878,66
3879,66
3880,66
3881,65
3882,66
3883,66
3884,66
3885,67
3886,68
3887,68
3888,68
3889,70
3890,68
3891,68
3892,69
3893,71
3894,70
3895,70
3896,68
3897,68
3898,68
3899,68
3900,67
3901,66
3902,66
3903,66
3904,64
3905,64
3906,64
3907,63
3908,62
3909,61
3910,59
3911,59
3912,58
3913,58
3914,57
3915,55
3916,53
3917,51
3918,49
3919,45
3920,42
3921,42
3922,42
3923,41
3924,41
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
