Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_004
2979,87
2980,86
2981,109
2982,116
2983,129
2984,136
2985,144
2986,152
2987,161
2988,166
2989,174
2990,189
2991,205
2992,216
2993,224
2994,227
2995,236
2996,244
2997,255
2998,266
2999,276
3000,289
3001,301
3002,322
3003,338
3004,350
3005,363
3006,384
3007,400
3008,411
3009,426
3010,452
3011,485
3012,510
3013,538
3014,561
3015,592
3016,607
3017,633
3018,665
3019,690
3020,707
3021,724
3022,739
3023,760
3024,775
3025,791
3026,799
3027,815
3028,818
3029,824
3030,841
3031,854
3032,863
3033,867
3034,885
3035,894
3036,900
3037,927
3038,936
3039,949
3040,956
3041,972
3042,982
3043,996
3044,1002
3045,1016
3046,1027
3047,1029
3048,1044
3049,1051
3050,1053
3051,1063
3052,1066
3053,1068
3054,1069
3055,1070
3056,1072
3057,1094
3058,1095
3059,1094
3060,1087
3061,1089
3062,1089
3063,1089
3064,1087
3065,1081
3066,1075
3067,1074
3068,1072
3069,1070
3070,1060
3071,1052
3072,1051
3073,1052
3074,1050
3075,1050
3076,1021
3077,1021
3078,1023
3079,1022
3080,1021
3081,1009
3082,988
3083,988
3084,982
3085,973
3086,927
3087,924
3088,924
3089,922
3090,920
3091,913
3092,913
3093,903
3094,874
3095,873
3096,853
3097,851
3098,850
3099,850
3100,790
3101,787
3102,753
3103,752
3104,729
3105,727
3106,708
3107,704
3108,700
3109,651
3110,643
3111,636
3112,597
3113,573
3114,543
3115,528
3116,511
3117,483
3118,463
3119,443
3120,426
3121,413
3122,401
3123,376
3124,357
3125,347
3126,327
3127,320
3128,295
3129,288
3130,275
3131,269
3132,261
3133,234
3134,223
3135,216
3136,203
3137,188
3138,181
3139,165
3140,152
3141,146
3142,132
3143,115
3144,103
3145,96
3146,85
3147,80
3148,76
3149,66
3150,60
3151,54
3152,42
3153,35
3154,27
3155,22
3156,13
3157,15
3158,15
3159,16
3160,15
3161,17
3162,17
3163,18
3164,19
3165,19
3166,19
3167,19
3168,20
3169,18
3170,19
3171,20
3172,22
3173,22
3174,22
3175,22
3176,22
3177,23
3178,24
3179,23
3180,23
3181,23
3182,23
3183,23
3184,25
3185,25
3186,25
3187,26
3188,26
3189,26
3190,26
3191,26
3192,25
3193,25
3194,25
3195,26
3196,26
3197,27
3198,27
3199,29
3200,30
3201,30
3202,30
3203,30
3204,29
3205,31
3206,30
3207,31
3208,31
3209,31
3210,32
3211,32
3212,32
3213,32
3214,32
3215,32
3216,31
3217,32
3218,32
3219,32
3220,31
3221,31
3222,31
3223,30
3224,30
3225,31
3226,31
3227,31
3228,31
3229,31
3230,32
3231,32
3232,32
3233,32
3234,32
3235,33
3236,32
3237,32
3238,33
3239,33
3240,33
3241,34
3242,34
3243,34
3244,34
3245,34
3246,34
3247,34
3248,34
3249,34
3250,34
3251,34
3252,34
3253,34
3254,32
3255,32
3256,32
3257,30
3258,30
3259,29
3260,29
3261,27
3262,26
3263,26
3264,25
3265,25
3266,25
3267,22
3268,22
3269,22
3270,22
3271,19
3272,18
3273,18
3274,18
3275,18
3276,18
3277,18
3278,17
3279,17
3280,17
3281,17
3282,16
3283,15
3284,15
3285,15
3286,15
3287,16
3288,16
3289,16
3290,16
3291,16
3292,20
3293,20
3294,20
3295,20
3296,20
3297,20
3298,18
3299,17
3300,16
3301,16
3302,17
3303,17
3304,17
3305,16
3306,17
3307,15
3308,15
3309,16
3310,17
3311,17
3312,17
3313,17
3314,20
3315,20
3316,21
3317,21
3318,21
3319,22
3320,23
3321,23
3322,23
3323,23
3324,24
3325,24
3326,24
3327,24
3328,26
3329,28
3330,30
3331,31
3332,31
3333,31
3334,32
3335,32
3336,32
3337,32
3338,31
3339,31
3340,34
3341,34
3342,37
3343,38
3344,39
3345,40
3346,45
3347,47
3348,53
3349,56
3350,56
3351,63
3352,64
3353,65
3354,68
3355,71
3356,71
3357,74
3358,74
3359,75
3360,76
3361,76
3362,76
3363,78
3364,79
3365,79
3366,79
3367,80
3368,90
3369,90
3370,96
3371,97
3372,110
3373,133
3374,147
3375,167
3376,187
3377,210
3378,226
3379,245
3380,264
3381,278
3382,293
3383,317
3384,318
3385,340
3386,368
3387,384
3388,404
3389,419
3390,433
3391,448
3392,448
3393,451
3394,494
3395,497
3396,528
3397,539
3398,552
3399,568
3400,580
3401,591
3402,605
3403,619
3404,619
3405,632
3406,653
3407,667
3408,682
3409,699
3410,710
3411,716
3412,716
3413,729
3414,737
3415,736
3416,738
3417,750
3418,759
3419,761
3420,767
3421,772
3422,773
3423,772
3424,772
3425,773
3426,772
3427,772
3428,771
3429,771
3430,774
3431,773
3432,774
3433,776
3434,775
3435,774
3436,775
3437,775
3438,776
3439,776
3440,775
3441,772
3442,772
3443,770
3444,770
3445,767
3446,763
3447,761
3448,759
3449,757
3450,753
3451,751
3452,750
3453,749
3454,745
3455,742
3456,742
3457,741
3458,740
3459,739
3460,738
3461,737
3462,734
3463,734
3464,729
3465,726
3466,726
3467,725
3468,721
3469,720
3470,716
3471,715
3472,699
3473,676
3474,658
3475,635
3476,612
3477,591
3478,577
3479,560
3480,540
3481,526
3482,511
3483,490
3484,469
3485,452
3486,437
3487,419
3488,398
3489,337
3490,338
3491,338
3492,334
3493,327
3494,310
3495,297
3496,280
3497,272
3498,259
3499,243
3500,231
3501,214
3502,201
3503,191
3504,183
3505,161
3506,147
3507,133
3508,117
3509,105
3510,97
3511,92
3512,81
3513,75
3514,67
3515,62
3516,58
3517,53
3518,49
3519,48
3520,39
3521,35
3522,35
3523,35
3524,35
3525,34
3526,32
3527,32
3528,31
3529,31
3530,27
3531,26
3532,25
3533,26
3534,26
3535,26
3536,24
3537,25
3538,24
3539,23
3540,22
3541,20
3542,19
3543,19
3544,19
3545,20
3546,19
3547,20
3548,22
3549,21
3550,21
3551,20
3552,19
3553,20
3554,20
3555,21
3556,23
3557,24
3558,24
3559,25
3560,25
3561,26
3562,27
3563,27
3564,28
3565,27
3566,27
3567,27
3568,28
3569,27
3570,27
3571,27
3572,27
3573,28
3574,28
3575,28
3576,28
3577,29
3578,30
3579,31
3580,31
3581,32
3582,31
3583,31
3584,31
3585,31
3586,30
3587,30
3588,30
3589,30
3590,31
3591,33
3592,33
3593,33
3594,33
3595,33
3596,33
3597,32
3598,32
3599,33
3600,32
3601,36
3602,36
3603,36
3604,36
3605,36
3606,36
3607,37
3608,38
3609,38
3610,38
3611,38
3612,38
3613,38
3614,38
3615,38
3616,39
3617,40
3618,41
3619,41
3620,41
3621,41
3622,41
3623,41
3624,41
3625,41
3626,41
3627,41
3628,41
3629,41
3630,41
3631,40
3632,40
3633,40
3634,38
3635,38
3636,39
3637,38
3638,38
3639,38
3640,38
3641,37
3642,35
3643,35
3644,34
3645,34
3646,33
3647,33
3648,33
3649,32
3650,32
3651,32
3652,31
3653,30
3654,28
3655,21
3656,21
3657,21
3658,21
3659,21
3660,21
3661,21
3662,21
3663,19
3664,19
3665,19
3666,19
3667,19
3668,19
3669,19
3670,18
3671,17
3672,17
3673,17
3674,17
3675,16
3676,16
3677,16
3678,16
3679,16
3680,16
3681,16
3682,15
3683,15
3684,15
3685,15
3686,15
3687,15
3688,15
3689,15
3690,15
3691,15
3692,16
3693,15
3694,15
3695,14
3696,14
3697,14
3698,15
3699,16
3700,14
3701,13
3702,13
3703,13
3704,13
3705,13
3706,11
3707,11
3708,11
3709,11
3710,11
3711,11
3712,10
3713,9
3714,10
3715,11
3716,12
3717,12
3718,13
3719,13
3720,12
3721,12
3722,13
3723,14
3724,16
3725,16
3726,17
3727,17
3728,17
3729,18
3730,17
3731,17
3732,17
3733,17
3734,17
3735,18
3736,18
3737,19
3738,19
3739,19
3740,19
3741,19
3742,20
3743,21
3744,22
3745,25
3746,26
3747,28
3748,29
3749,30
3750,30
3751,32
3752,32
3753,32
3754,33
3755,33
3756,34
3757,34
3758,36
3759,36
3760,37
3761,38
3762,39
3763,39
3764,39
3765,40
3766,41
3767,42
3768,42
3769,44
3770,46
3771,46
3772,47
3773,48
3774,50
3775,52
3776,53
3777,55
3778,55
3779,55
3780,55
3781,57
3782,57
3783,57
3784,56
3785,56
3786,56
3787,56
3788,56
3789,56
3790,58
3791,58
3792,59
3793,59
3794,59
3795,57
3796,59
3797,59
3798,59
3799,59
3800,60
3801,61
3802,62
3803,61
3804,61
3805,61
3806,61
3807,61
3808,61
3809,61
3810,61
3811,61
3812,61
3813,63
3814,64
3815,63
3816,62
3817,69
3818,68
3819,72
3820,77
3821,76
3822,75
3823,76
3824,76
3825,75
3826,74
3827,75
3828,76
3829,76
3830,77
3831,77
3832,77
3833,76
3834,77
3835,78
3836,79
3837,78
3838,79
3839,80
3840,80
3841,80
3842,79
3843,79
3844,76
3845,75
3846,76
3847,73
3848,73
3849,74
3850,74
3851,72
3852,72
3853,71
3854,71
3855,71
3856,70
3857,71
3858,71
3859,72
3860,71
3861,70
3862,70
3863,70
3864,69
3865,69
3866,66
3867,67
3868,67
3869,66
3870,65
3871,65
3872,62
3873,60
3874,60
3875,59
3876,59
3877,57
3878,57
3879,57
3880,57
3881,60
3882,60
3883,60
3884,60
3885,60
3886,60
3887,59
3888,59
3889,60
3890,60
3891,59
3892,59
3893,59
3894,58
3895,57
3896,58
3897,59
3898,59
3899,59
3900,59
3901,58
3902,57
3903,57
3904,57
3905,57
3906,57
3907,57
3908,57
3909,57
3910,57
3911,57
3912,55
3913,50
3914,49
3915,49
3916,48
3917,43
3918,40
3919,37
3920,34
3921,33
3922,33
3923,32
3924,31
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
