Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_005
2979,110
2980,110
2981,129
2982,140
2983,151
2984,155
2985,160
2986,164
2987,170
2988,174
2989,185
2990,193
2991,203
2992,212
2993,216
2994,225
2995,236
2996,248
2997,258
2998,274
2999,286
3000,301
3001,311
3002,341
3003,355
3004,384
3005,409
3006,430
3007,449
3008,461
3009,490
3010,534
3011,569
3012,596
3013,632
3014,656
3015,690
3016,720
3017,750
3018,798
3019,834
3020,850
3021,863
3022,885
3023,903
3024,917
3025,941
3026,968
3027,994
3028,1001
3029,1007
3030,1041
3031,1065
3032,1083
3033,1088
3034,1120
3035,1126
3036,1134
3037,1153
3038,1163
3039,1174
3040,1184
3041,1198
3042,1206
3043,1215
3044,1218
3045,1222
3046,1240
3047,1245
3048,1251
3049,1264
3050,1271
3051,1276
3052,1285
3053,1289
3054,1290
3055,1292
3056,1304
3057,1320
3058,1320
3059,1324
3060,1314
3061,1313
3062,1312
3063,1312
3064,1309
3065,1304
3066,1300
3067,1300
3068,1296
3069,1288
3070,1283
3071,1271
3072,1270
3073,1269
3074,1266
3075,1266
3076,1243
3077,1243
3078,1243
3079,1244
3080,1240
3081,1230
3082,1209
3083,1208
3084,1201
3085,1199
3086,1169
3087,1167
3088,1166
3089,1164
3090,1161
3091,1152
3092,1151
3093,1147
3094,1118
3095,1113
3096,1091
3097,1086
3098,1082
3099,1074
3100,1015
3101,1004
3102,969
3103,959
3104,928
3105,917
3106,887
3107,879
3108,867
3109,817
3110,802
3111,788
3112,743
3113,707
3114,676
3115,655
3116,621
3117,587
3118,560
3119,534
3120,517
3121,501
3122,482
3123,462
3124,435
3125,406
3126,377
3127,364
3128,333
3129,318
3130,298
3131,288
3132,277
3133,243
3134,231
3135,226
3136,216
3137,200
3138,193
3139,173
3140,160
3141,148
3142,137
3143,119
3144,113
3145,112
3146,99
3147,94
3148,93
3149,77
3150,69
3151,64
3152,56
3153,50
3154,43
3155,34
3156,18
3157,17
3158,17
3159,18
3160,18
3161,19
3162,22
3163,20
3164,20
3165,19
3166,18
3167,18
3168,19
3169,19
3170,19
3171,20
3172,21
3173,22
3174,22
3175,22
3176,23
3177,23
3178,23
3179,24
3180,24
3181,23
3182,22
3183,20
3184,21
3185,21
3186,21
3187,21
3188,21
3189,22
3190,21
3191,22
3192,22
3193,22
3194,21
3195,21
3196,22
3197,22
3198,22
3199,22
3200,22
3201,22
3202,23
3203,23
3204,23
3205,23
3206,23
3207,24
3208,24
3209,24
3210,24
3211,24
3212,24
3213,24
3214,24
3215,25
3216,25
3217,25
3218,25
3219,25
3220,25
3221,25
3222,25
3223,25
3224,25
3225,25
3226,25
3227,25
3228,25
3229,26
3230,27
3231,27
3232,27
3233,27
3234,27
3235,27
3236,27
3237,27
3238,27
3239,27
3240,27
3241,27
3242,26
3243,26
3244,26
3245,26
3246,25
3247,25
3248,25
3249,25
3250,25
3251,23
3252,23
3253,23
3254,23
3255,23
3256,23
3257,23
3258,23
3259,21
3260,22
3261,20
3262,19
3263,19
3264,19
3265,19
3266,18
3267,17
3268,17
3269,16
3270,16
3271,17
3272,17
3273,17
3274,17
3275,15
3276,15
3277,15
3278,15
3279,15
3280,16
3281,16
3282,15
3283,16
3284,16
3285,16
3286,16
3287,16
3288,15
3289,16
3290,15
3291,15
3292,21
3293,22
3294,23
3295,23
3296,23
3297,24
3298,24
3299,24
3300,24
3301,23
3302,25
3303,25
3304,23
3305,24
3306,28
3307,28
3308,28
3309,31
3310,34
3311,34
3312,34
3313,35
3314,43
3315,42
3316,43
3317,44
3318,45
3319,45
3320,46
3321,49
3322,49
3323,49
3324,50
3325,51
3326,55
3327,55
3328,59
3329,62
3330,64
3331,70
3332,73
3333,73
3334,73
3335,74
3336,74
3337,78
3338,81
3339,83
3340,86
3341,86
3342,87
3343,93
3344,99
3345,100
3346,110
3347,111
3348,121
3349,126
3350,127
3351,135
3352,139
3353,140
3354,144
3355,147
3356,150
3357,151
3358,151
3359,155
3360,159
3361,161
3362,161
3363,165
3364,172
3365,171
3366,171
3367,172
3368,179
3369,181
3370,184
3371,184
3372,215
3373,241
3374,262
3375,279
3376,308
3377,319
3378,337
3379,356
3380,376
3381,395
3382,413
3383,431
3384,431
3385,450
3386,489
3387,501
3388,519
3389,540
3390,562
3391,581
3392,581
3393,582
3394,622
3395,623
3396,645
3397,655
3398,664
3399,676
3400,686
3401,700
3402,716
3403,723
3404,724
3405,734
3406,748
3407,762
3408,773
3409,788
3410,801
3411,802
3412,802
3413,812
3414,820
3415,819
3416,821
3417,831
3418,838
3419,841
3420,843
3421,843
3422,843
3423,842
3424,842
3425,840
3426,836
3427,833
3428,831
3429,831
3430,832
3431,825
3432,823
3433,824
3434,824
3435,824
3436,822
3437,821
3438,818
3439,817
3440,818
3441,820
3442,813
3443,808
3444,804
3445,798
3446,792
3447,787
3448,782
3449,776
3450,768
3451,763
3452,762
3453,762
3454,758
3455,755
3456,752
3457,752
3458,747
3459,749
3460,745
3461,745
3462,742
3463,741
3464,738
3465,738
3466,736
3467,734
3468,729
3469,727
3470,723
3471,723
3472,697
3473,671
3474,654
3475,632
3476,603
3477,589
3478,573
3479,553
3480,532
3481,510
3482,491
3483,475
3484,458
3485,436
3486,415
3487,403
3488,382
3489,311
3490,312
3491,312
3492,312
3493,304
3494,289
3495,277
3496,265
3497,253
3498,245
3499,231
3500,220
3501,205
3502,190
3503,182
3504,170
3505,155
3506,139
3507,127
3508,119
3509,105
3510,94
3511,93
3512,84
3513,76
3514,70
3515,66
3516,62
3517,60
3518,55
3519,52
3520,48
3521,47
3522,47
3523,45
3524,45
3525,44
3526,43
3527,42
3528,42
3529,41
3530,41
3531,41
3532,40
3533,38
3534,38
3535,38
3536,36
3537,34
3538,32
3539,30
3540,27
3541,24
3542,24
3543,25
3544,25
3545,25
3546,25
3547,26
3548,25
3549,26
3550,26
3551,26
3552,25
3553,25
3554,25
3555,25
3556,24
3557,23
3558,23
3559,18
3560,18
3561,18
3562,18
3563,16
3564,17
3565,17
3566,16
3567,16
3568,13
3569,12
3570,12
3571,12
3572,11
3573,11
3574,11
3575,11
3576,11
3577,11
3578,12
3579,15
3580,15
3581,15
3582,15
3583,16
3584,16
3585,16
3586,16
3587,16
3588,16
3589,18
3590,19
3591,19
3592,19
3593,20
3594,20
3595,20
3596,20
3597,22
3598,22
3599,23
3600,24
3601,24
3602,24
3603,23
3604,24
3605,24
3606,24
3607,24
3608,25
3609,25
3610,25
3611,25
3612,26
3613,26
3614,26
3615,26
3616,27
3617,27
3618,26
3619,26
3620,26
3621,27
3622,27
3623,27
3624,27
3625,28
3626,28
3627,28
3628,28
3629,29
3630,31
3631,31
3632,32
3633,32
3634,32
3635,31
3636,32
3637,32
3638,33
3639,33
3640,33
3641,32
3642,33
3643,33
3644,34
3645,33
3646,33
3647,34
3648,34
3649,34
3650,33
3651,34
3652,34
3653,34
3654,34
3655,34
3656,35
3657,36
3658,36
3659,36
3660,36
3661,36
3662,36
3663,37
3664,36
3665,36
3666,36
3667,36
3668,37
3669,37
3670,37
3671,37
3672,38
3673,38
3674,39
3675,39
3676,39
3677,39
3678,38
3679,37
3680,37
3681,37
3682,37
3683,36
3684,37
3685,37
3686,38
3687,38
3688,37
3689,36
3690,36
3691,37
3692,36
3693,37
3694,37
3695,37
3696,36
3697,36
3698,36
3699,36
3700,35
3701,35
3702,36
3703,36
3704,35
3705,35
3706,35
3707,35
3708,34
3709,35
3710,35
3711,34
3712,33
3713,33
3714,33
3715,34
3716,34
3717,35
3718,36
3719,37
3720,38
3721,38
3722,40
3723,40
3724,41
3725,38
3726,41
3727,41
3728,41
3729,40
3730,40
3731,42
3732,42
3733,42
3734,42
3735,42
3736,42
3737,43
3738,42
3739,44
3740,44
3741,44
3742,48
3743,47
3744,48
3745,50
3746,51
3747,52
3748,52
3749,52
3750,52
3751,52
3752,53
3753,54
3754,55
3755,55
3756,54
3757,56
3758,58
3759,59
3760,59
3761,60
3762,61
3763,61
3764,62
3765,63
3766,63
3767,63
3768,64
3769,65
3770,65
3771,65
3772,65
3773,65
3774,64
3775,66
3776,68
3777,68
3778,68
3779,69
3780,67
3781,69
3782,69
3783,69
3784,70
3785,71
3786,71
3787,73
3788,73
3789,72
3790,72
3791,71
3792,71
3793,69
3794,69
3795,67
3796,70
3797,71
3798,72
3799,73
3800,73
3801,73
3802,76
3803,76
3804,77
3805,77
3806,78
3807,79
3808,78
3809,79
3810,80
3811,80
3812,81
3813,82
3814,81
3815,81
3816,81
3817,85
3818,84
3819,89
3820,93
3821,89
3822,89
3823,89
3824,90
3825,88
3826,87
3827,87
3828,90
3829,92
3830,92
3831,90
3832,91
3833,91
3834,91
3835,92
3836,90
3837,90
3838,91
3839,89
3840,89
3841,89
3842,86
3843,86
3844,86
3845,85
3846,85
3847,83
3848,83
3849,83
3850,84
3851,83
3852,84
3853,83
3854,82
3855,83
3856,84
3857,83
3858,82
3859,81
3860,82
3861,80
3862,81
3863,79
3864,79
3865,79
3866,79
3867,79
3868,80
3869,79
3870,79
3871,79
3872,78
3873,78
3874,79
3875,77
3876,77
3877,77
3878,77
3879,78
3880,77
3881,77
3882,78
3883,79
3884,78
3885,78
3886,77
3887,78
3888,78
3889,78
3890,78
3891,78
3892,78
3893,78
3894,77
3895,76
3896,76
3897,75
3898,73
3899,71
3900,71
3901,69
3902,68
3903,67
3904,66
3905,66
3906,64
3907,62
3908,62
3909,62
3910,61
3911,61
3912,60
3913,58
3914,58
3915,57
3916,57
3917,53
3918,51
3919,47
3920,42
3921,42
3922,42
3923,40
3924,39
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
