Position,EU195798_2_Solanum_lycopersicum_retrotransposon_Kielia__complete_sequence.fa_008
2982,118
2983,120
2984,119
2985,119
2986,119
2987,119
2988,116
2989,116
2990,114
2991,114
2992,114
2993,116
2994,117
2995,119
2996,119
2997,119
2998,121
2999,121
3000,125
3001,127
3002,128
3003,127
3004,127
3005,127
3006,126
3007,127
3008,125
3009,125
3010,125
3011,125
3012,126
3013,125
3014,123
3015,122
3016,124
3017,124
3018,127
3019,126
3020,125
3021,123
3022,119
3023,119
3024,120
3025,121
3026,122
3027,122
3028,122
3029,123
3030,121
3031,120
3032,121
3033,119
3034,118
3035,118
3036,118
3037,118
3038,119
3039,118
3040,118
3041,116
3042,118
3043,119
3044,121
3045,122
3046,123
3047,123
3048,124
3049,123
3050,123
3051,121
3052,121
3053,116
3054,115
3055,113
3056,109
3057,111
3058,112
3059,110
3060,110
3061,111
3062,109
3063,111
3064,110
3065,109
3066,108
3067,108
3068,107
3069,117
3070,117
3071,117
3072,119
3073,116
3074,117
3075,119
3076,118
3077,117
3078,120
3079,120
3080,119
3081,133
3082,138
3083,144
3084,146
3085,149
3086,154
3087,158
3088,165
3089,168
3090,170
3091,176
3092,184
3093,191
3094,192
3095,193
3096,199
3097,204
3098,209
3099,216
3100,218
3101,220
3102,225
3103,230
3104,236
3105,241
3106,243
3107,247
3108,259
3109,266
3110,270
3111,271
3112,278
3113,287
3114,291
3115,296
3116,302
3117,306
3118,307
3119,308
3120,309
3121,309
3122,311
3123,311
3124,313
3125,314
3126,317
3127,316
3128,315
3129,308
3130,311
3131,312
3132,313
3133,313
3134,313
3135,311
3136,307
3137,307
3138,309
3139,311
3140,312
3141,313
3142,310
3143,311
3144,307
3145,306
3146,309
3147,307
3148,306
3149,309
3150,306
3151,305
3152,305
3153,306
3154,307
3155,305
3156,305
3157,303
3158,302
3159,303
3160,302
3161,303
3162,301
3163,300
3164,299
3165,296
3166,294
3167,292
3168,293
3169,293
3170,284
3171,283
3172,284
3173,286
3174,286
3175,287
3176,285
3177,281
3178,276
3179,270
3180,268
3181,263
3182,262
3183,257
3184,250
3185,228
3186,229
3187,224
3188,217
3189,216
3190,212
3191,210
3192,201
3193,181
3194,181
3195,179
3196,167
3197,159
3198,159
3199,145
3200,146
3201,145
3202,145
3203,142
3204,138
3205,132
3206,132
3207,121
3208,122
3209,118
3210,107
3211,106
3212,100
3213,95
3214,87
3215,83
3216,83
3217,84
3218,87
3219,89
3220,85
3221,85
3222,85
3223,86
3224,83
3225,86
3226,84
3227,85
3228,84
3229,85
3230,84
3231,87
3232,86
3233,86
3234,86
3235,88
3236,88
3237,89
3238,90
3239,83
3240,84
3241,89
3242,90
3243,92
3244,91
3245,91
3246,91
3247,90
3248,90
3249,90
3250,90
3251,91
3252,91
3253,91
3254,90
3255,89
3256,91
3257,89
3258,90
3259,90
3260,91
3261,91
3262,92
3263,95
3264,94
3265,95
3266,95
3267,95
3268,93
3269,93
3270,91
3271,92
3272,90
3273,90
3274,89
3275,87
3276,87
3277,86
3278,85
3279,84
3280,85
3281,85
3282,86
3283,88
3284,87
3285,85
3286,84
3287,86
3288,85
3289,84
3290,85
3291,84
3292,84
3293,84
3294,90
3295,90
3296,91
3297,87
3298,87
3299,88
3300,86
3301,85
3302,84
3303,86
3304,87
3305,88
3306,84
3307,84
3308,81
3309,89
3310,88
3311,88
3312,85
3313,84
3314,83
3315,83
3316,82
3317,83
3318,78
3319,79
3320,82
3321,84
3322,84
3323,84
3324,84
3325,83
3326,83
3327,84
3328,84
3329,84
3330,83
3331,81
3332,81
3333,83
3334,81
3335,81
3336,82
3337,80
3338,81
3339,82
3340,82
3341,82
3342,82
3343,83
3344,83
3345,82
3346,82
3347,82
3348,83
3349,83
3350,83
3351,82
3352,83
3353,83
3354,83
3355,84
3356,84
3357,85
3358,85
3359,85
3360,83
3361,81
3362,82
3363,81
3364,82
3365,83
3366,84
3367,86
3368,86
3369,87
3370,88
3371,88
3372,92
3373,92
3374,90
3375,90
3376,91
3377,91
3378,90
3379,89
3380,89
3381,86
3382,86
3383,87
3384,88
3385,88
3386,89
3387,89
3388,86
3389,85
3390,92
3391,94
3392,96
3393,94
3394,95
3395,97
3396,96
3397,97
3398,101
3399,101
3400,103
3401,103
3402,106
3403,106
3404,105
3405,105
3406,102
3407,102
3408,103
3409,102
3410,104
3411,116
3412,119
3413,118
3414,118
3415,119
3416,121
3417,120
3418,120
3419,123
3420,125
3421,126
3422,128
3423,132
3424,134
3425,139
3426,139
3427,145
3428,146
3429,147
3430,146
3431,144
3432,141
3433,150
3434,155
3435,158
3436,158
3437,157
3438,160
3439,160
3440,161
3441,165
3442,169
3443,174
3444,175
3445,178
3446,182
3447,187
3448,190
3449,195
3450,200
3451,203
3452,213
3453,221
3454,236
3455,242
3456,254
3457,262
3458,271
3459,282
3460,287
3461,296
3462,306
3463,325
3464,338
3465,353
3466,365
3467,380
3468,387
3469,403
3470,422
3471,438
3472,444
3473,452
3474,469
3475,484
3476,488
3477,501
3478,509
3479,519
3480,520
3481,522
3482,534
3483,546
3484,553
3485,554
3486,565
3487,567
3488,572
3489,583
3490,584
3491,592
3492,599
3493,605
3494,610
3495,618
3496,616
3497,619
3498,623
3499,624
3500,630
3501,629
3502,628
3503,625
3504,629
3505,627
3506,629
3507,629
3508,633
3509,642
3510,640
3511,641
3512,639
3513,637
3514,638
3515,640
3516,640
3517,638
3518,633
3519,631
3520,631
3521,631
3522,622
3523,613
3524,613
3525,611
3526,610
3527,609
3528,598
3529,599
3530,599
3531,600
3532,599
3533,595
3534,584
3535,583
3536,584
3537,584
3538,561
3539,561
3540,562
3541,563
3542,562
3543,561
3544,561
3545,556
3546,539
3547,538
3548,526
3549,524
3550,522
3551,519
3552,499
3553,494
3554,485
3555,480
3556,462
3557,461
3558,445
3559,440
3560,436
3561,413
3562,412
3563,406
3564,389
3565,376
3566,354
3567,343
3568,334
3569,330
3570,325
3571,313
3572,303
3573,295
3574,288
3575,275
3576,265
3577,257
3578,247
3579,239
3580,232
3581,224
3582,218
3583,213
3584,211
3585,207
3586,206
3587,197
3588,193
3589,186
3590,184
3591,178
3592,165
3593,160
3594,156
3595,160
3596,157
3597,158
3598,153
3599,151
3600,149
3601,140
3602,140
3603,137
3604,136
3605,134
3606,132
3607,130
3608,127
3609,126
3610,127
3611,128
3612,128
3613,129
3614,130
3615,131
3616,130
3617,130
3618,130
3619,131
3620,132
3621,132
3622,135
3623,138
3624,139
3625,139
3626,140
3627,140
3628,141
3629,143
3630,142
3631,141
3632,142
3633,143
3634,143
3635,138
3636,149
3637,149
3638,149
3639,149
3640,146
3641,149
3642,146
3643,149
3644,151
3645,151
3646,150
3647,150
3648,153
3649,153
3650,152
3651,152
3652,151
3653,151
3654,149
3655,150
3656,151
3657,152
3658,151
3659,152
3660,150
3661,148
3662,148
3663,147
3664,144
3665,143
3666,145
3667,144
3668,146
3669,145
3670,146
3671,146
3672,148
3673,148
3674,149
3675,146
3676,145
3677,147
3678,147
3679,147
3680,144
3681,145
3682,145
3683,143
3684,140
3685,137
3686,133
3687,134
3688,134
3689,133
3690,133
3691,136
3692,130
3693,130
3694,132
3695,131
3696,131
3697,132
3698,130
3699,132
3700,131
3701,132
3702,134
3703,134
3704,135
3705,135
3706,128
3707,132
3708,133
3709,135
3710,136
3711,136
3712,136
3713,138
3714,135
3715,136
3716,133
3717,135
3718,134
3719,128
3720,129
3721,131
3722,134
3723,130
3724,130
3725,130
3726,130
3727,130
3728,130
3729,132
3730,132
3731,130
3732,119
3733,118
3734,118
3735,115
3736,114
3737,114
3738,113
3739,111
3740,113
3741,114
3742,114
3743,115
3744,121
3745,121
3746,120
3747,121
3748,122
3749,122
3750,122
3751,123
3752,125
3753,125
3754,125
3755,125
3756,123
3757,122
3758,127
3759,128
3760,126
3761,126
3762,128
3763,125
3764,126
3765,125
3766,126
3767,123
3768,124
3769,124
3770,122
3771,118
3772,120
3773,122
3774,124
3775,125
3776,127
3777,131
3778,136
3779,136
3780,136
3781,138
3782,141
3783,142
3784,142
3785,142
3786,142
3787,141
3788,141
3789,145
3790,144
3791,142
3792,143
3793,143
3794,141
3795,138
3796,138
3797,137
3798,140
3799,140
3800,143
3801,147
3802,148
3803,152
3804,150
3805,152
3806,156
3807,156
3808,159
3809,163
3810,165
3811,167
3812,169
3813,170
3814,169
3815,173
3816,179
3817,178
3818,176
3819,176
3820,179
3821,181
3822,183
3823,183
3824,191
3825,209
3826,216
3827,222
3828,235
3829,240
3830,250
3831,254
3832,261
3833,265
3834,272
3835,278
3836,281
3837,297
3838,325
3839,330
3840,333
3841,339
3842,347
3843,357
3844,352
3845,354
3846,371
3847,369
3848,382
3849,382
3850,382
3851,386
3852,388
3853,394
3854,398
3855,398
3856,398
3857,399
3858,404
3859,407
3860,413
3861,416
3862,419
3863,420
3864,420
3865,420
3866,427
3867,426
3868,425
3869,433
3870,433
3871,439
3872,435
3873,436
3874,439
3875,431
3876,430
3877,432
3878,427
3879,426
3880,427
3881,427
3882,424
3883,425
3884,425
3885,428
3886,429
3887,430
3888,431
3889,431
3890,430
3891,426
3892,427
3893,428
3894,425
3895,424
3896,426
3897,426
3898,422
3899,415
3900,412
3901,406
3902,398
3903,396
3904,395
3905,394
3906,392
3907,389
3908,386
3909,385
3910,383
3911,381
3912,385
3913,384
3914,383
3915,382
3916,381
3917,381
3918,379
3919,381
3920,379
3921,379
3922,371
3923,363
3924,356
3925,341
3926,335
3927,322
3928,310
3929,304
3930,302
3931,301
3932,290
3933,281
3934,277
3935,271
3936,254
3937,241
3938,235
3939,225
3940,220
3941,189
3942,198
3943,200
3944,201
3945,201
3946,199
3947,196
3948,189
3949,188
3950,183
3951,185
3952,184
3953,181
3954,181
3955,178
3956,178
3957,172
3958,169
3959,165
3960,165
3961,164
3962,160
3963,160
3964,161
3965,163
3966,160
3967,159
3968,160
3969,156
3970,158
3971,158
3972,156
3973,156
3974,152
3975,155
3976,156
3977,157
3978,156
3979,155
3980,155
3981,156
3982,160
3983,160
3984,158
3985,159
3986,159
3987,159
3988,160
3989,159
3990,159
3991,160
3992,159
3993,158
3994,161
3995,161
3996,162
3997,162
3998,168
3999,173
4000,172
4001,169
4002,172
4003,172
4004,169
4005,172
4006,172
4007,170
4008,165
4009,165
4010,167
4011,168
4012,175
4013,176
4014,179
4015,181
4016,181
4017,181
4018,184
4019,186
4020,179
4021,179
4022,178
4023,179
4024,180
4025,181
4026,180
4027,181
4028,178
4029,177
4030,176
4031,178
4032,179
4033,185
4034,184
4035,186
4036,188
4037,191
4038,189
4039,189
4040,185
4041,186
4042,184
4043,183
4044,183
4045,179
4046,178
4047,180
4048,178
4049,176
4050,172
4051,173
4052,173
4053,169
4054,167
4055,165
4056,162
4057,161
4058,162
4059,163
4060,161
4061,160
4062,158
4063,159
4064,160
4065,160
4066,156
4067,155
4068,155
4069,157
4070,160
4071,160
4072,159
4073,161
4074,161
4075,161
4076,160
4077,157
4078,157
4079,153
4080,153
4081,153
4082,151
4083,148
4084,149
4085,148
4086,151
4087,145
4088,145
4089,146
4090,152
4091,157
4092,155
4093,156
4094,156
4095,152
4096,150
4097,150
4098,151
4099,153
4100,152
4101,150
4102,149
4103,148
4104,148
4105,144
4106,141
4107,136
4108,153
4109,157
4110,158
4111,158
4112,156
4113,156
4114,154
4115,155
4116,152
4117,156
4118,162
4119,160
4120,159
4121,163
4122,159
4123,161
4124,162
4125,162
4126,160
4127,161
4128,163
4129,164
4130,166
4131,166
4132,169
4133,168
4134,164
4135,168
4136,165
4137,165
4138,166
4139,165
4140,167
4141,165
4142,166
4143,168
4144,164
4145,164
4146,164
4147,162
4148,163
4149,161
4150,160
4151,158
4152,159
4153,160
4154,160
4155,163
4156,162
4157,162
4158,163
4159,165
4160,163
4161,162
4162,161
4163,158
4164,157
4165,155
4166,153
4167,154
4168,154
4169,154
4170,154
4171,153
4172,154
4173,153
4174,153
4175,152
4176,151
4177,154
4178,152
4179,154
4180,153
4181,154
4182,155
4183,154
4184,151
4185,150
4186,146
4187,144
4188,143
4189,142
4190,141
4191,141
4192,141
4193,144
4194,142
4195,140
4196,139
4197,140
4198,144
4199,149
4200,150
4201,151
4202,152
4203,154
4204,153
4205,159
4206,159
4207,162
4208,161
4209,159
4210,158
4211,157
4212,156
4213,158
4214,157
4215,157
4216,155
4217,151
4218,156
4219,156
4220,155
4221,156
4222,155
4223,155
4224,155
4225,156
4226,154
4227,154
4228,150
4229,153
4230,147
4231,147
4232,143
4233,150
4234,153
4235,154
4236,151
4237,151
4238,151
4239,140
4240,143
4241,142
4242,145
4243,146
4244,146
4245,145
4246,144
4247,140
4248,149
4249,150
4250,153
4251,155
4252,155
4253,158
4254,159
4255,153
4256,152
4257,154
4258,155
4259,155
4260,154
4261,156
4262,156
4263,155
4264,156
4265,155
4266,158
4267,158
4268,159
4269,160
4270,160
4271,166
4272,169
4273,176
4274,177
4275,180
4276,181
4277,177
4278,178
4279,178
4280,184
4281,186
4282,187
4283,186
4284,187
4285,188
4286,190
4287,194
4288,193
4289,197
4290,197
4291,200
4292,204
4293,202
4294,204
4295,205
4296,207
4297,203
4298,198
4299,194
4300,193
4301,196
4302,200
4303,205
4304,206
4305,201
4306,201
4307,202
4308,201
4309,201
4310,202
4311,201
4312,202
4313,205
4314,206
4315,199
4316,198
4317,199
4318,200
4319,208
4320,209
4321,211
4322,212
4323,215
4324,216
4325,214
4326,216
4327,209
4328,210
4329,213
4330,214
4331,217
4332,215
4333,214
4334,216
4335,216
4336,215
4337,216
4338,217
4339,217
4340,217
4341,221
4342,218
4343,218
4344,216
4345,217
4346,217
4347,217
4348,215
4349,214
4350,212
4351,214
4352,213
4353,212
4354,211
4355,210
4356,211
4357,211
4358,212
4359,212
4360,209
4361,209
4362,209
4363,209
4364,208
4365,203
4366,200
4367,200
4368,198
4369,195
4370,195
4371,184
4372,184
4373,182
4374,183
4375,178
4376,176
4377,177
4378,173
4379,170
4380,169
4381,170
4382,170
4383,164
4384,163
4385,160
4386,158
4387,154
4388,153
4389,151
4390,146
4391,145
4392,143
4393,136
4394,142
4395,142
4396,140
4397,140
4398,137
4399,138
4400,138
4401,132
4402,127
4403,128
4404,129
4405,137
4406,137
4407,135
4408,134
4409,129
4410,126
4411,126
4412,126
4413,123
4414,114
4415,115
4416,116
4417,117
4418,115
4419,113
4420,112
4421,113
4422,113
4423,112
4424,108
4425,105
4426,102
4427,101
4428,101
4429,100
4430,103
4431,99
4432,99
4433,96
4434,96
4435,97
4436,101
4437,98
4438,98
4439,99
4440,99
4441,98
4442,95
4443,94
4444,93
4445,92
4446,91
4447,91
4448,87
4449,90
4450,92
4451,93
4452,91
4453,94
4454,94
4455,95
4456,93
4457,92
4458,91
4459,92
4460,92
4461,93
4462,91
4463,91
4464,88
4465,89
4466,89
4467,87
4468,88
4469,88
4470,85
4471,84
4472,99
4473,99
4474,107
4475,121
4476,121
4477,121
4478,120
4479,119
4480,119
4481,118
4482,118
4483,118
4484,117
4485,116
4486,115
4487,114
4488,114
4489,113
4490,112
4491,111
4492,103
4493,97
4494,93
4495,92
4496,92
4497,92
4498,91
4499,82
4500,77
4501,77
4502,77
4503,77
4504,75
4505,75
4506,73
4507,70
4508,69
4509,69
4510,67
4511,66
4512,62
4513,62
4514,59
4515,59
4516,59
4517,59
4518,57
4519,55
4520,49
4521,41
4522,34
4523,33
4524,9
4525,9
4526,9
4527,7
4528,7
4529,7
4530,6
4531,6
4532,6
4533,6
4534,6
4535,6
4536,6
4537,5
4538,5
4539,4
4540,4
4541,4
4542,4
4543,4
4544,4
4545,3
4546,3
4547,3
4548,3
4549,3
4550,2
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,2
4562,2
4563,2
4564,2
4565,2
4566,2
4567,3
4568,3
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,3
4577,3
4578,2
4579,2
4580,2
4581,2
4582,2
4583,2
4584,2
4585,2
4586,2
4587,2
4588,2
4589,2
4590,2
4591,2
4592,2
4593,2
4594,2
4595,2
4596,2
4597,2
4598,2
4599,2
4600,2
4601,2
4602,2
4603,2
4604,2
4605,2
4606,2
4607,2
4608,2
4609,2
4610,3
4611,3
4612,4
4613,4
4614,4
4615,4
4616,5
4617,5
4618,5
4619,5
4620,5
4621,5
4622,5
4623,5
4624,5
4625,5
4626,5
4627,5
4628,5
4629,18
4630,18
4631,18
4632,19
4633,24
4634,30
4635,31
4636,33
4637,33
4638,35
4639,36
4640,36
4641,36
4642,36
4643,36
4644,36
4645,37
4646,37
4647,37
4648,37
4649,37
4650,37
4651,37
4652,37
4653,36
4654,36
4655,36
4656,42
4657,42
4658,45
4659,46
4660,49
4661,49
4662,50
4663,50
4664,52
4665,52
4666,50
4667,50
4668,52
4669,52
4670,53
4671,53
4672,54
4673,54
4674,57
4675,58
4676,60
4677,62
4678,63
4679,63
4680,64
4681,65
4682,65
4683,65
4684,65
4685,65
4686,65
4687,64
4688,65
4689,65
4690,65
4691,66
4692,66
4693,69
4694,70
4695,70
4696,72
4697,73
4698,73
4699,72
4700,73
4701,74
4702,74
4703,73
4704,74
4705,74
4706,74
4707,73
4708,73
4709,71
4710,73
4711,72
4712,71
4713,71
4714,74
4715,74
4716,74
4717,74
4718,68
4719,74
4720,74
4721,75
4722,77
4723,75
4724,75
4725,75
4726,76
4727,76
4728,77
4729,77
4730,76
4731,78
4732,76
4733,79
4734,81
4735,81
4736,82
4737,83
4738,84
4739,83
4740,83
4741,84
4742,85
4743,85
4744,85
4745,85
4746,85
4747,88
4748,87
4749,87
4750,86
4751,87
4752,87
4753,85
4754,85
4755,85
4756,86
4757,86
4758,83
4759,83
4760,83
4761,83
4762,84
4763,83
4764,83
4765,83
4766,83
4767,83
4768,83
4769,82
4770,80
4771,81
4772,82
4773,83
4774,83
4775,83
4776,82
4777,80
4778,79
4779,79
4780,80
4781,79
4782,79
4783,80
4784,81
4785,80
4786,81
4787,85
4788,85
4789,84
4790,84
4791,83
4792,83
4793,83
4794,81
4795,80
4796,78
4797,82
4798,82
4799,82
4800,81
4801,79
4802,79
4803,79
4804,79
4805,79
4806,78
4807,76
4808,75
4809,74
4810,74
4811,73
4812,73
4813,72
4814,68
4815,65
4816,67
4817,70
4818,70
4819,68
4820,67
4821,68
4822,66
4823,66
4824,65
4825,62
4826,66
4827,69
4828,72
4829,72
4830,69
4831,69
4832,69
4833,68
4834,71
4835,72
4836,72
4837,71
4838,69
4839,68
4840,66
4841,66
4842,67
4843,67
4844,68
4845,65
4846,64
4847,63
4848,63
4849,63
4850,63
4851,62
4852,61
4853,60
4854,59
4855,56
4856,56
4857,55
4858,54
4859,54
4860,54
4861,54
4862,53
4863,53
4864,52
4865,52
4866,52
4867,52
4868,49
4869,49
4870,49
4871,49
4872,49
4873,29
4874,24
4875,2
4876,2
4877,1
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
